,text_raw,text_clean
49,or what saith any man when he speaks of Thee?,or what saith any man when he speak of you
50,"Yet woe to him that speaketh not, since mute are even the most eloquent.",yet woe to him that speaketh not since mute be even the much eloquent
51,that I might repose on Thee!,that i may repose on you
52,"that Thou wouldest enter into my heart, and inebriate it, that I may forget my ills, and embrace Thee, my sole good!",that thou wouldest enter into my heart and inebriate it that i may forget my ill and embrace you my sole good
53,What art Thou to me?,what art thou to me
54,"In Thy pity, teach me to utter it.",in thy pity teach me to utter it
55,"Or what am I to Thee that Thou demandest my love, and, if I give it not, art wroth with me, and threatenest me with grievous woes?",or what be i to you that thou demandest my love and if i give it not art wroth with me and threatenest me with grievous woe
56,Is it then a slight woe to love Thee not?,be it then a slight woe to love you not
57,"for Thy mercies' sake, tell me, O Lord my God, what Thou art unto me.",for thy mercy sake tell me o lord my god what thou art unto me
58,"Say unto my soul, I am thy salvation.",say unto my soul i be thy salvation
59,"So speak, that I may hear.",so speak that i may hear
60,"Behold, Lord, my heart is before Thee; open Thou the ears thereof, and say unto my soul, I am thy salvation.",behold lord my heart be before you open thou the ear thereof and say unto my soul i be thy salvation
61,"After this voice let me haste, and take hold on Thee.",after this voice let me haste and take hold on you
62,Hide not Thy face from me.,hide not thy face from me
63,Let me die--lest I die--only let me see Thy face.,let me die lest i die only let me see thy face
64,"Narrow is the mansion of my soul; enlarge Thou it, that Thou mayest enter in.",narrow be the mansion of my soul enlarge thou it that thou mayest enter in
65,It is ruinous; repair Thou it.,it be ruinous repair thou it
66,It has that within which must offend Thine eyes; I confess and know it.,it have that within which must offend thine eye i confess and know it
67,But who shall cleanse it?,but who shall cleanse it
68,"or to whom should I cry, save Thee?",or to whom should i cry save you
69,"Lord, cleanse me from my secret faults, and spare Thy servant from the power of the enemy.",lord cleanse me from my secret fault and spare thy servant from the power of the enemy
70,"I believe, and therefore do I speak.",i believe and therefore do i speak
71,"Lord, Thou knowest.",lord thou knowest
72,"Have I not confessed against myself my transgressions unto Thee, and Thou, my God, hast forgiven the iniquity of my heart?",have i not confess against myself my transgression unto you and thou my god hast forgive the iniquity of my heart
73,"I contend not in judgment with Thee, who art the truth; I fear to deceive myself; lest mine iniquity lie unto itself.",i contend not in judgment with you who art the truth i fear to deceive myself lest mine iniquity lie unto itself
74,"Therefore I contend not in judgment with Thee; for if Thou, Lord, shouldest mark iniquities, O Lord, who shall abide it?",therefore i contend not in judgment with you for if thou lord shouldest mark iniquity o lord who shall abide it
75,"Yet suffer me to speak unto Thy mercy, me, dust and ashes.",yet suffer me to speak unto thy mercy me dust and ash
76,"Yet suffer me to speak, since I speak to Thy mercy, and not to scornful man.",yet suffer me to speak since i speak to thy mercy and not to scornful man
77,"Thou too, perhaps, despisest me, yet wilt Thou return and have compassion upon me.",thou too perhaps despisest me yet wilt thou return and have compassion upon me
78,"For what would I say, O Lord my God, but that I know not whence I came into this dying life (shall I call it?)",for what would i say o lord my god but that i know not whence i come into this dye life shall i call it
79,or living death.,or live death
80,"Then immediately did the comforts of Thy compassion take me up, as I heard (for I remember it not) from the parents of my flesh, out of whose substance Thou didst sometime fashion me.",then immediately do the comfort of thy compassion take me up a i hear for i remember it not from the parent of my flesh out of whose substance thou didst sometime fashion me
81,Thus there received me the comforts of woman's milk.,thus there receive me the comfort of woman s milk
82,"For neither my mother nor my nurses stored their own breasts for me; but Thou didst bestow the food of my infancy through them, according to Thine ordinance, whereby Thou distributest Thy riches through the hidden springs of all things.",for neither my mother nor my nurse store their own breast for me but thou didst bestow the food of my infancy through them accord to thine ordinance whereby thou distributest thy rich through the hide spring of all thing
83,Thou also gavest me to desire no more than Thou gavest; and to my nurses willingly to give me what Thou gavest them.,thou also gavest me to desire no much than thou gavest and to my nurse willingly to give me what thou gavest them
84,"For they, with a heaven-taught affection, willingly gave me what they abounded with from Thee.",for they with a heaven teach affection willingly give me what they abound with from you
85,"For this my good from them, was good for them.",for this my good from them be good for them
86,"Nor, indeed, from them was it, but through them; for from Thee, O God, are all good things, and from my God is all my health.",nor indeed from them be it but through them for from you o god be all good thing and from my god be all my health
87,"This I since learned, Thou, through these Thy gifts, within me and without, proclaiming Thyself unto me.",this i since learn thou through this thy gift within me and without proclaim thyself unto me
88,"For then I knew but to suck; to repose in what pleased, and cry at what offended my flesh; nothing more.",for then i know but to suck to repose in what please and cry at what offend my flesh nothing much
89,"Afterwards I began to smile; first in sleep, then waking: for so it was told me of myself, and I believed it; for we see the like in other infants, though of myself I remember it not.",afterwards i begin to smile ﻿1 in sleep then wake for so it be tell me of myself and i believe it for we see the like in other infant though of myself i remember it not
90,"Thus, little by little, I became conscious where I was; and to have a wish to express my wishes to those who could content them, and I could not; for the wishes were within me, and they without; nor could they by any sense of theirs enter within my spirit.",thus little by little i become conscious where i be and to have a wish to express my wish to that who can content them and i can not for the wish be within me and they without nor can they by any sense of theirs enter within my spirit
91,"So I flung about at random limbs and voice, making the few signs I could, and such as I could, like, though in truth very little like, what I wished.",so i fling about at random limb and voice make the few sign i can and such a i can like though in truth very little like what i wish
92,"And when I was not presently obeyed (my wishes being hurtful or unintelligible), then I was indignant with my elders for not submitting to me, with those owing me no service, for not serving me; and avenged myself on them by tears.",and when i be not presently obey my wish be hurtful or unintelligible then i be indignant with my elder for not submit to me with that owe me no service for not serve me and avenge myself on them by tear
93,"Such have I learnt infants to be from observing them; and that I was myself such, they, all unconscious, have shown me better than my nurses who knew it.",such have i learn infant to be from observe them and that i be myself such they all unconscious have show me well than my nurse who know it
94,"And, lo!",and lo
95,"my infancy died long since, and I live.",my infancy die long since and i live
96,"But Thou, Lord, who for ever livest, and in whom nothing dies: for before the foundation of the worlds, and before all that can be called ""before,"" Thou art, and art God and Lord of all which Thou hast created: in Thee abide, fixed for ever, the first causes of all things unabiding; and of all things changeable, the springs abide in Thee unchangeable: and in Thee live the eternal reasons of all things unreasoning and temporal.",but thou lord who for ever live and in whom nothing die for before the foundation of the world and before all that can be call before thou art and art god and lord of all which thou hast create in you abide fix for ever the ﻿1 cause of all thing unabiding and of all thing changeable the spring abide in you unchangeable and in you live the eternal reason of all thing unreasoning and temporal
97,"Say, Lord, to me, Thy suppliant; say, all-pitying, to me, Thy pitiable one; say, did my infancy succeed another age of mine that died before it?",say lord to me thy suppliant say all pity to me thy pitiable one say do my infancy succeed another age of mine that die before it
98,was it that which I spent within my mother's womb?,be it that which i spend within my mother s womb
99,"for of that I have heard somewhat, and have myself seen women with child?",for of that i have hear somewhat and have myself see woman with child
100,"and what before that life again, O God my joy, was I any where or any body?",and what before that life again o god my joy be i any where or any body
101,"For this have I none to tell me, neither father nor mother, nor experience of others, nor mine own memory.",for this have i none to tell me neither father nor mother nor experience of other nor mine own memory
102,"Dost Thou mock me for asking this, and bid me praise Thee and acknowledge Thee, for that I do know?",dost thou mock me for ask this and bid me praise you and acknowledge you for that i do know
103,"I acknowledge Thee, Lord of heaven and earth, and praise Thee for my first rudiments of being, and my infancy, whereof I remember nothing; for Thou hast appointed that man should from others guess much as to himself; and believe much on the strength of weak females.",i acknowledge you lord of heaven and earth and praise you for my ﻿1 rudiment of be and my infancy whereof i remember nothing for thou hast appoint that man should from other guess much a to himself and believe much on the strength of weak female
104,"Even then I had being and life, and (at my infancy's close) I could seek for signs whereby to make known to others my sensations.",even then i have be and life and at my infancy s close i can seek for sign whereby to make know to other my sensation
105,"Whence could such a being be, save from Thee, Lord?",whence can such a be be save from you lord
106,Shall any be his own artificer?,shall any be his own artificer
107,"or can there elsewhere be derived any vein, which may stream essence and life into us, save from thee, O Lord, in whom essence and life are one?",or can there elsewhere be derive any vein which may stream essence and life into us save from you o lord in whom essence and life be one
108,for Thou Thyself art supremely Essence and Life.,for thou thyself art supremely essence and life
109,"For Thou art most high, and art not changed, neither in Thee doth to-day come to a close; yet in Thee doth it come to a close; because all such things also are in Thee.",for thou art much high and art not change neither in you doth to day come to a close yet in you doth it come to a close because all such thing also be in you
110,"For they had no way to pass away, unless Thou upheldest them.",for they have no way to pass away unless thou upheldest them
111,"And since Thy years fail not, Thy years are one to-day.",and since thy year fail not thy year be one to day
112,"How many of ours and our fathers' years have flowed away through Thy ""to-day,"" and from it received the measure and the mould of such being as they had; and still others shall flow away, and so receive the mould of their degree of being.",how many of ours and our father year have flow away through thy to day and from it receive the measure and the mould of such be a they have and still other shall flow away and so receive the mould of their degree of be
113,"But Thou art still the same, and all things of tomorrow, and all beyond, and all of yesterday, and all behind it, Thou hast done to-day.",but thou art still the same and all thing of tomorrow and all beyond and all of yesterday and all behind it thou hast do to day
114,"What is it to me, though any comprehend not this?",what be it to me though any comprehend not this
115,"Let him also rejoice and say, What thing is this?",let him also rejoice and say what thing be this
116,Let him rejoice even thus!,let him rejoice even thus
117,"and be content rather by not discovering to discover Thee, than by discovering not to discover Thee.",and be content rather by not discover to discover you than by discover not to discover you
118,"Hear, O God.",hear o god
119,"Alas, for man's sin!",alas for man s sin
120,"So saith man, and Thou pitiest him; for Thou madest him, but sin in him Thou madest not.",so saith man and thou pitiest him for thou madest him but sin in him thou madest not
121,Who remindeth me of the sins of my infancy?,who remindeth me of the sin of my infancy
122,"for in Thy sight none is pure from sin, not even the infant whose life is but a day upon the earth.",for in thy sight none be pure from sin not even the infant whose life be but a day upon the earth
123,Who remindeth me?,who remindeth me
124,"doth not each little infant, in whom I see what of myself I remember not?",doth not each little infant in whom i see what of myself i remember not
125,What then was my sin?,what then be my sin
126,was it that I hung upon the breast and cried?,be it that i hang upon the breast and cry
127,"for should I now so do for food suitable to my age, justly should I be laughed at and reproved.",for should i now so do for food suitable to my age justly should i be laugh at and reprove
128,"What I then did was worthy reproof; but since I could not understand reproof, custom and reason forbade me to be reproved.",what i then do be worthy reproof but since i can not understand reproof custom and reason forbid me to be reprove
129,"For those habits, when grown, we root out and cast away.",for that habit when grow we root out and cast away
130,"Now no man, though he prunes, wittingly casts away what is good.",now no man though he prune wittingly cast away what be good
131,"Or was it then good, even for a while, to cry for what, if given, would hurt?",or be it then good even for a while to cry for what if give would hurt
132,"bitterly to resent, that persons free, and its own elders, yea, the very authors of its birth, served it not?",bitterly to resend that person free and its own elder yea the very author of its birth serve it not
133,"that many besides, wiser than it, obeyed not the nod of its good pleasure?",that many besides wise than it obey not the nod of its good pleasure
134,"to do its best to strike and hurt, because commands were not obeyed, which had been obeyed to its hurt?",to do its well to strike and hurt because command be not obey which have be obey to its hurt
135,"The weakness then of infant limbs, not its will, is its innocence.",the weakness then of infant limb not its will be its innocence
136,"Myself have seen and known even a baby envious; it could not speak, yet it turned pale and looked bitterly on its foster-brother.",myself have see and know even a baby envious it can not speak yet it turn pale and look bitterly on its foster brother
137,Who knows not this?,who know not this
138,Mothers and nurses tell you that they allay these things by I know not what remedies.,mother and nurse tell you that they allay this thing by i know not what remedy
139,"Is that too innocence, when the fountain of milk is flowing in rich abundance, not to endure one to share it, though in extremest need, and whose very life as yet depends thereon?",be that too innocence when the fountain of milk be flow in rich abundance not to endure one to share it though in extreme need and whose very life a yet depend thereon
140,"We bear gently with all this, not as being no or slight evils, but because they will disappear as years increase; for, though tolerated now, the very same tempers are utterly intolerable when found in riper years.",we bear gently with all this not a be no or slight evil but because they will disappear a year increase for though tolerate now the very same temper be utterly intolerable when find in ripe year
141,"Thou, then, O Lord my God, who gavest life to this my infancy, furnishing thus with senses (as we see) the frame Thou gavest, compacting its limbs, ornamenting its proportions, and, for its general good and safety, implanting in it all vital functions, Thou commandest me to praise Thee in these things, to confess unto Thee, and sing unto Thy name, Thou most Highest.",thou then o lord my god who gavest life to this my infancy furnish thus with sense a we see the frame thou gavest compact its limb ornament its proportion and for its general good and safety implant in it all vital function thou commandest me to praise you in this thing to confess unto you and sing unto thy name thou much high
142,"For Thou art God, Almighty and Good, even hadst Thou done nought but only this, which none could do but Thou: whose Unity is the mould of all things; who out of Thy own fairness makest all things fair; and orderest all things by Thy law.",for thou art god almighty and good even hadst thou do nought but only this which none can do but thou whose unity be the mould of all thing who out of thy own fairness makest all thing fair and orderest all thing by thy law
143,"This age then, Lord, whereof I have no remembrance, which I take on others' word, and guess from other infants that I have passed, true though the guess be, I am yet loth to count in this life of mine which I live in this world.",this age then lord whereof i have no remembrance which i take on other word and guess from other infant that i have pass true though the guess be i be yet loth to count in this life of mine which i live in this world
144,"For no less than that which I spent in my mother's womb, is it hid from me in the shadows of forgetfulness.",for no little than that which i spend in my mother s womb be it hide from me in the shadow of forgetfulness
145,"But if I was shapen in iniquity, and in sin did my mother conceive me, where, I beseech Thee, O my God, where, Lord, or when, was I Thy servant guiltless?",but if i be shapen in iniquity and in sin do my mother conceive me where i beseech you o my god where lord or when be i thy servant guiltless
146,"But, lo!",but lo
147,"that period I pass by; and what have I now to do with that, of which I can recall no vestige?",that period i pass by and what have i now to do with that of which i can recall no vestige
148,"Passing hence from infancy, I came to boyhood, or rather it came to me, displacing infancy.",pass hence from infancy i come to boyhood or rather it come to me displace infancy
149,"Nor did that depart,--(for whither went it?)",nor do that depart for whither go it
150,--and yet it was no more.,and yet it be no much
151,"For I was no longer a speechless infant, but a speaking boy.",for i be no long a speechless infant but a speak boy
152,This I remember; and have since observed how I learned to speak.,this i remember and have since observe how i learn to speak
153,"It was not that my elders taught me words (as, soon after, other learning) in any set method; but I, longing by cries and broken accents and various motions of my limbs to express my thoughts, that so I might have my will, and yet unable to express all I willed, or to whom I willed, did myself, by the understanding which Thou, my God, gavest me, practise the sounds in my memory.",it be not that my elder teach me word a soon after other learn in any set method but i long by cry and break accent and various motion of my limb to express my thought that so i may have my will and yet unable to express all i will or to whom i will do myself by the understand which thou my god gavest me practise the sound in my memory
154,"When they named any thing, and as they spoke turned towards it, I saw and remembered that they called what they would point out by the name they uttered.",when they name any thing and a they speak turn towards it i see and remember that they call what they would point out by the name they utter
155,"And that they meant this thing and no other was plain from the motion of their body, the natural language, as it were, of all nations, expressed by the countenance, glances of the eye, gestures of the limbs, and tones of the voice, indicating the affections of the mind, as it pursues, possesses, rejects, or shuns.",and that they mean this thing and no other be plain from the motion of their body the natural language a it be of all nation express by the countenance glance of the eye gesture of the limb and tone of the voice indicate the affection of the mind a it pursue possess reject or shun
156,"And thus by constantly hearing words, as they occurred in various sentences, I collected gradually for what they stood; and having broken in my mouth to these signs, I thereby gave utterance to my will.",and thus by constantly hear word a they occur in various sentence i collect gradually for what they stand and have break in my mouth to this sign i thereby give utterance to my will
157,"Thus I exchanged with those about me these current signs of our wills, and so launched deeper into the stormy intercourse of human life, yet depending on parental authority and the beck of elders.",thus i exchange with that about me this current sign of our will and so launch deep into the stormy intercourse of human life yet depend on parental authority and the beck of elder
158,"O God my God, what miseries and mockeries did I now experience, when obedience to my teachers was proposed to me, as proper in a boy, in order that in this world I might prosper, and excel in tongue-science, which should serve to the ""praise of men,"" and to deceitful riches.",o god my god what misery and mockery do i now experience when obedience to my teacher be propose to me a proper in a boy in order that in this world i may prosper and excel in tongue science which should serve to the praise of man and to deceitful rich
159,"Next I was put to school to get learning, in which I (poor wretch) knew not what use there was; and yet, if idle in learning, I was beaten.",next i be put to school to get learn in which i poor wretch know not what use there be and yet if idle in learn i be beat
160,"For this was judged right by our forefathers; and many, passing the same course before us, framed for us weary paths, through which we were fain to pass; multiplying toil and grief upon the sons of Adam.",for this be judge right by our forefather and many pass the same course before us frame for us weary path through which we be fain to pass multiply toil and grief upon the son of adam
161,"But, Lord, we found that men called upon Thee, and we learnt from them to think of Thee (according to our powers) as of some great One, who, though hidden from our senses, couldest hear and help us.",but lord we find that man call upon you and we learn from them to think of you accord to our power a of some great one who though hide from our sense couldest hear and help us
162,"For so I began, as a boy, to pray to Thee, my aid and refuge; and broke the fetters of my tongue to call on Thee, praying Thee, though small, yet with no small earnestness, that I might not be beaten at school.",for so i begin a a boy to pray to you my aid and refuge and break the fetter of my tongue to call on you pray you though small yet with no small earnestness that i may not be beat at school
163,"And when Thou heardest me not (not thereby giving me over to folly), my elders, yea my very parents, who yet wished me no ill, mocked my stripes, my then great and grievous ill.",and when thou heardest me not not thereby give me over to folly my elder yea my very parent who yet wish me no ill mock my stripe my then great and grievous ill
164,"Is there, Lord, any of soul so great, and cleaving to Thee with so intense affection (for a sort of stupidity will in a way do it); but is there any one who, from cleaving devoutly to Thee, is endued with so great a spirit, that he can think as lightly of the racks and hooks and other torments (against which, throughout all lands, men call on Thee with extreme dread), mocking at those by whom they are feared most bitterly, as our parents mocked the torments which we suffered in boyhood from our masters?",be there lord any of soul so great and cleave to you with so intense affection for a sort of stupidity will in a way do it but be there any one who from cleave devoutly to you be endue with so great a spirit that he can think a lightly of the rack and hook and other torment against which throughout all land man call on you with extreme dread mock at that by whom they be fear much bitterly a our parent mock the torment which we suffer in boyhood from our master
165,For we feared not our torments less; nor prayed we less to Thee to escape them.,for we fear not our torment little nor pray we little to you to escape them
166,"And yet we sinned, in writing or reading or studying less than was exacted of us.",and yet we sin in write or read or study little than be exact of us
167,"For we wanted not, O Lord, memory or capacity, whereof Thy will gave enough for our age; but our sole delight was play; and for this we were punished by those who yet themselves were doing the like.",for we want not o lord memory or capacity whereof thy will give enough for our age but our sole delight be play and for this we be punish by that who yet themselves be do the like
168,"But elder folks' idleness is called ""business""; that of boys, being really the same, is punished by those elders; and none commiserates either boys or men.",but old folk idleness be call business that of boy be really the same be punish by that elder and none commiserate either boy or man
169,"For will any of sound discretion approve of my being beaten as a boy, because, by playing a ball, I made less progress in studies which I was to learn, only that, as a man, I might play more unbeseemingly?",for will any of sound discretion approve of my be beat a a boy because by play a ball i make little progress in study which i be to learn only that a a man i may play much unbeseemingly
170,and what else did he who beat me?,and what else do he who beat me
171,"who, if worsted in some trifling discussion with his fellow-tutor, was more embittered and jealous than I when beaten at ball by a play-fellow?",who if worst in some trifle discussion with his fellow tutor be much embitter and jealous than i when beat at ball by a play fellow
172,"And yet, I sinned herein, O Lord God, the Creator and Disposer of all things in nature, of sin the Disposer only, O Lord my God, I sinned in transgressing the commands of my parents and those of my masters.",and yet i sin herein o lord god the creator and disposer of all thing in nature of sin the disposer only o lord my god i sin in transgress the command of my parent and that of my master
173,"For what they, with whatever motive, would have me learn, I might afterwards have put to good use.",for what they with whatever motive would have me learn i may afterwards have put to good use
174,"For I disobeyed, not from a better choice, but from love of play, loving the pride of victory in my contests, and to have my ears tickled with lying fables, that they might itch the more; the same curiosity flashing from my eyes more and more, for the shows and games of my elders.",for i disobey not from a well choice but from love of play love the pride of victory in my contest and to have my ear tickle with lie fable that they may itch the much the same curiosity flash from my eye much and much for the show and game of my elder
175,"Yet those who give these shows are in such esteem, that almost all wish the same for their children, and yet are very willing that they should be beaten, if those very games detain them from the studies, whereby they would have them attain to be the givers of them.",yet that who give this show be in such esteem that almost all wish the same for their child and yet be very will that they should be beat if that very game detain them from the study whereby they would have them attain to be the giver of them
176,"Look with pity, Lord, on these things, and deliver us who call upon Thee now; deliver those too who call not on Thee yet, that they may call on Thee, and Thou mayest deliver them.",look with pity lord on this thing and deliver us who call upon you now deliver that too who call not on you yet that they may call on you and thou mayest deliver them
177,"As a boy, then, I had already heard of an eternal life, promised us through the humility of the Lord our God stooping to our pride; and even from the womb of my mother, who greatly hoped in Thee, I was sealed with the mark of His cross and salted with His salt.",a a boy then i have already hear of a eternal life promise us through the humility of the lord our god stoop to our pride and even from the womb of my mother who greatly hope in you i be seal with the mark of his cross and salt with his salt
178,"Thou sawest, Lord, how while yet a boy, being seized on a time with sudden oppression of the stomach, and like near to death--Thou sawest, my God (for Thou wert my keeper), with what eagerness and what faith I sought, from the pious care of my mother and Thy Church, the mother of us all, the baptism of Thy Christ, my God and Lord.",thou sawest lord how while yet a boy be seize on a time with sudden oppression of the stomach and like near to death thou sawest my god for thou wert my keeper with what eagerness and what faith i seek from the pious care of my mother and thy church the mother of us all the baptism of thy christ my god and lord
179,"Whereupon the mother of my flesh, being much troubled (since, with a heart pure in Thy faith, she even more lovingly travailed in birth of my salvation), would in eager haste have provided for my consecration and cleansing by the health-giving sacraments, confessing Thee, Lord Jesus, for the remission of sins, unless I had suddenly recovered.",whereupon the mother of my flesh be much trouble since with a heart pure in thy faith she even much lovingly travailed in birth of my salvation would in eager haste have provide for my consecration and cleanse by the health give sacrament confess you lord jesus for the remission of sin unless i have suddenly recover
180,"And so, as if I must needs be again polluted should I live, my cleansing was deferred, because the defilements of sin would, after that washing, bring greater and more perilous guilt.",and so a if i must need be again pollute should i live my cleanse be defer because the defilements of sin would after that wash bring great and much perilous guilt
181,"I then already believed: and my mother, and the whole household, except my father: yet did not he prevail over the power of my mother's piety in me, that as he did not yet believe, so neither should I.",i then already believe and my mother and the whole household except my father yet do not he prevail over the power of my mother s piety in me that a he do not yet believe so neither should i
182,"For it was her earnest care that Thou my God, rather than he, shouldest be my father; and in this Thou didst aid her to prevail over her husband, whom she, the better, obeyed, therein also obeying Thee, who hast so commanded.",for it be her earnest care that thou my god rather than he shouldest be my father and in this thou didst aid her to prevail over her husband whom she the well obey therein also obey you who hast so command
183,"I beseech Thee, my God, I would fain know, if so Thou willest, for what purpose my baptism was then deferred?",i beseech you my god i would fain know if so thou willest for what purpose my baptism be then defer
184,"was it for my good that the rein was laid loose, as it were, upon me, for me to sin?",be it for my good that the rein be lay loose a it be upon me for me to sin
185,or was it not laid loose?,or be it not lay loose
186,"If not, why does it still echo in our ears on all sides, ""Let him alone, let him do as he will, for he is not yet baptised?""",if not why doe it still echo in our ear on all side let him alone let him do a he will for he be not yet baptise
187,"but as to bodily health, no one says, ""Let him be worse wounded, for he is not yet healed.""",but a to bodily health no one say let him be wrong wound for he be not yet heal
