,text_raw,text_clean
12,"cried a terrible voice, as a man started up from among the graves at the side of the church porch.",cry a terrible voice a a man start up from among the grave at the side of the church porch
13,"""Keep still, you little devil, or I'll cut your throat!""",keep still you little devil or i will cut your throat
14,"A fearful man, all in coarse grey, with a great iron on his leg.",a fearful man all in coarse grey with a great iron on his leg
15,"A man with no hat, and with broken shoes, and with an old rag tied round his head.",a man with no hat and with break shoe and with a old rag tie round his head
16,"A man who had been soaked in water, and smothered in mud, and lamed by stones, and cut by flints, and stung by nettles, and torn by briars; who limped, and shivered, and glared and growled; and whose teeth chattered in his head as he seized me by the chin.",a man who have be soak in water and smother in mud and lamed by stone and cut by flint and sting by nettle and tear by briar who limp and shiver and glare and growl and whose tooth chatter in his head a he seize me by the chin
17,"Don't cut my throat, sir,"" I pleaded in terror.",do not cut my throat sir i plead in terror
18,"""Pray don't do it, sir.""",pray do not do it sir
19,"""Tell us your name!""",tell us your name
20,said the man.,say the man
21,"""Quick!""",quick
22,"""Pip, sir.""",pip sir
23,"""Once more,"" said the man, staring at me.",once much say the man stare at me
24,"""Give it mouth!""",give it mouth
25,"""Pip.",pip
26,"Pip, sir.""",pip sir
27,"""Show us where you live,"" said the man.",show us where you live say the man
28,"""Pint out the place!""",pint out the place
29,"I pointed to where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church.",i point to where our village lie on the flat in shore among the alder tree and pollard a mile or much from the church
30,"The man, after looking at me for a moment, turned me upside down, and emptied my pockets.",the man after look at me for a moment turn me upside down and empty my pocket
31,There was nothing in them but a piece of bread.,there be nothing in them but a piece of bread
32,"When the church came to itselffor he was so sudden and strong that he made it go head over heels before me, and I saw the steeple under my feetwhen the church came to itself, I say, I was seated on a high tombstone, trembling, while he ate the bread ravenously.",when the church come to itselffor he be so sudden and strong that he make it go head over heel before me and i see the steeple under my feetwhen the church come to itself i say i be seat on a high tombstone tremble while he eat the bread ravenously
33,"""You young dog,"" said the man, licking his lips, ""what fat cheeks you ha' got.""",you young dog say the man lick his lip what fat cheek you ha get
34,"I believe they were fat, though I was at that time undersized for my years, and not strong.",i believe they be fat though i be at that time undersized for my year and not strong
35,"""Darn me if I couldn't eat 'em,"" said the man, with a threatening shake of his head, ""and if I han't half a mind to't!""",darn me if i can not eat them say the man with a threaten shake of his head and if i han t half a mind to t
36,"I earnestly expressed my hope that he wouldn't, and held tighter to the tombstone on which he had put me; partly, to keep myself upon it; partly, to keep myself from crying.",i earnestly express my hope that he would not and hold tight to the tombstone on which he have put me partly to keep myself upon it partly to keep myself from cry
37,"""Now lookee here!""",now lookee here
38,said the man.,say the man
39,"""Where's your mother?""",where be your mother
40,"""There, sir!""",there sir
41,said I.,say i
42,"He started, made a short run, and stopped and looked over his shoulder.",he start make a short run and stop and look over his shoulder
43,"""There, sir!""",there sir
44,I timidly explained.,i timidly explain
45,"""Also Georgiana.",also georgiana
46,"That's my mother.""",that be my mother
47,"""Oh!""",oh
48,"said he, coming back.",say he come back
49,"""And is that your father alonger your mother?""",and be that your father alonger your mother
50,"""Yes, sir,"" said I; ""him too; late of this parish.""",yes sir say i him too late of this parish
51,"""Ha!""",ha
52,"he muttered then, considering.",he mutter then consider
53,"""Who d'ye live withsupposin' you're kindly let to live, which I han't made up my mind about?""",who have ye live withsupposin you be kindly let to live which i han t make up my mind about
54,"""My sister, sirMrs.",my sister sirmrs
55,"Joe Gargerywife of Joe Gargery, the blacksmith, sir.""",joe gargerywife of joe gargery the blacksmith sir
56,"""Blacksmith, eh?""",blacksmith eh
57,said he.,say he
58,And looked down at his leg.,and look down at his leg
59,"After darkly looking at his leg and me several times, he came closer to my tombstone, took me by both arms, and tilted me back as far as he could hold me; so that his eyes looked most powerfully down into mine, and mine looked most helplessly up into his.",after darkly look at his leg and me several time he come close to my tombstone take me by both arm and tilt me back a far a he can hold me so that his eye look much powerfully down into mine and mine look much helplessly up into his
60,"""Now lookee here,"" he said, ""the question being whether you're to be let to live.",now lookee here he say the question be whether you be to be let to live
61,"You know what a file is?""",you know what a file be
62,"""Yes, sir.""",yes sir
63,"""And you know what wittles is?""",and you know what wittles be
64,"""Yes, sir.""",yes sir
65,"After each question he tilted me over a little more, so as to give me a greater sense of helplessness and danger.",after each question he tilt me over a little much so a to give me a great sense of helplessness and danger
66,"""You get me a file.""",you get me a file
67,He tilted me again.,he tilt me again
68,"""And you get me wittles.""",and you get me wittles
69,He tilted me again.,he tilt me again
70,"""You bring 'em both to me.""",you bring them both to me
71,He tilted me again.,he tilt me again
72,"""Or I'll have your heart and liver out.""",or i will have your heart and live out
73,He tilted me again.,he tilt me again
74,"I was dreadfully frightened, and so giddy that I clung to him with both hands, and said, ""If you would kindly please to let me keep upright, sir, perhaps I shouldn't be sick, and perhaps I could attend more.""",i be dreadfully frighten and so giddy that i cling to him with both hand and say if you would kindly please to let me keep upright sir perhaps i should not be sick and perhaps i can attend much
75,"He gave me a most tremendous dip and roll, so that the church jumped over its own weather-cock.",he give me a much tremendous dip and roll so that the church jump over its own weather cock
76,"Then, he held me by the arms, in an upright position on the top of the stone, and went on in these fearful terms:",then he hold me by the arm in a upright position on the top of the stone and go on in this fearful term
77,"""You bring me, to-morrow morning early, that file and them wittles.",you bring me to morrow morning early that file and them wittles
78,"You bring the lot to me, at that old Battery over yonder.",you bring the lot to me at that old battery over yonder
79,"You do it, and you never dare to say a word or dare to make a sign concerning your having seen such a person as me, or any person sumever, and you shall be let to live.",you do it and you never dare to say a word or dare to make a sign concern your have see such a person a me or any person sumever and you shall be let to live
80,"You fail, or you go from my words in any partickler, no matter how small it is, and your heart and your liver shall be tore out, roasted and ate.",you fail or you go from my word in any partickler no matt how small it be and your heart and your live shall be tear out roast and eat
81,"Now, I ain't alone, as you may think I am.",now i be not alone a you may think i be
82,"There's a young man hid with me, in comparison with which young man I am a Angel.",there be a young man hide with me in comparison with which young man i be a angel
83,That young man hears the words I speak.,that young man hear the word i speak
84,"That young man has a secret way pecooliar to himself, of getting at a boy, and at his heart, and at his liver.",that young man have a secret way pecooliar to himself of get at a boy and at his heart and at his live
85,It is in wain for a boy to attempt to hide himself from that young man.,it be in wain for a boy to attempt to hide himself from that young man
86,"A boy may lock his door, may be warm in bed, may tuck himself up, may draw the clothes over his head, may think himself comfortable and safe, but that young man will softly creep and creep his way to him and tear him open.",a boy may lock his door may be warm in bed may tuck himself up may draw the clothe over his head may think himself comfortable and safe but that young man will softly creep and creep his way to him and tear him open
87,"I am a-keeping that young man from harming of you at the present moment, with great difficulty.",i be a keep that young man from harm of you at the present moment with great difficulty
88,I find it wery hard to hold that young man off of your inside.,i find it wery hard to hold that young man off of your inside
89,"Now, what do you say?""",now what do you say
90,"I said that I would get him the file, and I would get him what broken bits of food I could, and I would come to him at the Battery, early in the morning.",i say that i would get him the file and i would get him what break bit of food i can and i would come to him at the battery early in the morning
91,"""Say Lord strike you dead if you don't!""",say lord strike you dead if you do not
92,said the man.,say the man
93,"I said so, and he took me down.",i say so and he take me down
94,"""Now,"" he pursued, ""you remember what you've undertook, and you remember that young man, and you get home!""",now he pursue you remember what you have undertake and you remember that young man and you get home
95,"""Goo-good night, sir,"" I faltered.",goo good night sir i falter
96,"""Much of that!""",much of that
97,"said he, glancing about him over the cold wet flat.",say he glance about him over the cold wet flat
98,"""I wish I was a frog.",i wish i be a frog
99,"Or a eel!""",or a eel
100,"At the same time, he hugged his shuddering body in both his armsclasping himself, as if to hold himself togetherand limped towards the low church wall.",at the same time he hug his shudder body in both his armsclasping himself a if to hold himself togetherand limp towards the low church wall
101,"As I saw him go, picking his way among the nettles, and among the brambles that bound the green mounds, he looked in my young eyes as if he were eluding the hands of the dead people, stretching up cautiously out of their graves, to get a twist upon his ankle and pull him in.",a i see him go pick his way among the nettle and among the bramble that bind the green mound he look in my young eye a if he be elude the hand of the dead people stretch up cautiously out of their grave to get a twist upon his ankle and pull him in
102,"When he came to the low church wall, he got over it, like a man whose legs were numbed and stiff, and then turned round to look for me.",when he come to the low church wall he get over it like a man whose leg be numb and stiff and then turn round to look for me
103,"When I saw him turning, I set my face towards home, and made the best use of my legs.",when i see him turn i set my face towards home and make the well use of my leg
104,"But presently I looked over my shoulder, and saw him going on again towards the river, still hugging himself in both arms, and picking his way with his sore feet among the great stones dropped into the marshes here and there, for stepping-places when the rains were heavy, or the tide was in.",but presently i look over my shoulder and see him go on again towards the river still hug himself in both arm and pick his way with his sore foot among the great stone drop into the marsh here and there for step place when the rain be heavy or the tide be in
105,"The marshes were just a long black horizontal line then, as I stopped to look after him; and the river was just another horizontal line, not nearly so broad nor yet so black; and the sky was just a row of long angry red lines and dense black lines intermixed.",the marsh be just a long black horizontal line then a i stop to look after him and the river be just another horizontal line not nearly so broad nor yet so black and the sky be just a row of long angry red line and dense black line intermix
106,"On the edge of the river I could faintly make out the only two black things in all the prospect that seemed to be standing upright; one of these was the beacon by which the sailors steeredlike an unhooped cask upon a polean ugly thing when you were near it; the other a gibbet, with some chains hanging to it which had once held a pirate.",on the edge of the river i can faintly make out the only two black thing in all the prospect that seem to be stand upright one of this be the beacon by which the sailor steeredlike a unhooped cask upon a polean ugly thing when you be near it the other a gibbet with some chain hang to it which have once hold a pirate
107,"The man was limping on towards this latter, as if he were the pirate come to life, and come down, and going back to hook himself up again.",the man be limp on towards this latter a if he be the pirate come to life and come down and go back to hook himself up again
108,"It gave me a terrible turn when I thought so; and as I saw the cattle lifting their heads to gaze after him, I wondered whether they thought so too.",it give me a terrible turn when i think so and a i see the cattle lift their head to gaze after him i wonder whether they think so too
109,"I looked all round for the horrible young man, and could see no signs of him.",i look all round for the horrible young man and can see no sign of him
110,"But, now I was frightened again, and ran home without stopping.",but now i be frighten again and run home without stop
111,"My sister, Mrs. Joe Gargery, was more than twenty years older than I, and had established a great reputation with herself and the neighbours because she had brought me up ""by hand.""",my sister mrs joe gargery be much than twenty year old than i and have establish a great reputation with herself and the neighbour because she have bring me up by hand
112,"Having at that time to find out for myself what the expression meant, and knowing her to have a hard and heavy hand, and to be much in the habit of laying it upon her husband as well as upon me, I supposed that Joe Gargery and I were both brought up by hand.",have at that time to find out for myself what the expression mean and know her to have a hard and heavy hand and to be much in the habit of lay it upon her husband a good a upon me i suppose that joe gargery and i be both bring up by hand
113,"She was not a good-looking woman, my sister; and I had a general impression that she must have made Joe Gargery marry her by hand.",she be not a good look woman my sister and i have a general impression that she must have make joe gargery marry her by hand
114,"Joe was a fair man, with curls of flaxen hair on each side of his smooth face, and with eyes of such a very undecided blue that they seemed to have somehow got mixed with their own whites.",joe be a fair man with curl of flaxen hair on each side of his smooth face and with eye of such a very undecided blue that they seem to have somehow get mix with their own white
115,"He was a mild, good-natured, sweet-tempered, easy-going, foolish, dear fellowa sort of Hercules in strength, and also in weakness.",he be a mild good natured sweet temper easy go foolish dear fellowa sort of hercules in strength and also in weakness
116,"My sister, Mrs. Joe, with black hair and eyes, had such a prevailing redness of skin that I sometimes used to wonder whether it was possible she washed herself with a nutmeg-grater instead of soap.",my sister mrs joe with black hair and eye have such a prevail redness of skin that i sometimes use to wonder whether it be possible she wash herself with a nutmeg grater instead of soap
117,"She was tall and bony, and almost always wore a coarse apron, fastened over her figure behind with two loops, and having a square impregnable bib in front, that was stuck full of pins and needles.",she be tall and bony and almost always wear a coarse apron fasten over her figure behind with two loop and have a square impregnable bib in front that be stick full of pin and needle
118,"She made it a powerful merit in herself, and a strong reproach against Joe, that she wore this apron so much.",she make it a powerful merit in herself and a strong reproach against joe that she wear this apron so much
119,"Though I really see no reason why she should have worn it at all: or why, if she did wear it at all, she should not have taken it off, every day of her life.",though i really see no reason why she should have wear it at all or why if she do wear it at all she should not have take it off every day of her life
120,"Joe's forge adjoined our house, which was a wooden house, as many of the dwellings in our country weremost of them, at that time.",joe s forge adjoin our house which be a wooden house a many of the dwelling in our country weremost of them at that time
121,"When I ran home from the churchyard, the forge was shut up, and Joe was sitting alone in the kitchen.",when i run home from the churchyard the forge be shut up and joe be sit alone in the kitchen
122,"Joe and I being fellow-sufferers, and having confidences as such, Joe imparted a confidence to me, the moment I raised the latch of the door and peeped in at him opposite to it, sitting in the chimney corner.",joe and i be fellow sufferer and have confidence a such joe impart a confidence to me the moment i raise the latch of the door and peep in at him opposite to it sit in the chimney corner
123,"""Mrs. Joe has been out a dozen times, looking for you, Pip.",mrs joe have be out a dozen time look for you pip
124,"And she's out now, making it a baker's dozen.""",and she be out now make it a baker s dozen
125,"""Yes, Pip,"" said Joe; ""and what's worse, she's got Tickler with her.""",yes pip say joe and what be wrong she be get tickler with her
126,"At this dismal intelligence, I twisted the only button on my waistcoat round and round, and looked in great depression at the fire.",at this dismal intelligence i twist the only button on my waistcoat round and round and look in great depression at the fire
127,"Tickler was a wax-ended piece of cane, worn smooth by collision with my tickled frame.",tickler be a wax end piece of cane wear smooth by collision with my tickle frame
128,"""She sot down,"" said Joe, ""and she got up, and she made a grab at Tickler, and she Ram-paged out.",she sot down say joe and she get up and she make a grab at tickler and she ram page out
129,"That's what she did,"" said Joe, slowly clearing the fire between the lower bars with the poker, and looking at it: ""she Ram-paged out, Pip.""",that be what she do say joe slowly clear the fire between the low bar with the poker and look at it she ram page out pip
130,"""Has she been gone long, Joe?""",have she be go long joe
131,"I always treated him as a larger species of child, and as no more than my equal.",i always treat him a a large species of child and a no much than my equal
132,"""Well,"" said Joe, glancing up at the Dutch clock, ""she's been on the Ram-page, this last spell, about five minutes, Pip.",good say joe glance up at the dutch clock she be be on the ram page this last spell about five minute pip
133,She's a-coming!,she be a come
134,"Get behind the door, old chap, and have the jack-towel betwixt you.""",get behind the door old chap and have the jack towel betwixt you
135,I took the advice.,i take the advice
136,"My sister, Mrs. Joe, throwing the door wide open, and finding an obstruction behind it, immediately divined the cause, and applied Tickler to its further investigation.",my sister mrs joe throw the door wide open and find a obstruction behind it immediately divine the because and apply tickler to its far investigation
137,"She concluded by throwing meI often served as a connubial missileat Joe, who, glad to get hold of me on any terms, passed me on into the chimney and quietly fenced me up there with his great leg.",she conclude by throw mei often serve a a connubial missileat joe who glad to get hold of me on any term pass me on into the chimney and quietly fence me up there with his great leg
138,"""Where have you been, you young monkey?""",where have you be you young monkey
139,"said Mrs. Joe, stamping her foot.",say mrs joe stamp her foot
140,"""Tell me directly what you've been doing to wear me away with fret and fright and worrit, or I'd have you out of that corner if you was fifty Pips, and he was five hundred Gargerys.""",tell me directly what you have be do to wear me away with fret and fright and worrit or i would have you out of that corner if you be fifty pip and he be five hundred gargerys
141,"""I have only been to the churchyard,"" said I, from my stool, crying and rubbing myself.",i have only be to the churchyard say i from my stool cry and rub myself
142,"""Churchyard!""",churchyard
143,repeated my sister.,repeat my sister
144,"""If it warn't for me you'd have been to the churchyard long ago, and stayed there.",if it warn t for me you would have be to the churchyard long ago and stay there
145,"Who brought you up by hand?""",who bring you up by hand
146,"""You did,"" said I.",you do say i
147,"""And why did I do it, I should like to know?""",and why do i do it i should like to know
148,exclaimed my sister.,exclaim my sister
149,"I whimpered, ""I don't know.""",i whimper i do not know
150,"""I don't!""",i do not
151,said my sister.,say my sister
152,"""I'd never do it again!",i would never do it again
153,I know that.,i know that
154,"I may truly say I've never had this apron of mine off, since born you were.",i may truly say i have never have this apron of mine off since bear you be
155,"It's bad enough to be a blacksmith's wife (and him a Gargery) without being your mother.""",it be bad enough to be a blacksmith s wife and him a gargery without be your mother
156,My thoughts strayed from that question as I looked disconsolately at the fire.,my thought stray from that question a i look disconsolately at the fire
157,"For, the fugitive out on the marshes with the ironed leg, the mysterious young man, the file, the food, and the dreadful pledge I was under to commit a larceny on those sheltering premises, rose before me in the avenging coals.",for the fugitive out on the marsh with the iron leg the mysterious young man the file the food and the dreadful pledge i be under to commit a larceny on that shelter premise rise before me in the avenge coal
158,"""Hah!""",hah
159,"said Mrs. Joe, restoring Tickler to his station.",say mrs joe restore tickler to his station
160,"""Churchyard, indeed!",churchyard indeed
161,"You may well say churchyard, you two.""",you may good say churchyard you two
162,"One of us, by-the-bye, had not said it at all.",one of us by the bye have not say it at all
163,"""You'll drive me to the churchyard betwixt you, one of these days, and oh, a pr-r-recious pair you'd be without me!""",you will drive me to the churchyard betwixt you one of this day and oh a pr r recious pair you would be without me
164,"As she applied herself to set the tea-things, Joe peeped down at me over his leg, as if he were mentally casting me and himself up, and calculating what kind of pair we practically should make, under the grievous circumstances foreshadowed.",a she apply herself to set the tea thing joe peep down at me over his leg a if he be mentally cast me and himself up and calculate what kind of pair we practically should make under the grievous circumstance foreshadow
165,"After that, he sat feeling his right-side flaxen curls and whisker, and following Mrs. Joe about with his blue eyes, as his manner always was at squally times.",after that he sit feel his right side flaxen curl and whisker and follow mrs joe about with his blue eye a his manner always be at squally time
166,"My sister had a trenchant way of cutting our bread-and-butter for us, that never varied.",my sister have a trenchant way of cut our bread and butter for us that never vary
167,"First, with her left hand she jammed the loaf hard and fast against her bibwhere it sometimes got a pin into it, and sometimes a needle, which we afterwards got into our mouths.",﻿1 with her leave hand she jam the loaf hard and fast against her bibwhere it sometimes get a pin into it and sometimes a needle which we afterwards get into our mouth
168,"Then she took some butter (not too much) on a knife and spread it on the loaf, in an apothecary kind of way, as if she were making a plaisterusing both sides of the knife with a slapping dexterity, and trimming and moulding the butter off round the crust.",then she take some butter not too much on a knife and spread it on the loaf in a apothecary kind of way a if she be make a plaisterusing both side of the knife with a slap dexterity and trim and mould the butter off round the crust
169,"Then, she gave the knife a final smart wipe on the edge of the plaister, and then sawed a very thick round off the loaf: which she finally, before separating from the loaf, hewed into two halves, of which Joe got one, and I the other.",then she give the knife a final smart wipe on the edge of the plaister and then saw a very thick round off the loaf which she finally before separate from the loaf hew into two halve of which joe get one and i the other
170,"On the present occasion, though I was hungry, I dared not eat my slice.",on the present occasion though i be hungry i dare not eat my slice
171,"I felt that I must have something in reserve for my dreadful acquaintance, and his ally the still more dreadful young man.",i feel that i must have something in reserve for my dreadful acquaintance and his ally the still much dreadful young man
172,"I knew Mrs. Joe's housekeeping to be of the strictest kind, and that my larcenous researches might find nothing available in the safe.",i know mrs joe s housekeeping to be of the strict kind and that my larcenous research may find nothing available in the safe
173,Therefore I resolved to put my hunk of bread-and-butter down the leg of my trousers.,therefore i resolve to put my hunk of bread and butter down the leg of my trouser
174,"The effort of resolution necessary to the achievement of this purpose, I found to be quite awful.",the effort of resolution necessary to the achievement of this purpose i find to be quite awful
175,"It was as if I had to make up my mind to leap from the top of a high house, or plunge into a great depth of water.",it be a if i have to make up my mind to leap from the top of a high house or plunge into a great depth of water
176,And it was made the more difficult by the unconscious Joe.,and it be make the much difficult by the unconscious joe
177,"In our already-mentioned freemasonry as fellow-sufferers, and in his good-natured companionship with me, it was our evening habit to compare the way we bit through our slices, by silently holding them up to each other's admiration now and thenwhich stimulated us to new exertions.",in our already mention freemasonry a fellow sufferer and in his good natured companionship with me it be our even habit to compare the way we bite through our slice by silently hold them up to each other s admiration now and thenwhich stimulate us to new exertion
178,"To-night, Joe several times invited me, by the display of his fast-diminishing slice, to enter upon our usual friendly competition; but he found me, each time, with my yellow mug of tea on one knee, and my untouched bread-and-butter on the other.",to night joe several time invite me by the display of his fast diminish slice to enter upon our usual friendly competition but he find me each time with my yellow mug of tea on one knee and my untouched bread and butter on the other
179,"At last, I desperately considered that the thing I contemplated must be done, and that it had best be done in the least improbable manner consistent with the circumstances.",at last i desperately consider that the thing i contemplate must be do and that it have well be do in the little improbable manner consistent with the circumstance
180,"I took advantage of a moment when Joe had just looked at me, and got my bread-and-butter down my leg.",i take advantage of a moment when joe have just look at me and get my bread and butter down my leg
181,"Joe was evidently made uncomfortable by what he supposed to be my loss of appetite, and took a thoughtful bite out of his slice, which he didn't seem to enjoy.",joe be evidently make uncomfortable by what he suppose to be my loss of appetite and take a thoughtful bite out of his slice which he do not seem to enjoy
182,"He turned it about in his mouth much longer than usual, pondering over it a good deal, and after all gulped it down like a pill.",he turn it about in his mouth much long than usual ponder over it a good deal and after all gulp it down like a pill
183,"He was about to take another bite, and had just got his head on one side for a good purchase on it, when his eye fell on me, and he saw that my bread-and-butter was gone.",he be about to take another bite and have just get his head on one side for a good purchase on it when his eye fall on me and he see that my bread and butter be go
184,"The wonder and consternation with which Joe stopped on the threshold of his bite and stared at me, were too evident to escape my sister's observation.",the wonder and consternation with which joe stop on the threshold of his bite and stare at me be too evident to escape my sister s observation
185,"""What's the matter now?""",what be the matt now
186,"said she, smartly, as she put down her cup.",say she smartly a she put down her cup
187,"""I say, you know!""",i say you know
188,"muttered Joe, shaking his head at me in very serious remonstrance.",mutter joe shake his head at me in very serious remonstrance
189,"""Pip, old chap!",pip old chap
190,You'll do yourself a mischief.,you will do yourself a mischief
191,It'll stick somewhere.,it will stick somewhere
192,"You can't have chawed it, Pip.""",you can not have chawed it pip
193,"""What's the matter now?""",what be the matt now
194,"repeated my sister, more sharply than before.",repeat my sister much sharply than before
195,"""If you can cough any trifle on it up, Pip, I'd recommend you to do it,"" said Joe, all aghast.",if you can cough any trifle on it up pip i would recommend you to do it say joe all aghast
196,"""Manners is manners, but still your elth's your elth.""",manner be manner but still your elth s your elth
197,"By this time, my sister was quite desperate, so she pounced on Joe, and, taking him by the two whiskers, knocked his head for a little while against the wall behind him: while I sat in the corner, looking guiltily on.",by this time my sister be quite desperate so she pounce on joe and take him by the two whisker knock his head for a little while against the wall behind him while i sit in the corner look guiltily on
198,"""Now, perhaps you'll mention what's the matter,"" said my sister, out of breath, ""you staring great stuck pig.""",now perhaps you will mention what be the matt say my sister out of breath you stare great stick pig
199,"Joe looked at her in a helpless way; then took a helpless bite, and looked at me again.",joe look at her in a helpless way then take a helpless bite and look at me again
200,"""You know, Pip,"" said Joe, solemnly, with his last bite in his cheek and speaking in a confidential voice, as if we two were quite alone, ""you and me is always friends, and I'd be the last to tell upon you, any time.",you know pip say joe solemnly with his last bite in his cheek and speak in a confidential voice a if we two be quite alone you and me be always friend and i would be the last to tell upon you any time
201,"But such a"" he moved his chair and looked about the floor between us, and then again at me""such a most oncommon Bolt as that!""",but such a he move his chair and look about the floor between us and then again at me such a much oncommon bolt a that
202,"""Been bolting his food, has he?""",be bolt his food have he
203,cried my sister.,cry my sister
204,"""You know, old chap,"" said Joe, looking at me, and not at Mrs. Joe, with his bite still in his cheek, ""I Bolted, myself, when I was your agefrequentand as a boy I've been among a many Bolters; but I never see your Bolting equal yet, Pip, and it's a mercy you ain't Bolted dead.""",you know old chap say joe look at me and not at mrs joe with his bite still in his cheek i bolt myself when i be your agefrequentand a a boy i have be among a many bolters but i never see your bolt equal yet pip and it be a mercy you be not bolt dead
205,"My sister made a dive at me, and fished me up by the hair: saying nothing more than the awful words, ""You come along and be dosed.""",my sister make a diva at me and fish me up by the hair say nothing much than the awful word you come along and be dose
206,"Some medical beast had revived Tar-water in those days as a fine medicine, and Mrs. Joe always kept a supply of it in the cupboard; having a belief in its virtues correspondent to its nastiness.",some medical beast have revive tar water in that day a a fine medicine and mrs joe always keep a supply of it in the cupboard have a belief in its virtue correspondent to its nastiness
207,"At the best of times, so much of this elixir was administered to me as a choice restorative, that I was conscious of going about, smelling like a new fence.",at the well of time so much of this elixir be administer to me a a choice restorative that i be conscious of go about smell like a new fence
208,"On this particular evening the urgency of my case demanded a pint of this mixture, which was poured down my throat, for my greater comfort, while Mrs. Joe held my head under her arm, as a boot would be held in a boot-jack.",on this particular even the urgency of my case demand a pint of this mixture which be pour down my throat for my great comfort while mrs joe hold my head under her arm a a boot would be hold in a boot jack
209,"Joe got off with half a pint; but was made to swallow that (much to his disturbance, as he sat slowly munching and meditating before the fire), ""because he had had a turn.""",joe get off with half a pint but be make to swallow that much to his disturbance a he sit slowly munch and meditate before the fire because he have have a turn
210,"Judging from myself, I should say he certainly had a turn afterwards, if he had had none before.",judge from myself i should say he certainly have a turn afterwards if he have have none before
211,"Conscience is a dreadful thing when it accuses man or boy; but when, in the case of a boy, that secret burden co-operates with another secret burden down the leg of his trousers, it is (as I can testify) a great punishment.",conscience be a dreadful thing when it accuse man or boy but when in the case of a boy that secret burden co operate with another secret burden down the leg of his trouser it be a i can testify a great punishment
212,"The guilty knowledge that I was going to rob Mrs. JoeI never thought I was going to rob Joe, for I never thought of any of the housekeeping property as hisunited to the necessity of always keeping one hand on my bread-and-butter as I sat, or when I was ordered about the kitchen on any small errand, almost drove me out of my mind.",the guilty knowledge that i be go to rob mrs joei never think i be go to rob joe for i never think of any of the housekeeping property a hisunited to the necessity of always keep one hand on my bread and butter a i sit or when i be order about the kitchen on any small errand almost drive me out of my mind
213,"Then, as the marsh winds made the fire glow and flare, I thought I heard the voice outside, of the man with the iron on his leg who had sworn me to secrecy, declaring that he couldn't and wouldn't starve until to-morrow, but must be fed now.",then a the marsh wind make the fire glow and flare i think i hear the voice outside of the man with the iron on his leg who have swear me to secrecy declare that he can not and would not starve until to morrow but must be feed now
