,text_raw,text_clean
16,"But supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind, to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.",but suppose all this conjecture to be false you can not contest the inestimable benefit which i shall confer on all mankind to the last generation by discover a passage near the pole to that country to reach which at present so many month be requisite or by ascertain the secret of the magnet which if at all possible can only be effect by a undertake such a mine
17,"These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven, for nothing contributes so much to tranquillise the mind as a steady purposea point on which the soul may fix its intellectual eye.",this reflection have dispel the agitation with which i begin my letter and i feel my heart glow with a enthusiasm which elevate me to heaven for nothing contribute so much to tranquillise the mind a a steady purposea point on which the soul may fix its intellectual eye
18,This expedition has been the favourite dream of my early years.,this expedition have be the favourite dream of my early year
19,I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole.,i have read with ardour the account of the various voyage which have be make in the prospect of arrive at the north pacific ocean through the sea which surround the pole
20,You may remember that a history of all the voyages made for purposes of discovery composed the whole of our good Uncle Thomas library.,you may remember that a history of all the voyage make for purpose of discovery compose the whole of our good uncle thomas library
21,"My education was neglected, yet I was passionately fond of reading.",my education be neglect yet i be passionately fond of read
22,"These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my fathers dying injunction had forbidden my uncle to allow me to embark in a seafaring life.",this volume be my study day and night and my familiarity with them increase that regret which i have feel a a child on learn that my father dye injunction have forbid my uncle to allow me to embark in a seafaring life
23,"These visions faded when I perused, for the first time, those poets whose effusions entranced my soul and lifted it to heaven.",this vision fade when i peruse for the ﻿1 time that poet whose effusion entrance my soul and lift it to heaven
24,I also became a poet and for one year lived in a paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and Shakespeare are consecrated.,i also become a poet and for one year live in a paradise of my own creation i imagine that i also may obtain a niche in the temple where the name of homer and shakespeare be consecrate
25,You are well acquainted with my failure and how heavily I bore the disappointment.,you be good acquaint with my failure and how heavily i bear the disappointment
26,"But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.",but just at that time i inherit the fortune of my cousin and my thought be turn into the channel of their early bend
27,Six years have passed since I resolved on my present undertaking.,six year have pass since i resolve on my present undertake
28,"I can, even now, remember the hour from which I dedicated myself to this great enterprise.",i can even now remember the hour from which i dedicate myself to this great enterprise
29,I commenced by inuring my body to hardship.,i commence by inure my body to hardship
30,"I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day and devoted my nights to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage.",i accompany the whale fishers on several expedition to the north sea i voluntarily endure cold famine thirst and want of sleep i often work hard than the common sailor during the day and devote my night to the study of mathematics the theory of medicine and that branch of physical science from which a naval adventurer may derive the great practical advantage
31,"Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration.",twice i actually hire myself a a under mate in a greenland whaler and acquit myself to admiration
32,"I must own I felt a little proud when my captain offered me the second dignity in the vessel and entreated me to remain with the greatest earnestness, so valuable did he consider my services.",i must own i feel a little proud when my captain offer me the 2 dignity in the vessel and entreat me to remain with the great earnestness so valuable do he consider my service
33,"And now, dear Margaret, do I not deserve to accomplish some great purpose?",and now dear margaret do i not deserve to accomplish some great purpose
34,"My life might have been passed in ease and luxury, but I preferred glory to every enticement that wealth placed in my path.",my life may have be pass in ease and luxury but i prefer glory to every enticement that wealth place in my path
35,"Oh, that some encouraging voice would answer in the affirmative!",oh that some encourage voice would answer in the affirmative
36,"My courage and my resolution is firm; but my hopes fluctuate, and my spirits are often depressed.",my courage and my resolution be firm but my hope fluctuate and my spirit be often depress
37,"I am about to proceed on a long and difficult voyage, the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when theirs are failing.",i be about to proceed on a long and difficult voyage the emergency of which will demand all my fortitude i be require not only to raise the spirit of other but sometimes to sustain my own when theirs be fail
38,This is the most favourable period for travelling in Russia.,this be the much favourable period for travel in russia
39,"They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stagecoach.",they fly quickly over the snow in their sledge the motion be pleasant and in my opinion far much agreeable than that of a english stagecoach
40,"The cold is not excessive, if you are wrapped in fursa dress which I have already adopted, for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins.",the cold be not excessive if you be wrap in fursa dress which i have already adopt for there be a great difference between walk the deck and remain seat motionless for hour when no exercise prevent the blood from actually freeze in your vein
41,I have no ambition to lose my life on the post-road between St. Petersburgh and Archangel.,i have no ambition to lose my life on the post road between st petersburgh and archangel
42,"I shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing.",i shall depart for the latter town in a fortnight or three week and my intention be to hire a ship there which can easily be do by pay the insurance for the owner and to engage a many sailor a i think necessary among that who be accustom to the whale fish
43,I do not intend to sail until the month of June; and when shall I return?,i do not intend to sail until the month of june and when shall i return
44,"Ah, dear sister, how can I answer this question?",ah dear sister how can i answer this question
45,"If I succeed, many, many months, perhaps years, will pass before you and I may meet.",if i succeed many many month perhaps year will pass before you and i may meet
46,"If I fail, you will see me again soon, or never.",if i fail you will see me again soon or never
47,"Farewell, my dear, excellent Margaret.",farewell my dear excellent margaret
48,"Heaven shower down blessings on you, and save me, that I may again and again testify my gratitude for all your love and kindness.",heaven shower down blessing on you and save me that i may again and again testify my gratitude for all your love and kindness
49,"Your affectionate brother,",your affectionate brother
50,"_To Mrs. Saville, England._",to mrs saville england
51,"Archangel, 28th March, 17.",archangel 28th march
52,"How slowly the time passes here, encompassed as I am by frost and snow!",how slowly the time pass here encompass a i be by frost and snow
53,Yet a second step is taken towards my enterprise.,yet a 2 step be take towards my enterprise
54,I have hired a vessel and am occupied in collecting my sailors; those whom I have already engaged appear to be men on whom I can depend and are certainly possessed of dauntless courage.,i have hire a vessel and be occupy in collect my sailor that whom i have already engage appear to be man on whom i can depend and be certainly possess of dauntless courage
55,"But I have one want which I have never yet been able to satisfy, and the absence of the object of which I now feel as a most severe evil, I have no friend, Margaret: when I am glowing with the enthusiasm of success, there will be none to participate my joy; if I am assailed by disappointment, no one will endeavour to sustain me in dejection.",but i have one want which i have never yet be able to satisfy and the absence of the object of which i now feel a a much severe evil i have no friend margaret when i be glow with the enthusiasm of success there will be none to participate my joy if i be assail by disappointment no one will endeavour to sustain me in dejection
56,"I shall commit my thoughts to paper, it is true; but that is a poor medium for the communication of feeling.",i shall commit my thought to paper it be true but that be a poor medium for the communication of feel
57,"I desire the company of a man who could sympathise with me, whose eyes would reply to mine.",i desire the company of a man who can sympathise with me whose eye would reply to mine
58,"You may deem me romantic, my dear sister, but I bitterly feel the want of a friend.",you may deem me romantic my dear sister but i bitterly feel the want of a friend
59,"I have no one near me, gentle yet courageous, possessed of a cultivated as well as of a capacious mind, whose tastes are like my own, to approve or amend my plans.",i have no one near me gentle yet courageous possess of a cultivate a good a of a capacious mind whose taste be like my own to approve or amend my plan
60,How would such a friend repair the faults of your poor brother!,how would such a friend repair the fault of your poor brother
61,I am too ardent in execution and too impatient of difficulties.,i be too ardent in execution and too impatient of difficulty
62,But it is a still greater evil to me that I am self-educated: for the first fourteen years of my life I ran wild on a common and read nothing but our Uncle Thomas books of voyages.,but it be a still great evil to me that i be self educate for the ﻿1 fourteen year of my life i run wild on a common and read nothing but our uncle thomas book of voyage
63,At that age I became acquainted with the celebrated poets of our own country; but it was only when it had ceased to be in my power to derive its most important benefits from such a conviction that I perceived the necessity of becoming acquainted with more languages than that of my native country.,at that age i become acquaint with the celebrate poet of our own country but it be only when it have cease to be in my power to derive its much important benefit from such a conviction that i perceive the necessity of become acquaint with much language than that of my native country
64,Now I am twenty-eight and am in reality more illiterate than many schoolboys of fifteen.,now i be twenty eight and be in reality much illiterate than many schoolboy of fifteen
65,"It is true that I have thought more and that my daydreams are more extended and magnificent, but they want (as the painters call it) _keeping;_ and I greatly need a friend who would have sense enough not to despise me as romantic, and affection enough for me to endeavour to regulate my mind.",it be true that i have think much and that my daydream be much extend and magnificent but they want a the painter call it keep and i greatly need a friend who would have sense enough not to despise me a romantic and affection enough for me to endeavour to regulate my mind
66,"Well, these are useless complaints; I shall certainly find no friend on the wide ocean, nor even here in Archangel, among merchants and seamen.",good this be useless complaint i shall certainly find no friend on the wide ocean nor even here in archangel among merchant and seaman
67,"Yet some feelings, unallied to the dross of human nature, beat even in these rugged bosoms.",yet some feeling unallied to the dross of human nature beat even in this rugged bosom
68,"My lieutenant, for instance, is a man of wonderful courage and enterprise; he is madly desirous of glory, or rather, to word my phrase more characteristically, of advancement in his profession.",my lieutenant for instance be a man of wonderful courage and enterprise he be madly desirous of glory or rather to word my phrase much characteristically of advancement in his profession
69,"He is an Englishman, and in the midst of national and professional prejudices, unsoftened by cultivation, retains some of the noblest endowments of humanity.",he be a englishman and in the midst of national and professional prejudice unsoftened by cultivation retain some of the noble endowment of humanity
70,"I first became acquainted with him on board a whale vessel; finding that he was unemployed in this city, I easily engaged him to assist in my enterprise.",i ﻿1 become acquaint with him on board a whale vessel find that he be unemployed in this city i easily engage him to assist in my enterprise
71,The master is a person of an excellent disposition and is remarkable in the ship for his gentleness and the mildness of his discipline.,the master be a person of a excellent disposition and be remarkable in the ship for his gentleness and the mildness of his discipline
72,"This circumstance, added to his well-known integrity and dauntless courage, made me very desirous to engage him.",this circumstance add to his good know integrity and dauntless courage make me very desirous to engage him
73,"A youth passed in solitude, my best years spent under your gentle and feminine fosterage, has so refined the groundwork of my character that I cannot overcome an intense distaste to the usual brutality exercised on board ship: I have never believed it to be necessary, and when I heard of a mariner equally noted for his kindliness of heart and the respect and obedience paid to him by his crew, I felt myself peculiarly fortunate in being able to secure his services.",a youth pass in solitude my well year spend under your gentle and feminine fosterage have so refine the groundwork of my character that i can not overcome a intense distaste to the usual brutality exercise on board ship i have never believe it to be necessary and when i hear of a mariner equally note for his kindliness of heart and the respect and obedience pay to him by his crow i feel myself peculiarly fortunate in be able to secure his service
74,"I heard of him first in rather a romantic manner, from a lady who owes to him the happiness of her life.",i hear of him ﻿1 in rather a romantic manner from a lady who owe to him the happiness of her life
75,"This, briefly, is his story.",this briefly be his story
76,"Some years ago he loved a young Russian lady of moderate fortune, and having amassed a considerable sum in prize-money, the father of the girl consented to the match.",some year ago he love a young russian lady of moderate fortune and have amass a considerable sum in prize money the father of the girl consent to the match
77,"He saw his mistress once before the destined ceremony; but she was bathed in tears, and throwing herself at his feet, entreated him to spare her, confessing at the same time that she loved another, but that he was poor, and that her father would never consent to the union.",he see his mistress once before the destine ceremony but she be bathe in tear and throw herself at his foot entreat him to spare her confess at the same time that she love another but that he be poor and that her father would never consent to the union
78,"My generous friend reassured the suppliant, and on being informed of the name of her lover, instantly abandoned his pursuit.",my generous friend reassure the suppliant and on be inform of the name of her lover instantly abandon his pursuit
79,"He had already bought a farm with his money, on which he had designed to pass the remainder of his life; but he bestowed the whole on his rival, together with the remains of his prize-money to purchase stock, and then himself solicited the young womans father to consent to her marriage with her lover.",he have already buy a farm with his money on which he have design to pass the remainder of his life but he bestow the whole on his rival together with the remain of his prize money to purchase stock and then himself solicit the young womans father to consent to her marriage with her lover
80,"But the old man decidedly refused, thinking himself bound in honour to my friend, who, when he found the father inexorable, quitted his country, nor returned until he heard that his former mistress was married according to her inclinations.",but the old man decidedly refuse think himself bind in honour to my friend who when he find the father inexorable quit his country nor return until he hear that his former mistress be marry accord to her inclination
81,What a noble fellow!,what a noble fellow
82,you will exclaim.,you will exclaim
83,"He is so; but then he is wholly uneducated: he is as silent as a Turk, and a kind of ignorant carelessness attends him, which, while it renders his conduct the more astonishing, detracts from the interest and sympathy which otherwise he would command.",he be so but then he be wholly uneducated he be a silent a a turk and a kind of ignorant carelessness attend him which while it render his conduct the much astonish detract from the interest and sympathy which otherwise he would command
84,"Yet do not suppose, because I complain a little or because I can conceive a consolation for my toils which I may never know, that I am wavering in my resolutions.",yet do not suppose because i complain a little or because i can conceive a consolation for my toil which i may never know that i be waver in my resolution
85,"Those are as fixed as fate, and my voyage is only now delayed until the weather shall permit my embarkation.",that be a fix a fate and my voyage be only now delay until the weather shall permit my embarkation
86,"The winter has been dreadfully severe, but the spring promises well, and it is considered as a remarkably early season, so that perhaps I may sail sooner than I expected.",the winter have be dreadfully severe but the spring promise good and it be consider a a remarkably early season so that perhaps i may sail soon than i expect
87,I shall do nothing rashly: you know me sufficiently to confide in my prudence and considerateness whenever the safety of others is committed to my care.,i shall do nothing rashly you know me sufficiently to confide in my prudence and considerateness whenever the safety of other be commit to my care
88,I cannot describe to you my sensations on the near prospect of my undertaking.,i can not describe to you my sensation on the near prospect of my undertake
89,"It is impossible to communicate to you a conception of the trembling sensation, half pleasurable and half fearful, with which I am preparing to depart.",it be impossible to communicate to you a conception of the tremble sensation half pleasurable and half fearful with which i be prepare to depart
90,"I am going to unexplored regions, to the land of mist and snow, but I shall kill no albatross; therefore do not be alarmed for my safety or if I should come back to you as worn and woeful as the Ancient Mariner.",i be go to unexplore region to the land of mist and snow but i shall kill no albatross therefore do not be alarm for my safety or if i should come back to you a wear and woeful a the ancient mariner
91,"You will smile at my allusion, but I will disclose a secret.",you will smile at my allusion but i will disclose a secret
92,"I have often attributed my attachment to, my passionate enthusiasm for, the dangerous mysteries of ocean to that production of the most imaginative of modern poets.",i have often attribute my attachment to my passionate enthusiasm for the dangerous mystery of ocean to that production of the much imaginative of modern poet
93,There is something at work in my soul which I do not understand.,there be something at work in my soul which i do not understand
94,"I am practically industriouspainstaking, a workman to execute with perseverance and labourbut besides this there is a love for the marvellous, a belief in the marvellous, intertwined in all my projects, which hurries me out of the common pathways of men, even to the wild sea and unvisited regions I am about to explore.",i be practically industriouspainstaking a workman to execute with perseverance and labourbut besides this there be a love for the marvellous a belief in the marvellous intertwine in all my project which hurry me out of the common pathway of man even to the wild sea and unvisited region i be about to explore
95,But to return to dearer considerations.,but to return to dear consideration
96,"Shall I meet you again, after having traversed immense seas, and returned by the most southern cape of Africa or America?",shall i meet you again after have traverse immense sea and return by the much southern cape of africa or america
97,"I dare not expect such success, yet I cannot bear to look on the reverse of the picture.",i dare not expect such success yet i can not bear to look on the reverse of the picture
98,Continue for the present to write to me by every opportunity: I may receive your letters on some occasions when I need them most to support my spirits.,continue for the present to write to me by every opportunity i may receive your letter on some occasion when i need them much to support my spirit
99,I love you very tenderly.,i love you very tenderly
100,"Remember me with affection, should you never hear from me again.",remember me with affection should you never hear from me again
101,"Your affectionate brother,  Robert Walton",your affectionate brother robert walton
102,"_To Mrs. Saville, England._",to mrs saville england
103,"July 7th, 17.",july 7th
104,"My dear Sister,",my dear sister
105,I write a few lines in haste to say that I am safeand well advanced on my voyage.,i write a few line in haste to say that i be safeand good advance on my voyage
106,"This letter will reach England by a merchantman now on its homeward voyage from Archangel; more fortunate than I, who may not see my native land, perhaps, for many years.",this letter will reach england by a merchantman now on its homeward voyage from archangel much fortunate than i who may not see my native land perhaps for many year
107,"I am, however, in good spirits: my men are bold and apparently firm of purpose, nor do the floating sheets of ice that continually pass us, indicating the dangers of the region towards which we are advancing, appear to dismay them.",i be however in good spirit my man be bold and apparently firm of purpose nor do the float sheet of ice that continually pass us indicate the danger of the region towards which we be advance appear to dismay them
108,"We have already reached a very high latitude; but it is the height of summer, and although not so warm as in England, the southern gales, which blow us speedily towards those shores which I so ardently desire to attain, breathe a degree of renovating warmth which I had not expected.",we have already reach a very high latitude but it be the height of summer and although not so warm a in england the southern gale which blow us speedily towards that shore which i so ardently desire to attain breathe a degree of renovate warmth which i have not expect
109,No incidents have hitherto befallen us that would make a figure in a letter.,no incident have hitherto befall us that would make a figure in a letter
110,"One or two stiff gales and the springing of a leak are accidents which experienced navigators scarcely remember to record, and I shall be well content if nothing worse happen to us during our voyage.",one or two stiff gale and the spring of a leak be accident which experience navigator scarcely remember to record and i shall be good content if nothing wrong happen to us during our voyage
111,"Adieu, my dear Margaret.",adieu my dear margaret
112,"Be assured that for my own sake, as well as yours, I will not rashly encounter danger.",be assure that for my own sake a good a yours i will not rashly encounter danger
113,"I will be cool, persevering, and prudent.",i will be cool persevere and prudent
114,But success _shall_ crown my endeavours.,but success shall crown my endeavour
115,Wherefore not?,wherefore not
116,"Thus far I have gone, tracing a secure way over the pathless seas, the very stars themselves being witnesses and testimonies of my triumph.",thus far i have go trace a secure way over the pathless sea the very star themselves be witness and testimony of my triumph
117,Why not still proceed over the untamed yet obedient element?,why not still proceed over the untamed yet obedient element
118,What can stop the determined heart and resolved will of man?,what can stop the determine heart and resolve will of man
119,My swelling heart involuntarily pours itself out thus.,my swell heart involuntarily pour itself out thus
120,But I must finish.,but i must finish
121,Heaven bless my beloved sister!,heaven bless my beloved sister
122,"_To Mrs. Saville, England._",to mrs saville england
123,"August 5th, 17.",august 5th
124,"So strange an accident has happened to us that I cannot forbear recording it, although it is very probable that you will see me before these papers can come into your possession.",so strange a accident have happen to us that i can not forbear record it although it be very probable that you will see me before this paper can come into your possession
125,"Last Monday (July 31st) we were nearly surrounded by ice, which closed in the ship on all sides, scarcely leaving her the sea-room in which she floated.",last monday july 31st we be nearly surround by ice which close in the ship on all side scarcely leave her the sea room in which she float
126,"Our situation was somewhat dangerous, especially as we were compassed round by a very thick fog.",our situation be somewhat dangerous especially a we be compass round by a very thick fog
127,"We accordingly lay to, hoping that some change would take place in the atmosphere and weather.",we accordingly lie to hope that some change would take place in the atmosphere and weather
128,"About two oclock the mist cleared away, and we beheld, stretched out in every direction, vast and irregular plains of ice, which seemed to have no end.",about two of the clock the mist clear away and we behold stretch out in every direction vast and irregular plain of ice which seem to have no end
129,"Some of my comrades groaned, and my own mind began to grow watchful with anxious thoughts, when a strange sight suddenly attracted our attention and diverted our solicitude from our own situation.",some of my comrade groan and my own mind begin to grow watchful with anxious thought when a strange sight suddenly attract our attention and divert our solicitude from our own situation
130,"We perceived a low carriage, fixed on a sledge and drawn by dogs, pass on towards the north, at the distance of half a mile; a being which had the shape of a man, but apparently of gigantic stature, sat in the sledge and guided the dogs.",we perceive a low carriage fix on a sledge and draw by dog pass on towards the north at the distance of half a mile a be which have the shape of a man but apparently of gigantic stature sit in the sledge and guide the dog
131,We watched the rapid progress of the traveller with our telescopes until he was lost among the distant inequalities of the ice.,we watch the rapid progress of the traveller with our telescope until he be lose among the distant inequality of the ice
132,This appearance excited our unqualified wonder.,this appearance excite our unqualified wonder
133,"We were, as we believed, many hundred miles from any land; but this apparition seemed to denote that it was not, in reality, so distant as we had supposed.",we be a we believe many hundred mile from any land but this apparition seem to denote that it be not in reality so distant a we have suppose
134,"Shut in, however, by ice, it was impossible to follow his track, which we had observed with the greatest attention.",shut in however by ice it be impossible to follow his track which we have observe with the great attention
135,"About two hours after this occurrence we heard the ground sea, and before night the ice broke and freed our ship.",about two hour after this occurrence we hear the grind sea and before night the ice break and free our ship
136,"We, however, lay to until the morning, fearing to encounter in the dark those large loose masses which float about after the breaking up of the ice.",we however lie to until the morning fear to encounter in the dark that large loose masse which float about after the break up of the ice
137,I profited of this time to rest for a few hours.,i profit of this time to rest for a few hour
138,"In the morning, however, as soon as it was light, I went upon deck and found all the sailors busy on one side of the vessel, apparently talking to someone in the sea.",in the morning however a soon a it be light i go upon deck and find all the sailor busy on one side of the vessel apparently talk to someone in the sea
139,"It was, in fact, a sledge, like that we had seen before, which had drifted towards us in the night on a large fragment of ice.",it be in fact a sledge like that we have see before which have drift towards us in the night on a large fragment of ice
140,Only one dog remained alive; but there was a human being within it whom the sailors were persuading to enter the vessel.,only one dog remain alive but there be a human be within it whom the sailor be persuade to enter the vessel
141,"He was not, as the other traveller seemed to be, a savage inhabitant of some undiscovered island, but a European.",he be not a the other traveller seem to be a savage inhabitant of some undiscovered island but a european
142,"When I appeared on deck the master said, Here is our captain, and he will not allow you to perish on the open sea.",when i appear on deck the master say here be our captain and he will not allow you to perish on the open sea
143,"On perceiving me, the stranger addressed me in English, although with a foreign accent.",on perceive me the strange address me in english although with a foreign accent
144,"Before I come on board your vessel, said he, will you have the kindness to inform me whither you are bound?",before i come on board your vessel say he will you have the kindness to inform me whither you be bind
145,You may conceive my astonishment on hearing such a question addressed to me from a man on the brink of destruction and to whom I should have supposed that my vessel would have been a resource which he would not have exchanged for the most precious wealth the earth can afford.,you may conceive my astonishment on hear such a question address to me from a man on the brink of destruction and to whom i should have suppose that my vessel would have be a resource which he would not have exchange for the much precious wealth the earth can afford
146,"I replied, however, that we were on a voyage of discovery towards the northern pole.",i reply however that we be on a voyage of discovery towards the northern pole
147,Upon hearing this he appeared satisfied and consented to come on board.,upon hear this he appear satisfy and consent to come on board
148,Good God!,good god
149,"Margaret, if you had seen the man who thus capitulated for his safety, your surprise would have been boundless.",margaret if you have see the man who thus capitulate for his safety your surprise would have be boundless
150,"His limbs were nearly frozen, and his body dreadfully emaciated by fatigue and suffering.",his limb be nearly freeze and his body dreadfully emaciate by fatigue and suffer
151,I never saw a man in so wretched a condition.,i never see a man in so wretched a condition
152,"We attempted to carry him into the cabin, but as soon as he had quitted the fresh air he fainted.",we attempt to carry him into the cabin but a soon a he have quit the fresh air he faint
153,We accordingly brought him back to the deck and restored him to animation by rubbing him with brandy and forcing him to swallow a small quantity.,we accordingly bring him back to the deck and restore him to animation by rub him with brandy and force him to swallow a small quantity
154,As soon as he showed signs of life we wrapped him up in blankets and placed him near the chimney of the kitchen stove.,a soon a he show sign of life we wrap him up in blanket and place him near the chimney of the kitchen stave
155,"By slow degrees he recovered and ate a little soup, which restored him wonderfully.",by slow degree he recover and eat a little soup which restore him wonderfully
156,"Two days passed in this manner before he was able to speak, and I often feared that his sufferings had deprived him of understanding.",two day pass in this manner before he be able to speak and i often fear that his suffering have deprive him of understand
157,"When he had in some measure recovered, I removed him to my own cabin and attended on him as much as my duty would permit.",when he have in some measure recover i remove him to my own cabin and attend on him a much a my duty would permit
158,"I never saw a more interesting creature: his eyes have generally an expression of wildness, and even madness, but there are moments when, if anyone performs an act of kindness towards him or does him any the most trifling service, his whole countenance is lighted up, as it were, with a beam of benevolence and sweetness that I never saw equalled.",i never see a much interest creature his eye have generally a expression of wildness and even madness but there be moment when if anyone perform a act of kindness towards him or doe him any the much trifle service his whole countenance be light up a it be with a beam of benevolence and sweetness that i never see equal
159,"But he is generally melancholy and despairing, and sometimes he gnashes his teeth, as if impatient of the weight of woes that oppresses him.",but he be generally melancholy and despair and sometimes he gnash his tooth a if impatient of the weight of woe that oppress him
160,"When my guest was a little recovered I had great trouble to keep off the men, who wished to ask him a thousand questions; but I would not allow him to be tormented by their idle curiosity, in a state of body and mind whose restoration evidently depended upon entire repose.",when my guest be a little recover i have great trouble to keep off the man who wish to ask him a thousand question but i would not allow him to be torment by their idle curiosity in a state of body and mind whose restoration evidently depend upon entire repose
161,"Once, however, the lieutenant asked why he had come so far upon the ice in so strange a vehicle.",once however the lieutenant ask why he have come so far upon the ice in so strange a vehicle
162,"His countenance instantly assumed an aspect of the deepest gloom, and he replied, To seek one who fled from me.",his countenance instantly assume a aspect of the deep gloom and he reply to seek one who flee from me
163,And did the man whom you pursued travel in the same fashion?,and do the man whom you pursue travel in the same fashion
164,"Then I fancy we have seen him, for the day before we picked you up we saw some dogs drawing a sledge, with a man in it, across the ice.",then i fancy we have see him for the day before we pick you up we see some dog draw a sledge with a man in it across the ice
165,"This aroused the strangers attention, and he asked a multitude of questions concerning the route which the dmon, as he called him, had pursued.",this arouse the stranger attention and he ask a multitude of question concern the route which the dmon a he call him have pursue
166,"Soon after, when he was alone with me, he said, I have, doubtless, excited your curiosity, as well as that of these good people; but you are too considerate to make inquiries.",soon after when he be alone with me he say i have doubtless excite your curiosity a good a that of this good people but you be too considerate to make inquiry
167,Certainly; it would indeed be very impertinent and inhuman in me to trouble you with any inquisitiveness of mine.,certainly it would indeed be very impertinent and inhuman in me to trouble you with any inquisitiveness of mine
168,And yet you rescued me from a strange and perilous situation; you have benevolently restored me to life.,and yet you rescue me from a strange and perilous situation you have benevolently restore me to life
169,Soon after this he inquired if I thought that the breaking up of the ice had destroyed the other sledge.,soon after this he inquire if i think that the break up of the ice have destroy the other sledge
170,"I replied that I could not answer with any degree of certainty, for the ice had not broken until near midnight, and the traveller might have arrived at a place of safety before that time; but of this I could not judge.",i reply that i can not answer with any degree of certainty for the ice have not break until near midnight and the traveller may have arrive at a place of safety before that time but of this i can not judge
171,From this time a new spirit of life animated the decaying frame of the stranger.,from this time a new spirit of life animate the decay frame of the strange
