,text_raw,text_clean
17,"Well, then, the old thing commenced again.",good then the old thing commence again
18,"The widow rung a bell for supper, and you had to come to time.",the widow ring a bell for supper and you have to come to time
19,"When you got to the table you couldn't go right to eating, but you had to wait for the widow to tuck down her head and grumble a little over the victuals, though there warn't really anything the matter with them,--that is, nothing only everything was cooked by itself.",when you get to the table you can not go right to eat but you have to wait for the widow to tuck down her head and grumble a little over the victual though there warn t really anything the matt with them that be nothing only everything be cook by itself
20,"In a barrel of odds and ends it is different; things get mixed up, and the juice kind of swaps around, and the things go better.",in a barrel of odd and end it be different thing get mix up and the juice kind of swap around and the thing go well
21,"After supper she got out her book and learned me about Moses and the Bulrushers, and I was in a sweat to find out all about him; but by and by she let it out that Moses had been dead a considerable long time; so then I didn't care no more about him, because I don't take no stock in dead people.",after supper she get out her book and learn me about moses and the bulrushers and i be in a sweat to find out all about him but by and by she let it out that moses have be dead a considerable long time so then i do not care no much about him because i do not take no stock in dead people
22,"Pretty soon I wanted to smoke, and asked the widow to let me.",pretty soon i want to smoke and ask the widow to let me
23,But she wouldn't.,but she would not
24,"She said it was a mean practice and wasn't clean, and I must try to not do it any more.",she say it be a mean practice and be not clean and i must try to not do it any much
25,That is just the way with some people.,that be just the way with some people
26,They get down on a thing when they don't know nothing about it.,they get down on a thing when they do not know nothing about it
27,"Here she was a-bothering about Moses, which was no kin to her, and no use to anybody, being gone, you see, yet finding a power of fault with me for doing a thing that had some good in it.",here she be a bother about moses which be no kin to her and no use to anybody be go you see yet find a power of fault with me for do a thing that have some good in it
28,"And she took snuff, too; of course that was all right, because she done it herself.",and she take snuff too of course that be all right because she do it herself
29,"Her sister, Miss Watson, a tolerable slim old maid, with goggles on, had just come to live with her, and took a set at me now with a spelling-book.",her sister miss watson a tolerable slim old maid with goggle on have just come to live with her and take a set at me now with a spell book
30,"She worked me middling hard for about an hour, and then the widow made her ease up.",she work me middling hard for about a hour and then the widow make her ease up
31,I couldn't stood it much longer.,i can not stand it much long
32,"Then for an hour it was deadly dull, and I was fidgety.",then for a hour it be deadly dull and i be fidgety
33,"Miss Watson would say, Don't put your feet up there, Huckleberry; and Don't scrunch up like that, Huckleberry--set up straight; and pretty soon she would say, Don't gap and stretch like that, Huckleberry--why don't you try to behave?",miss watson would say do not put your foot up there huckleberry and do not scrunch up like that huckleberry set up straight and pretty soon she would say do not gap and stretch like that huckleberry why do not you try to behave
34,"Then she told me all about the bad place, and I said I wished I was there.",then she tell me all about the bad place and i say i wish i be there
35,"She got mad then, but I didn't mean no harm.",she get mad then but i do not mean no harm
36,"All I wanted was to go somewheres; all I wanted was a change, I warn't particular.",all i want be to go somewheres all i want be a change i warn t particular
37,She said it was wicked to say what I said; said she wouldn't say it for the whole world; she was going to live so as to go to the good place.,she say it be wicked to say what i say say she would not say it for the whole world she be go to live so a to go to the good place
38,"Well, I couldn't see no advantage in going where she was going, so I made up my mind I wouldn't try for it.",good i can not see no advantage in go where she be go so i make up my mind i would not try for it
39,"But I never said so, because it would only make trouble, and wouldn't do no good.",but i never say so because it would only make trouble and would not do no good
40,"Now she had got a start, and she went on and told me all about the good place.",now she have get a start and she go on and tell me all about the good place
41,"She said all a body would have to do there was to go around all day long with a harp and sing, forever and ever.",she say all a body would have to do there be to go around all day long with a harp and sing forever and ever
42,So I didn't think much of it.,so i do not think much of it
43,But I never said so.,but i never say so
44,"I asked her if she reckoned Tom Sawyer would go there, and she said not by a considerable sight.",i ask her if she reckon tom sawyer would go there and she say not by a considerable sight
45,"I was glad about that, because I wanted him and me to be together.",i be glad about that because i want him and me to be together
46,"Miss Watson she kept pecking at me, and it got tiresome and lonesome.",miss watson she keep peck at me and it get tiresome and lonesome
47,"By and by they fetched the niggers in and had prayers, and then everybody was off to bed.",by and by they fetch the nigger in and have prayer and then everybody be off to bed
48,"I went up to my room with a piece of candle, and put it on the table.",i go up to my room with a piece of candle and put it on the table
49,"Then I set down in a chair by the window and tried to think of something cheerful, but it warn't no use.",then i set down in a chair by the window and try to think of something cheerful but it warn t no use
50,I felt so lonesome I most wished I was dead.,i feel so lonesome i much wish i be dead
51,"The stars were shining, and the leaves rustled in the woods ever so mournful; and I heard an owl, away off, who-whooing about somebody that was dead, and a whippowill and a dog crying about somebody that was going to die; and the wind was trying to whisper something to me, and I couldn't make out what it was, and so it made the cold shivers run over me.",the star be shine and the leave rustle in the wood ever so mournful and i hear a owl away off who whooing about somebody that be dead and a whippowill and a dog cry about somebody that be go to die and the wind be try to whisper something to me and i can not make out what it be and so it make the cold shiver run over me
52,"Then away out in the woods I heard that kind of a sound that a ghost makes when it wants to tell about something that's on its mind and can't make itself understood, and so can't rest easy in its grave, and has to go about that way every night grieving.",then away out in the wood i hear that kind of a sound that a ghost make when it want to tell about something that be on its mind and can not make itself understand and so can not rest easy in its grave and have to go about that way every night grieve
53,I got so down-hearted and scared I did wish I had some company.,i get so down hearted and scare i do wish i have some company
54,"Pretty soon a spider went crawling up my shoulder, and I flipped it off and it lit in the candle; and before I could budge it was all shriveled up.",pretty soon a spider go crawl up my shoulder and i flip it off and it light in the candle and before i can budge it be all shrivel up
55,"I didn't need anybody to tell me that that was an awful bad sign and would fetch me some bad luck, so I was scared and most shook the clothes off of me.",i do not need anybody to tell me that that be a awful bad sign and would fetch me some bad luck so i be scare and much shake the clothe off of me
56,I got up and turned around in my tracks three times and crossed my breast every time; and then I tied up a little lock of my hair with a thread to keep witches away.,i get up and turn around in my track three time and cross my breast every time and then i tie up a little lock of my hair with a thread to keep witch away
57,But I hadn't no confidence.,but i have not no confidence
58,"You do that when you've lost a horseshoe that you've found, instead of nailing it up over the door, but I hadn't ever heard anybody say it was any way to keep off bad luck when you'd killed a spider.",you do that when you have lose a horseshoe that you have find instead of nail it up over the door but i have not ever hear anybody say it be any way to keep off bad luck when you would kill a spider
59,"I set down again, a-shaking all over, and got out my pipe for a smoke; for the house was all as still as death now, and so the widow wouldn't know.",i set down again a shake all over and get out my pipe for a smoke for the house be all a still a death now and so the widow would not know
60,"Well, after a long time I heard the clock away off in the town go boom--boom--boom--twelve licks; and all still again--stiller than ever.",good after a long time i hear the clock away off in the town go boom boom boom twelve lick and all still again still than ever
61,Pretty soon I heard a twig snap down in the dark amongst the trees--something was a stirring.,pretty soon i hear a twig snap down in the dark amongst the tree something be a stir
62,I set still and listened.,i set still and listen
63,Directly I could just barely hear a me-yow!,directly i can just barely hear a me yow
64,me-yow!,me yow
65,down there.,down there
66,That was good!,that be good
67,"Says I, me-yow!",say i me yow
68,me-yow!,me yow
69,"as soft as I could, and then I put out the light and scrambled out of the window on to the shed.",a soft a i can and then i put out the light and scramble out of the window on to the she would
70,"Then I slipped down to the ground and crawled in among the trees, and, sure enough, there was Tom Sawyer waiting for me.",then i slip down to the grind and crawl in among the tree and sure enough there be tom sawyer wait for me
71,CHAPTER II.,chapter ii
72,"We went tiptoeing along a path amongst the trees back towards the end of the widow's garden, stooping down so as the branches wouldn't scrape our heads.",we go tiptoe along a path amongst the tree back towards the end of the widow s garden stoop down so a the branch would not scrape our head
73,When we was passing by the kitchen I fell over a root and made a noise.,when we be pass by the kitchen i fall over a root and make a noise
74,We scrouched down and laid still.,we scrouched down and lay still
75,"Miss Watson's big nigger, named Jim, was setting in the kitchen door; we could see him pretty clear, because there was a light behind him.",miss watson s big nigger name jim be set in the kitchen door we can see him pretty clear because there be a light behind him
76,"He got up and stretched his neck out about a minute, listening.",he get up and stretch his neck out about a minute listen
77,Then he says:,then he say
78,"He listened some more; then he come tiptoeing down and stood right between us; we could a touched him, nearly.",he listen some much then he come tiptoe down and stand right between us we can a touch him nearly
79,"Well, likely it was minutes and minutes that there warn't a sound, and we all there so close together.",good likely it be minute and minute that there warn t a sound and we all there so close together
80,"There was a place on my ankle that got to itching, but I dasn't scratch it; and then my ear begun to itch; and next my back, right between my shoulders.",there be a place on my ankle that get to itch but i dare not scratch it and then my ear begin to itch and next my back right between my shoulder
81,Seemed like I'd die if I couldn't scratch.,seem like i would die if i can not scratch
82,"Well, I've noticed that thing plenty times since.",good i have notice that thing plenty time since
83,"If you are with the quality, or at a funeral, or trying to go to sleep when you ain't sleepy--if you are anywheres where it won't do for you to scratch, why you will itch all over in upwards of a thousand places.",if you be with the quality or at a funeral or try to go to sleep when you be not sleepy if you be anywheres where it will not do for you to scratch why you will itch all over in upwards of a thousand place
84,Pretty soon Jim says:,pretty soon jim say
85,"Say, who is you?",say who be you
86,Whar is you?,whar be you
87,Dog my cats ef I didn' hear sumf'n.,dog my cat ef i didn hear sumf n
88,"Well, I know what I's gwyne to do: I's gwyne to set down here and listen tell I hears it agin.",good i know what i s gwyne to do i s gwyne to set down here and listen tell i hear it agin
89,So he set down on the ground betwixt me and Tom.,so he set down on the grind betwixt me and tom
90,"He leaned his back up against a tree, and stretched his legs out till one of them most touched one of mine.",he lean his back up against a tree and stretch his leg out till one of them much touch one of mine
91,My nose begun to itch.,my nose begin to itch
92,It itched till the tears come into my eyes.,it itch till the tear come into my eye
93,But I dasn't scratch.,but i dare not scratch
94,Then it begun to itch on the inside.,then it begin to itch on the inside
95,Next I got to itching underneath.,next i get to itch underneath
96,I didn't know how I was going to set still.,i do not know how i be go to set still
97,This miserableness went on as much as six or seven minutes; but it seemed a sight longer than that.,this miserableness go on a much a six or seven minute but it seem a sight long than that
98,I was itching in eleven different places now.,i be itch in eleven different place now
99,"I reckoned I couldn't stand it more'n a minute longer, but I set my teeth hard and got ready to try.",i reckon i can not stand it much n a minute long but i set my tooth hard and get ready to try
100,Just then Jim begun to breathe heavy; next he begun to snore--and then I was pretty soon comfortable again.,just then jim begin to breathe heavy next he begin to snore and then i be pretty soon comfortable again
101,Tom he made a sign to me--kind of a little noise with his mouth--and we went creeping away on our hands and knees.,tom he make a sign to me kind of a little noise with his mouth and we go creep away on our hand and knee
102,"When we was ten foot off Tom whispered to me, and wanted to tie Jim to the tree for fun.",when we be ten foot off tom whisper to me and want to tie jim to the tree for fun
103,"But I said no; he might wake and make a disturbance, and then they'd find out I warn't in.",but i say no he may wake and make a disturbance and then they would find out i warn t in
104,"Then Tom said he hadn't got candles enough, and he would slip in the kitchen and get some more.",then tom say he have not get candle enough and he would slip in the kitchen and get some much
105,I didn't want him to try.,i do not want him to try
106,I said Jim might wake up and come.,i say jim may wake up and come
107,"But Tom wanted to resk it; so we slid in there and got three candles, and Tom laid five cents on the table for pay.",but tom want to resk it so we slide in there and get three candle and tom lay five cent on the table for pay
108,"Then we got out, and I was in a sweat to get away; but nothing would do Tom but he must crawl to where Jim was, on his hands and knees, and play something on him.",then we get out and i be in a sweat to get away but nothing would do tom but he must crawl to where jim be on his hand and knee and play something on him
109,"I waited, and it seemed a good while, everything was so still and lonesome.",i wait and it seem a good while everything be so still and lonesome
110,"As soon as Tom was back we cut along the path, around the garden fence, and by and by fetched up on the steep top of the hill the other side of the house.",a soon a tom be back we cut along the path around the garden fence and by and by fetch up on the steep top of the hill the other side of the house
111,"Tom said he slipped Jim's hat off of his head and hung it on a limb right over him, and Jim stirred a little, but he didn't wake.",tom say he slip jim s hat off of his head and hang it on a limb right over him and jim stir a little but he do not wake
112,"Afterwards Jim said the witches be witched him and put him in a trance, and rode him all over the State, and then set him under the trees again, and hung his hat on a limb to show who done it.",afterwards jim say the witch be witched him and put him in a trance and ride him all over the state and then set him under the tree again and hang his hat on a limb to show who do it
113,"And next time Jim told it he said they rode him down to New Orleans; and, after that, every time he told it he spread it more and more, till by and by he said they rode him all over the world, and tired him most to death, and his back was all over saddle-boils.",and next time jim tell it he say they ride him down to new orleans and after that every time he tell it he spread it much and much till by and by he say they ride him all over the world and tire him much to death and his back be all over saddle boil
114,"Jim was monstrous proud about it, and he got so he wouldn't hardly notice the other niggers.",jim be monstrous proud about it and he get so he would not hardly notice the other nigger
115,"Niggers would come miles to hear Jim tell about it, and he was more looked up to than any nigger in that country.",nigger would come mile to hear jim tell about it and he be much look up to than any nigger in that country
116,"Strange niggers would stand with their mouths open and look him all over, same as if he was a wonder.",strange nigger would stand with their mouth open and look him all over same a if he be a wonder
117,"Niggers is always talking about witches in the dark by the kitchen fire; but whenever one was talking and letting on to know all about such things, Jim would happen in and say, Hm!",nigger be always talk about witch in the dark by the kitchen fire but whenever one be talk and let on to know all about such thing jim would happen in and say hm
118,What you know 'bout witches?,what you know bout witch
119,and that nigger was corked up and had to take a back seat.,and that nigger be cork up and have to take a back seat
120,"Jim always kept that five-center piece round his neck with a string, and said it was a charm the devil give to him with his own hands, and told him he could cure anybody with it and fetch witches whenever he wanted to just by saying something to it; but he never told what it was he said to it.",jim always keep that five center piece round his neck with a string and say it be a charm the devil give to him with his own hand and tell him he can cure anybody with it and fetch witch whenever he want to just by say something to it but he never tell what it be he say to it
121,"Niggers would come from all around there and give Jim anything they had, just for a sight of that five-center piece; but they wouldn't touch it, because the devil had had his hands on it.",nigger would come from all around there and give jim anything they have just for a sight of that five center piece but they would not touch it because the devil have have his hand on it
122,"Jim was most ruined for a servant, because he got stuck up on account of having seen the devil and been rode by witches.",jim be much ruin for a servant because he get stick up on account of have see the devil and be ride by witch
123,"Well, when Tom and me got to the edge of the hilltop we looked away down into the village and could see three or four lights twinkling, where there was sick folks, maybe; and the stars over us was sparkling ever so fine; and down by the village was the river, a whole mile broad, and awful still and grand.",good when tom and me get to the edge of the hilltop we look away down into the village and can see three or four light twinkle where there be sick folk maybe and the star over us be sparkle ever so fine and down by the village be the river a whole mile broad and awful still and grand
124,"We went down the hill and found Jo Harper and Ben Rogers, and two or three more of the boys, hid in the old tanyard.",we go down the hill and find jo harper and ben rogers and two or three much of the boy hide in the old tanyard
125,"So we unhitched a skiff and pulled down the river two mile and a half, to the big scar on the hillside, and went ashore.",so we unhitched a skiff and pull down the river two mile and a half to the big scar on the hillside and go ashore
126,"We went to a clump of bushes, and Tom made everybody swear to keep the secret, and then showed them a hole in the hill, right in the thickest part of the bushes.",we go to a clump of bush and tom make everybody swear to keep the secret and then show them a hole in the hill right in the thick part of the bush
127,"Then we lit the candles, and crawled in on our hands and knees.",then we light the candle and crawl in on our hand and knee
128,"We went about two hundred yards, and then the cave opened up.",we go about two hundred yard and then the cave open up
129,"Tom poked about amongst the passages, and pretty soon ducked under a wall where you wouldn't a noticed that there was a hole.",tom poke about amongst the passage and pretty soon duck under a wall where you would not a notice that there be a hole
130,"We went along a narrow place and got into a kind of room, all damp and sweaty and cold, and there we stopped.",we go along a narrow place and get into a kind of room all damp and sweaty and cold and there we stop
131,Tom says:,tom say
132,"Now, we'll start this band of robbers and call it Tom Sawyer's Gang.",now we will start this band of robber and call it tom sawyer s gang
133,"Everybody that wants to join has got to take an oath, and write his name in blood.",everybody that want to join have get to take a oath and write his name in blood
134,Everybody was willing.,everybody be will
135,"So Tom got out a sheet of paper that he had wrote the oath on, and read it.",so tom get out a sheet of paper that he have write the oath on and read it
136,"It swore every boy to stick to the band, and never tell any of the secrets; and if anybody done anything to any boy in the band, whichever boy was ordered to kill that person and his family must do it, and he mustn't eat and he mustn't sleep till he had killed them and hacked a cross in their breasts, which was the sign of the band.",it swear every boy to stick to the band and never tell any of the secret and if anybody do anything to any boy in the band whichever boy be order to kill that person and his family must do it and he must not eat and he must not sleep till he have kill them and hack a cross in their breast which be the sign of the band
137,"And nobody that didn't belong to the band could use that mark, and if he did he must be sued; and if he done it again he must be killed.",and nobody that do not belong to the band can use that mark and if he do he must be sue and if he do it again he must be kill
138,"And if anybody that belonged to the band told the secrets, he must have his throat cut, and then have his carcass burnt up and the ashes scattered all around, and his name blotted off of the list with blood and never mentioned again by the gang, but have a curse put on it and be forgot forever.",and if anybody that belong to the band tell the secret he must have his throat cut and then have his carcass burn up and the ash scatter all around and his name blot off of the list with blood and never mention again by the gang but have a curse put on it and be forget forever
139,"Everybody said it was a real beautiful oath, and asked Tom if he got it out of his own head.",everybody say it be a real beautiful oath and ask tom if he get it out of his own head
140,"He said, some of it, but the rest was out of pirate-books and robber-books, and every gang that was high-toned had it.",he say some of it but the rest be out of pirate book and robber book and every gang that be high tone have it
141,Some thought it would be good to kill the _families_ of boys that told the secrets.,some think it would be good to kill the family of boy that tell the secret
142,"Tom said it was a good idea, so he took a pencil and wrote it in.",tom say it be a good idea so he take a pencil and write it in
143,Then Ben Rogers says:,then ben rogers say
144,"Here's Huck Finn, he hain't got no family; what you going to do 'bout him?",here be huck finn he hain t get no family what you go to do bout him
145,"Well, hain't he got a father?",good hain t he get a father
146,says Tom Sawyer.,say tom sawyer
147,"Yes, he's got a father, but you can't never find him these days.",yes he be get a father but you can not never find him this day
148,"He used to lay drunk with the hogs in the tanyard, but he hain't been seen in these parts for a year or more.",he use to lie drink with the hog in the tanyard but he hain t be see in this part for a year or much
149,"They talked it over, and they was going to rule me out, because they said every boy must have a family or somebody to kill, or else it wouldn't be fair and square for the others.",they talk it over and they be go to rule me out because they say every boy must have a family or somebody to kill or else it would not be fair and square for the other
150,"Well, nobody could think of anything to do--everybody was stumped, and set still.",good nobody can think of anything to do everybody be stump and set still
151,"I was most ready to cry; but all at once I thought of a way, and so I offered them Miss Watson--they could kill her.",i be much ready to cry but all at once i think of a way and so i offer them miss watson they can kill her
152,Everybody said:,everybody say
153,"Oh, she'll do.",oh she will do
154,That's all right.,that be all right
155,Huck can come in.,huck can come in
156,"Then they all stuck a pin in their fingers to get blood to sign with, and I made my mark on the paper.",then they all stick a pin in their finger to get blood to sign with and i make my mark on the paper
157,"Now, says Ben Rogers, what's the line of business of this Gang?",now say ben rogers what be the line of business of this gang
158,"Nothing only robbery and murder, Tom said.",nothing only robbery and murder tom say
159,"But who are we going to rob?--houses, or cattle, or--",but who be we go to rob house or cattle or
160,Stuff!,stuff
161,"stealing cattle and such things ain't robbery; it's burglary,  says Tom Sawyer.",steal cattle and such thing be not robbery it be burglary say tom sawyer
162,We ain't burglars.,we be not burglar
163,That ain't no sort of style.,that be not no sort of style
164,We are highwaymen.,we be highwayman
165,"We stop stages and carriages on the road, with masks on, and kill the people and take their watches and money.",we stop stage and carriage on the road with mask on and kill the people and take their watch and money
166,Must we always kill the people?,must we always kill the people
167,"Oh, certainly.",oh certainly
168,It's best.,it be well
169,"Some authorities think different, but mostly it's considered best to kill them--except some that you bring to the cave here, and keep them till they're ransomed.",some authority think different but mostly it be consider well to kill them except some that you bring to the cave here and keep them till they be ransom
170,Ransomed?,ransom
171,What's that?,what be that
172,I don't know.,i do not know
173,But that's what they do.,but that be what they do
174,I've seen it in books; and so of course that's what we've got to do.,i have see it in book and so of course that be what we have get to do
175,But how can we do it if we don't know what it is?,but how can we do it if we do not know what it be
176,"Why, blame it all, we've _got_ to do it.",why blame it all we have get to do it
177,Don't I tell you it's in the books?,do not i tell you it be in the book
178,"Do you want to go to doing different from what's in the books, and get things all muddled up?",do you want to go to do different from what be in the book and get thing all muddle up
179,"Oh, that's all very fine to _say_, Tom Sawyer, but how in the nation are these fellows going to be ransomed if we don't know how to do it to them?--that's the thing I want to get at.",oh that be all very fine to say tom sawyer but how in the nation be this fellow go to be ransom if we do not know how to do it to them that be the thing i want to get at
180,"Now, what do you reckon it is?",now what do you reckon it be
181,"Well, I don't know.",good i do not know
182,"But per'aps if we keep them till they're ransomed, it means that we keep them till they're dead.",but per aps if we keep them till they be ransom it mean that we keep them till they be dead
183,"Now, that's something _like_.",now that be something like
184,That'll answer.,that will answer
185,Why couldn't you said that before?,why can not you say that before
186,"We'll keep them till they're ransomed to death; and a bothersome lot they'll be, too--eating up everything, and always trying to get loose.",we will keep them till they be ransom to death and a bothersome lot they will be too eat up everything and always try to get loose
187,"How you talk, Ben Rogers.",how you talk ben rogers
188,"How can they get loose when there's a guard over them, ready to shoot them down if they move a peg?",how can they get loose when there be a guard over them ready to shoot them down if they move a peg
189,A guard!,a guard
190,"Well, that _is_ good.",good that be good
191,"So somebody's got to set up all night and never get any sleep, just so as to watch them.",so somebody be get to set up all night and never get any sleep just so a to watch them
192,I think that's foolishness.,i think that be foolishness
193,Why can't a body take a club and ransom them as soon as they get here?,why can not a body take a club and ransom them a soon a they get here
194,Because it ain't in the books so--that's why.,because it be not in the book so that be why
195,"Now, Ben Rogers, do you want to do things regular, or don't you?--that's the idea.",now ben rogers do you want to do thing regular or do not you that be the idea
196,Don't you reckon that the people that made the books knows what's the correct thing to do?,do not you reckon that the people that make the book know what be the correct thing to do
197,Do you reckon _you_ can learn 'em anything?,do you reckon you can learn them anything
198,Not by a good deal.,not by a good deal
199,"No, sir, we'll just go on and ransom them in the regular way.",no sir we will just go on and ransom them in the regular way
200,All right.,all right
201,"I don't mind; but I say it's a fool way, anyhow.",i do not mind but i say it be a fool way anyhow
202,"Say, do we kill the women, too?",say do we kill the woman too
203,"Well, Ben Rogers, if I was as ignorant as you I wouldn't let on.",good ben rogers if i be a ignorant a you i would not let on
204,Kill the women?,kill the woman
205,No; nobody ever saw anything in the books like that.,no nobody ever see anything in the book like that
206,"You fetch them to the cave, and you're always as polite as pie to them; and by and by they fall in love with you, and never want to go home any more.",you fetch them to the cave and you be always a polite a pie to them and by and by they fall in love with you and never want to go home any much
207,"Well, if that's the way I'm agreed, but I don't take no stock in it.",good if that be the way i be agree but i do not take no stock in it
208,"Mighty soon we'll have the cave so cluttered up with women, and fellows waiting to be ransomed, that there won't be no place for the robbers.",mighty soon we will have the cave so clutter up with woman and fellow wait to be ransom that there will not be no place for the robber
209,"But go ahead, I ain't got nothing to say.",but go ahead i be not get nothing to say
210,"Little Tommy Barnes was asleep now, and when they waked him up he was scared, and cried, and said he wanted to go home to his ma, and didn't want to be a robber any more.",little tommy barnes be asleep now and when they wake him up he be scare and cry and say he want to go home to his ma and do not want to be a robber any much
211,"So they all made fun of him, and called him cry-baby, and that made him mad, and he said he would go straight and tell all the secrets.",so they all make fun of him and call him cry baby and that make him mad and he say he would go straight and tell all the secret
212,"But Tom give him five cents to keep quiet, and said we would all go home and meet next week, and rob somebody and kill some people.",but tom give him five cent to keep quiet and say we would all go home and meet next week and rob somebody and kill some people
213,"Ben Rogers said he couldn't get out much, only Sundays, and so he wanted to begin next Sunday; but all the boys said it would be wicked to do it on Sunday, and that settled the thing.",ben rogers say he can not get out much only sundays and so he want to begin next sunday but all the boy say it would be wicked to do it on sunday and that settle the thing
214,"They agreed to get together and fix a day as soon as they could, and then we elected Tom Sawyer first captain and Jo Harper second captain of the Gang, and so started home.",they agree to get together and fix a day a soon a they can and then we elect tom sawyer ﻿1 captain and jo harper 2 captain of the gang and so start home
215,I clumb up the shed and crept into my window just before day was breaking.,i clumb up the she would and creep into my window just before day be break
216,"My new clothes was all greased up and clayey, and I was dog-tired.",my new clothe be all grease up and clayey and i be dog tire
217,CHAPTER III.,chapter iii
218,"Well, I got a good going-over in the morning from old Miss Watson on account of my clothes; but the widow she didn't scold, but only cleaned off the grease and clay, and looked so sorry that I thought I would behave awhile if I could.",good i get a good go over in the morning from old miss watson on account of my clothe but the widow she do not scold but only clean off the grease and clay and look so sorry that i think i would behave awhile if i can
219,"Then Miss Watson she took me in the closet and prayed, but nothing come of it.",then miss watson she take me in the closet and pray but nothing come of it
220,"She told me to pray every day, and whatever I asked for I would get it.",she tell me to pray every day and whatever i ask for i would get it
221,But it warn't so.,but it warn t so
222,I tried it.,i try it
223,"Once I got a fish-line, but no hooks.",once i get a fish line but no hook
224,It warn't any good to me without hooks.,it warn t any good to me without hook
225,"I tried for the hooks three or four times, but somehow I couldn't make it work.",i try for the hook three or four time but somehow i can not make it work
226,"By and by, one day, I asked Miss Watson to try for me, but she said I was a fool.",by and by one day i ask miss watson to try for me but she say i be a fool
227,"She never told me why, and I couldn't make it out no way.",she never tell me why and i can not make it out no way
228,"I set down one time back in the woods, and had a long think about it.",i set down one time back in the wood and have a long think about it
229,"I says to myself, if a body can get anything they pray for, why don't Deacon Winn get back the money he lost on pork?",i say to myself if a body can get anything they pray for why do not deacon winn get back the money he lose on pork
230,Why can't the widow get back her silver snuffbox that was stole?,why can not the widow get back her silver snuffbox that be steal
231,Why can't Miss Watson fat up?,why can not miss watson fat up
232,"No, says I to my self, there ain't nothing in it.",no say i to my self there be not nothing in it
233,"I went and told the widow about it, and she said the thing a body could get by praying for it was spiritual gifts.",i go and tell the widow about it and she say the thing a body can get by pray for it be spiritual gift
234,"This was too many for me, but she told me what she meant--I must help other people, and do everything I could for other people, and look out for them all the time, and never think about myself.",this be too many for me but she tell me what she mean i must help other people and do everything i can for other people and look out for them all the time and never think about myself
235,"This was including Miss Watson, as I took it.",this be include miss watson a i take it
236,"I went out in the woods and turned it over in my mind a long time, but I couldn't see no advantage about it--except for the other people; so at last I reckoned I wouldn't worry about it any more, but just let it go.",i go out in the wood and turn it over in my mind a long time but i can not see no advantage about it except for the other people so at last i reckon i would not worry about it any much but just let it go
237,Sometimes the widow would take me one side and talk about Providence in a way to make a body's mouth water; but maybe next day Miss Watson would take hold and knock it all down again.,sometimes the widow would take me one side and talk about providence in a way to make a body s mouth water but maybe next day miss watson would take hold and knock it all down again
238,"I judged I could see that there was two Providences, and a poor chap would stand considerable show with the widow's Providence, but if Miss Watson's got him there warn't no help for him any more.",i judge i can see that there be two providences and a poor chap would stand considerable show with the widow s providence but if miss watson s get him there warn t no help for him any much
