,text_raw,text_clean
14,"If she finished it tonight, if they did go to the Lighthouse after all, it was to be given to the Lighthouse keeper for his little boy, who was threatened with a tuberculous hip; together with a pile of old magazines, and some tobacco, indeed, whatever she could find lying about, not really wanted, but only littering the room, to give those poor fellows, who must be bored to death sitting all day with nothing to do but polish the lamp and trim the wick and rake about on their scrap of garden, something to amuse them.",if she finish it tonight if they do go to the lighthouse after all it be to be give to the lighthouse keeper for his little boy who be threaten with a tuberculous hip together with a pile of old magazine and some tobacco indeed whatever she can find lie about not really want but only litter the room to give that poor fellow who must be bore to death sit all day with nothing to do but polish the lamp and trim the wick and rake about on their scrap of garden something to amuse them
15,"For how would you like to be shut up for a whole month at a time, and possibly more in stormy weather, upon a rock the size of a tennis lawn?",for how would you like to be shut up for a whole month at a time and possibly much in stormy weather upon a rock the size of a tennis lawn
16,"she would ask; and to have no letters or newspapers, and to see nobody; if you were married, not to see your wife, not to know how your children were,if they were ill, if they had fallen down and broken their legs or arms; to see the same dreary waves breaking week after week, and then a dreadful storm coming, and the windows covered with spray, and birds dashed against the lamp, and the whole place rocking, and not be able to put your nose out of doors for fear of being swept into the sea?",she would ask and to have no letter or newspaper and to see nobody if you be marry not to see your wife not to know how your child be if they be ill if they have fall down and break their leg or arm to see the same dreary wave break week after week and then a dreadful storm come and the window cover with spray and bird dash against the lamp and the whole place rock and not be able to put your nose out of door for fear of be sweep into the sea
17,How would you like that?,how would you like that
18,"she asked, addressing herself particularly to her daughters.",she ask address herself particularly to her daughter
19,"So she added, rather differently, one must take them whatever comforts one can.",so she add rather differently one must take them whatever comfort one can
20,"""It's due west,"" said the atheist Tansley, holding his bony fingers spread so that the wind blew through them, for he was sharing Mr. Ramsay's evening walk up and down, up and down the terrace.",it be due west say the atheist tansley hold his bony finger spread so that the wind blow through them for he be share mr ramsay s even walk up and down up and down the terrace
21,"That is to say, the wind blew from the worst possible direction for landing at the Lighthouse.",that be to say the wind blow from the wrong possible direction for land at the lighthouse
22,"Yes, he did say disagreeable things, Mrs. Ramsay admitted; it was odious of him to rub this in, and make James still more disappointed; but at the same time, she would not let them laugh at him.",yes he do say disagreeable thing mrs ramsay admit it be odious of him to rub this in and make james still much disappoint but at the same time she would not let them laugh at him
23,"""The atheist,"" they called him; ""the little atheist.""",the atheist they call him the little atheist
24,"Rose mocked him; Prue mocked him; Andrew, Jasper, Roger mocked him; even old Badger without a tooth in his head had bit him, for being (as Nancy put it) the hundred and tenth young man to chase them all the way up to the Hebrides when it was ever so much nicer to be alone.",rise mock him prue mock him andrew jasper roger mock him even old badger without a tooth in his head have bite him for be a nancy put it the hundred and 10 young man to chase them all the way up to the hebrides when it be ever so much nice to be alone
25,"""Nonsense,"" said Mrs. Ramsay, with great severity.",nonsense say mrs ramsay with great severity
26,"Apart from the habit of exaggeration which they had from her, and from the implication (which was true) that she asked too many people to stay, and had to lodge some in the town, she could not bear incivility to her guests, to young men in particular, who were poor as churchmice, ""exceptionally able,"" her husband said, his great admirers, and come there for a holiday.",apart from the habit of exaggeration which they have from her and from the implication which be true that she ask too many people to stay and have to lodge some in the town she can not bear incivility to her guest to young man in particular who be poor a churchmice exceptionally able her husband say his great admirer and come there for a holiday
27,"Indeed, she had the whole of the other sex under her protection; for reasons she could not explain, for their chivalry and valour, for the fact that they negotiated treaties, ruled India, controlled finance; finally for an attitude towards herself which no woman could fail to feel or to find agreeable, something trustful, childlike, reverential; which an old woman could take from a young man without loss of dignity, and woe betide the girlpray Heaven it was none of her daughters!who did not feel the worth of it, and all that it implied, to the marrow of her bones!",indeed she have the whole of the other sex under her protection for reason she can not explain for their chivalry and valour for the fact that they negotiate treaty rule india control finance finally for a attitude towards herself which no woman can fail to feel or to find agreeable something trustful childlike reverential which a old woman can take from a young man without loss of dignity and woe betide the girlpray heaven it be none of her daughter who do not feel the worth of it and all that it imply to the marrow of her bone
28,She turned with severity upon Nancy.,she turn with severity upon nancy
29,"He had not chased them, she said.",he have not chase them she say
30,He had been asked.,he have be ask
31,They must find a way out of it all.,they must find a way out of it all
32,"There might be some simpler way, some less laborious way, she sighed.",there may be some simple way some little laborious way she sigh
33,"When she looked in the glass and saw her hair grey, her cheek sunk, at fifty, she thought, possibly she might have managed things betterher husband; money; his books.",when she look in the glass and see her hair grey her cheek sink at fifty she think possibly she may have manage thing betterher husband money his book
34,"But for her own part she would never for a single second regret her decision, evade difficulties, or slur over duties.",but for her own part she would never for a single 2 regret her decision evade difficulty or slur over duty
35,"She was now formidable to behold, and it was only in silence, looking up from their plates, after she had spoken so severely about Charles Tansley, that her daughters, Prue, Nancy, Rosecould sport with infidel ideas which they had brewed for themselves of a life different from hers; in Paris, perhaps; a wilder life; not always taking care of some man or other; for there was in all their minds a mute questioning of deference and chivalry, of the Bank of England and the Indian Empire, of ringed fingers and lace, though to them all there was something in this of the essence of beauty, which called out the manliness in their girlish hearts, and made them, as they sat at table beneath their mother's eyes, honour her strange severity, her extreme courtesy, like a queen's raising from the mud to wash a beggar's dirty foot, when she admonished them so very severely about that wretched atheist who had chased themor, speaking accurately, been invited to stay with themin the Isle of Skye.",she be now formidable to behold and it be only in silence look up from their plate after she have speak so severely about charles tansley that her daughter prue nancy rosecould sport with infidel idea which they have brew for themselves of a life different from hers in paris perhaps a wild life not always take care of some man or other for there be in all their mind a mute question of deference and chivalry of the bank of england and the indian empire of ring finger and lace though to them all there be something in this of the essence of beauty which call out the manliness in their girlish heart and make them a they sit at table beneath their mother s eye honour her strange severity her extreme courtesy like a queen s raise from the mud to wash a beggar s dirty foot when she admonish them so very severely about that wretched atheist who have chase themor speak accurately be invite to stay with themin the isle of skye
36,"""There'll be no landing at the Lighthouse tomorrow,"" said Charles Tansley, clapping his hands together as he stood at the window with her husband.",there will be no land at the lighthouse tomorrow say charles tansley clap his hand together a he stand at the window with her husband
37,"Surely, he had said enough.",surely he have say enough
38,She wished they would both leave her and James alone and go on talking.,she wish they would both leave her and james alone and go on talk
39,She looked at him.,she look at him
40,"He was such a miserable specimen, the children said, all humps and hollows.",he be such a miserable specimen the child say all hump and hollow
41,He couldn't play cricket; he poked; he shuffled.,he can not play cricket he poke he shuffle
42,"He was a sarcastic brute, Andrew said.",he be a sarcastic brute andrew say
43,"They knew what he liked bestto be for ever walking up and down, up and down, with Mr. Ramsay, and saying who had won this, who had won that, who was a ""first rate man"" at Latin verses, who was ""brilliant but I think fundamentally unsound,"" who was undoubtedly the ""ablest fellow in Balliol,"" who had buried his light temporarily at Bristol or Bedford, but was bound to be heard of later when his Prolegomena, of which Mr. Tansley had the first pages in proof with him if Mr. Ramsay would like to see them, to some branch of mathematics or philosophy saw the light of day.",they know what he like bestto be for ever walk up and down up and down with mr ramsay and say who have win this who have win that who be a ﻿1 rate man at latin verse who be brilliant but i think fundamentally unsound who be undoubtedly the able fellow in balliol who have bury his light temporarily at bristol or bedford but be bind to be hear of late when his prolegomena of which mr tansley have the ﻿1 page in proof with him if mr ramsay would like to see them to some branch of mathematics or philosophy see the light of day
44,That was what they talked about.,that be what they talk about
45,She could not help laughing herself sometimes.,she can not help laugh herself sometimes
46,"She said, the other day, something about ""waves mountains high.""",she say the other day something about wave mountain high
47,"Yes, said Charles Tansley, it was a little rough.",yes say charles tansley it be a little rough
48,"""Aren't you drenched to the skin?""",be not you drench to the skin
49,she had said.,she have say
50,"""Damp, not wet through,"" said Mr. Tansley, pinching his sleeve, feeling his socks.",damp not wet through say mr tansley pinch his sleeve feel his sock
51,"But it was not that they minded, the children said.",but it be not that they mind the child say
52,It was not his face; it was not his manners.,it be not his face it be not his manner
53,It was himhis point of view.,it be himhis point of view
54,"When they talked about something interesting, people, music, history, anything, even said it was a fine evening so why not sit out of doors, then what they complained of about Charles Tansley was that until he had turned the whole thing round and made it somehow reflect himself and disparage themhe was not satisfied.",when they talk about something interest people music history anything even say it be a fine even so why not sit out of door then what they complain of about charles tansley be that until he have turn the whole thing round and make it somehow reflect himself and disparage themhe be not satisfy
55,"And he would go to picture galleries they said, and he would ask one, did one like his tie?",and he would go to picture gallery they say and he would ask one do one like his tie
56,"God knows, said Rose, one did not.",god know say rise one do not
57,"Disappearing as stealthily as stags from the dinner-table directly the meal was over, the eight sons and daughters of Mr. and Mrs. Ramsay sought their bedrooms, their fastness in a house where there was no other privacy to debate anything, everything; Tansley's tie; the passing of the Reform Bill; sea birds and butterflies; people; while the sun poured into those attics, which a plank alone separated from each other so that every footstep could be plainly heard and the Swiss girl sobbing for her father who was dying of cancer in a valley of the Grisons, and lit up bats, flannels, straw hats, ink-pots, paint-pots, beetles, and the skulls of small birds, while it drew from the long frilled strips of seaweed pinned to the wall a smell of salt and weeds, which was in the towels too, gritty with sand from bathing.",disappear a stealthily a stag from the dinner table directly the meal be over the eight son and daughter of mr and mrs ramsay seek their bedroom their fastness in a house where there be no other privacy to debate anything everything tansley s tie the pass of the reform bill sea bird and butterfly people while the sun pour into that attic which a plank alone separate from each other so that every footstep can be plainly hear and the swiss girl sob for her father who be dye of cancer in a valley of the grisons and light up bat flannel straw hat ink pot paint pot beetle and the skull of small bird while it draw from the long frill strip of seaweed pin to the wall a smell of salt and weed which be in the towel too gritty with sand from bathe
58,"Strife, divisions, difference of opinion, prejudices twisted into the very fibre of being, oh, that they should begin so early, Mrs. Ramsay deplored.",strife division difference of opinion prejudice twist into the very fibre of be oh that they should begin so early mrs ramsay deplore
59,"They were so critical, her children.",they be so critical her child
60,They talked such nonsense.,they talk such nonsense
61,"She went from the dining-room, holding James by the hand, since he would not go with the others.",she go from the dine room hold james by the hand since he would not go with the other
62,"It seemed to her such nonsenseinventing differences, when people, heaven knows, were different enough without that.",it seem to her such nonsenseinventing difference when people heaven know be different enough without that
63,"The real differences, she thought, standing by the drawing-room window, are enough, quite enough.",the real difference she think stand by the draw room window be enough quite enough
64,"She had in mind at the moment, rich and poor, high and low; the great in birth receiving from her, half grudging, some respect, for had she not in her veins the blood of that very noble, if slightly mythical, Italian house, whose daughters, scattered about English drawing-rooms in the nineteenth century, had lisped so charmingly, had stormed so wildly, and all her wit and her bearing and her temper came from them, and not from the sluggish English, or the cold Scotch; but more profoundly, she ruminated the other problem, of rich and poor, and the things she saw with her own eyes, weekly, daily, here or in London, when she visited this widow, or that struggling wife in person with a bag on her arm, and a note-book and pencil with which she wrote down in columns carefully ruled for the purpose wages and spendings, employment and unemployment, in the hope that thus she would cease to be a private woman whose charity was half a sop to her own indignation, half a relief to her own curiosity, and become what with her untrained mind she greatly admired, an investigator, elucidating the social problem.",she have in mind at the moment rich and poor high and low the great in birth receive from her half grudge some respect for have she not in her vein the blood of that very noble if slightly mythical italian house whose daughter scatter about english draw room in the 19 century have lisp so charmingly have storm so wildly and all her wit and her bear and her temper come from them and not from the sluggish english or the cold scotch but much profoundly she ruminate the other problem of rich and poor and the thing she see with her own eye weekly daily here or in london when she visit this widow or that struggle wife in person with a bag on her arm and a note book and pencil with which she write down in column carefully rule for the purpose wage and spendings employment and unemployment in the hope that thus she would cease to be a private woman whose charity be half a sop to her own indignation half a relief to her own curiosity and become what with her untrained mind she greatly admire a investigator elucidate the social problem
65,"Insoluble questions they were, it seemed to her, standing there, holding James by the hand.",insoluble question they be it seem to her stand there hold james by the hand
66,"He had followed her into the drawing-room, that young man they laughed at; he was standing by the table, fidgeting with something, awkwardly, feeling himself out of things, as she knew without looking round.",he have follow her into the draw room that young man they laugh at he be stand by the table fidget with something awkwardly feel himself out of thing a she know without look round
67,They had all gonethe children; Minta Doyle and Paul Rayley; Augustus Carmichael; her husbandthey had all gone.,they have all gonethe child minta doyle and paul rayley augustus carmichael her husbandthey have all go
68,"So she turned with a sigh and said, ""Would it bore you to come with me, Mr.",so she turn with a sigh and say would it bear you to come with me mr
69,"Tansley?""",tansley
70,She had a dull errand in the town; she had a letter or two to write; she would be ten minutes perhaps; she would put on her hat.,she have a dull errand in the town she have a letter or two to write she would be ten minute perhaps she would put on her hat
71,"And, with her basket and her parasol, there she was again, ten minutes later, giving out a sense of being ready, of being equipped for a jaunt, which, however, she must interrupt for a moment, as they passed the tennis lawn, to ask Mr. Carmichael, who was basking with his yellow cat's eyes ajar, so that like a cat's they seemed to reflect the branches moving or the clouds passing, but to give no inkling of any inner thoughts or emotion whatsoever, if he wanted anything.",and with her basket and her parasol there she be again ten minute late give out a sense of be ready of be equip for a jaunt which however she must interrupt for a moment a they pass the tennis lawn to ask mr carmichael who be bask with his yellow cat s eye ajar so that like a cat s they seem to reflect the branch move or the cloud pass but to give no inkling of any inner thought or emotion whatsoever if he want anything
72,"For they were making the great expedition, she said, laughing.",for they be make the great expedition she say laugh
73,They were going to the town.,they be go to the town
74,"""Stamps, writing-paper, tobacco?""",stamp write paper tobacco
75,"she suggested, stopping by his side.",she suggest stop by his side
76,"But no, he wanted nothing.",but no he want nothing
77,"His hands clasped themselves over his capacious paunch, his eyes blinked, as if he would have liked to reply kindly to these blandishments (she was seductive but a little nervous) but could not, sunk as he was in a grey-green somnolence which embraced them all, without need of words, in a vast and benevolent lethargy of well-wishing; all the house; all the world; all the people in it, for he had slipped into his glass at lunch a few drops of something, which accounted, the children thought, for the vivid streak of canary-yellow in moustache and beard that were otherwise milk white.",his hand clasp themselves over his capacious paunch his eye blink a if he would have like to reply kindly to this blandishment she be seductive but a little nervous but can not sink a he be in a grey green somnolence which embrace them all without need of word in a vast and benevolent lethargy of good wish all the house all the world all the people in it for he have slip into his glass at lunch a few drop of something which account the child think for the vivid streak of canary yellow in moustache and beard that be otherwise milk white
78,"No, nothing, he murmured.",no nothing he murmur
79,"He should have been a great philosopher, said Mrs. Ramsay, as they went down the road to the fishing village, but he had made an unfortunate marriage.",he should have be a great philosopher say mrs ramsay a they go down the road to the fish village but he have make a unfortunate marriage
80,"Holding her black parasol very erect, and moving with an indescribable air of expectation, as if she were going to meet some one round the corner, she told the story; an affair at Oxford with some girl; an early marriage; poverty; going to India; translating a little poetry ""very beautifully, I believe,"" being willing to teach the boys Persian or Hindustanee, but what really was the use of that?and then lying, as they saw him, on the lawn.",hold her black parasol very erect and move with a indescribable air of expectation a if she be go to meet some one round the corner she tell the story a affair at oxford with some girl a early marriage poverty go to india translate a little poetry very beautifully i believe be will to teach the boy persian or hindustanee but what really be the use of that and then lie a they see him on the lawn
81,"It flattered him; snubbed as he had been, it soothed him that Mrs. Ramsay should tell him this.",it flatter him snub a he have be it soothe him that mrs ramsay should tell him this
82,Charles Tansley revived.,charles tansley revive
83,"Insinuating, too, as she did the greatness of man's intellect, even in its decay, the subjection of all wivesnot that she blamed the girl, and the marriage had been happy enough, she believedto their husband's labours, she made him feel better pleased with himself than he had done yet, and he would have liked, had they taken a cab, for example, to have paid the fare.",insinuate too a she do the greatness of man s intellect even in its decay the subjection of all wivesnot that she blame the girl and the marriage have be happy enough she believedto their husband s labour she make him feel well please with himself than he have do yet and he would have like have they take a cab for example to have pay the fare
84,"As for her little bag, might he not carry that?",a for her little bag may he not carry that
85,"No, no, she said, she always carried THAT herself.",no no she say she always carry that herself
86,She did too.,she do too
87,"Yes, he felt that in her.",yes he feel that in her
88,"He felt many things, something in particular that excited him and disturbed him for reasons which he could not give.",he feel many thing something in particular that excite him and disturb him for reason which he can not give
89,"He would like her to see him, gowned and hooded, walking in a procession.",he would like her to see him gown and hooded walk in a procession
90,"A fellowship, a professorship, he felt capable of anything and saw himselfbut what was she looking at?",a fellowship a professorship he feel capable of anything and see himselfbut what be she look at
91,At a man pasting a bill.,at a man paste a bill
92,"The vast flapping sheet flattened itself out, and each shove of the brush revealed fresh legs, hoops, horses, glistening reds and blues, beautifully smooth, until half the wall was covered with the advertisement of a circus; a hundred horsemen, twenty performing seals, lions, tigers...Craning forwards, for she was short-sighted, she read it out...""will visit this town,"" she read.",the vast flap sheet flatten itself out and each shove of the brush reveal fresh leg hoop horse glisten red and blue beautifully smooth until half the wall be cover with the advertisement of a circus a hundred horseman twenty perform seal lion tiger crane forward for she be short sight she read it out will visit this town she read
93,"It was terribly dangerous work for a one-armed man, she exclaimed, to stand on top of a ladder like thathis left arm had been cut off in a reaping machine two years ago.",it be terribly dangerous work for a one arm man she exclaim to stand on top of a ladder like thathis leave arm have be cut off in a reap machine two year ago
94,"""Let us all go!""",let us all go
95,"she cried, moving on, as if all those riders and horses had filled her with childlike exultation and made her forget her pity.",she cry move on a if all that rider and horse have fill her with childlike exultation and make her forget her pity
96,"""Let's go,"" he said, repeating her words, clicking them out, however, with a self-consciousness that made her wince.",let us go he say repeat her word click them out however with a self consciousness that make her wince
97,"""Let us all go to the circus.""",let us all go to the circus
98,He could not say it right.,he can not say it right
99,He could not feel it right.,he can not feel it right
100,But why not?,but why not
101,she wondered.,she wonder
102,What was wrong with him then?,what be wrong with him then
103,"She liked him warmly, at the moment.",she like him warmly at the moment
104,"Had they not been taken, she asked, to circuses when they were children?",have they not be take she ask to circus when they be child
105,"Never, he answered, as if she asked the very thing he wanted; had been longing all these days to say, how they did not go to circuses.",never he answer a if she ask the very thing he want have be long all this day to say how they do not go to circus
106,"It was a large family, nine brothers and sisters, and his father was a working man.",it be a large family nine brother and sister and his father be a work man
107,"""My father is a chemist, Mrs. Ramsay.",my father be a chemist mrs ramsay
108,"He keeps a shop.""",he keep a shop
109,He himself had paid his own way since he was thirteen.,he himself have pay his own way since he be thirteen
110,Often he went without a greatcoat in winter.,often he go without a greatcoat in winter
111,"He could never ""return hospitality"" (those were his parched stiff words) at college.",he can never return hospitality that be his parch stiff word at college
112,He had to make things last twice the time other people did; he smoked the cheapest tobacco; shag; the same the old men did in the quays.,he have to make thing last twice the time other people do he smoke the cheap tobacco shag the same the old man do in the quay
113,"He worked hardseven hours a day; his subject was now the influence of something upon somebodythey were walking on and Mrs. Ramsay did not quite catch the meaning, only the words, here and there...dissertation...fellowship...readership...lectureship.",he work hardseven hour a day his subject be now the influence of something upon somebodythey be walk on and mrs ramsay do not quite catch the mean only the word here and there dissertation fellowship readership lectureship
114,"She could not follow the ugly academic jargon, that rattled itself off so glibly, but said to herself that she saw now why going to the circus had knocked him off his perch, poor little man, and why he came out, instantly, with all that about his father and mother and brothers and sisters, and she would see to it that they didn't laugh at him any more; she would tell Prue about it.",she can not follow the ugly academic jargon that rattle itself off so glibly but say to herself that she see now why go to the circus have knock him off his perch poor little man and why he come out instantly with all that about his father and mother and brother and sister and she would see to it that they do not laugh at him any much she would tell prue about it
115,"What he would have liked, she supposed, would have been to say how he had gone not to the circus but to Ibsen with the Ramsays.",what he would have like she suppose would have be to say how he have go not to the circus but to ibsen with the ramsays
116,"He was an awful prigoh yes, an insufferable bore.",he be a awful prigoh yes a insufferable bear
117,"For, though they had reached the town now and were in the main street, with carts grinding past on the cobbles, still he went on talking, about settlements, and teaching, and working men, and helping our own class, and lectures, till she gathered that he had got back entire self-confidence, had recovered from the circus, and was about (and now again she liked him warmly) to tell herbut here, the houses falling away on both sides, they came out on the quay, and the whole bay spread before them and Mrs. Ramsay could not help exclaiming, ""Oh, how beautiful!""",for though they have reach the town now and be in the main street with cart grind past on the cobble still he go on talk about settlement and teach and work man and help our own class and lecture till she gather that he have get back entire self confidence have recover from the circus and be about and now again she like him warmly to tell herbut here the house fall away on both side they come out on the quay and the whole bay spread before them and mrs ramsay can not help exclaim oh how beautiful
118,"For the great plateful of blue water was before her; the hoary Lighthouse, distant, austere, in the midst; and on the right, as far as the eye could see, fading and falling, in soft low pleats, the green sand dunes with the wild flowing grasses on them, which always seemed to be running away into some moon country, uninhabited of men.",for the great plateful of blue water be before her the hoary lighthouse distant austere in the midst and on the right a far a the eye can see fade and fall in soft low pleat the green sand dune with the wild flow grass on them which always seem to be run away into some moon country uninhabited of man
119,"That was the view, she said, stopping, growing greyer-eyed, that her husband loved.",that be the view she say stop grow grey eye that her husband love
120,She paused a moment.,she pause a moment
121,"But now, she said, artists had come here.",but now she say artist have come here
122,"There indeed, only a few paces off, stood one of them, in Panama hat and yellow boots, seriously, softly, absorbedly, for all that he was watched by ten little boys, with an air of profound contentment on his round red face gazing, and then, when he had gazed, dipping; imbuing the tip of his brush in some soft mound of green or pink.",there indeed only a few pace off stand one of them in panama hat and yellow boot seriously softly absorbedly for all that he be watch by ten little boy with a air of profound contentment on his round red face gaze and then when he have gaze dip imbue the tip of his brush in some soft mound of green or pink
123,"Since Mr. Paunceforte had been there, three years before, all the pictures were like that, she said, green and grey, with lemon-coloured sailing-boats, and pink women on the beach.",since mr paunceforte have be there three year before all the picture be like that she say green and grey with lemon colour sail boat and pink woman on the beach
124,"But her grandmother's friends, she said, glancing discreetly as they passed, took the greatest pains; first they mixed their own colours, and then they ground them, and then they put damp cloths to keep them moist.",but her grandmother s friend she say glance discreetly a they pass take the great pain ﻿1 they mix their own colour and then they grind them and then they put damp cloth to keep them moist
125,"So Mr. Tansley supposed she meant him to see that that man's picture was skimpy, was that what one said?",so mr tansley suppose she mean him to see that that man s picture be skimpy be that what one say
126,The colours weren't solid?,the colour be not solid
127,Was that what one said?,be that what one say
128,"Under the influence of that extraordinary emotion which had been growing all the walk, had begun in the garden when he had wanted to take her bag, had increased in the town when he had wanted to tell her everything about himself, he was coming to see himself, and everything he had ever known gone crooked a little.",under the influence of that extraordinary emotion which have be grow all the walk have begin in the garden when he have want to take her bag have increase in the town when he have want to tell her everything about himself he be come to see himself and everything he have ever know go crook a little
129,It was awfully strange.,it be awfully strange
130,"There he stood in the parlour of the poky little house where she had taken him, waiting for her, while she went upstairs a moment to see a woman.",there he stand in the parlour of the poky little house where she have take him wait for her while she go upstairs a moment to see a woman
131,"He heard her quick step above; heard her voice cheerful, then low; looked at the mats, tea-caddies, glass shades; waited quite impatiently; looked forward eagerly to the walk home; determined to carry her bag; then heard her come out; shut a door; say they must keep the windows open and the doors shut, ask at the house for anything they wanted (she must be talking to a child) when, suddenly, in she came, stood for a moment silent (as if she had been pretending up there, and for a moment let herself be now), stood quite motionless for a moment against a picture of Queen Victoria wearing the blue ribbon of the Garter; when all at once he realised that it was this: it was this:she was the most beautiful person he had ever seen.",he hear her quick step above hear her voice cheerful then low look at the mat tea caddy glass shade wait quite impatiently look forward eagerly to the walk home determine to carry her bag then hear her come out shut a door say they must keep the window open and the door shut ask at the house for anything they want she must be talk to a child when suddenly in she come stand for a moment silent a if she have be pretend up there and for a moment let herself be now stand quite motionless for a moment against a picture of queen victoria wear the blue ribbon of the garter when all at once he realise that it be this it be this she be the much beautiful person he have ever see
132,"With stars in her eyes and veils in her hair, with cyclamen and wild violetswhat nonsense was he thinking?",with star in her eye and veil in her hair with cyclamen and wild violetswhat nonsense be he think
133,She was fifty at least; she had eight children.,she be fifty at little she have eight child
134,Stepping through fields of flowers and taking to her breast buds that had broken and lambs that had fallen; with the stars in her eyes and the wind in her hairHe had hold of her bag.,step through field of flower and take to her breast bud that have break and lamb that have fall with the star in her eye and the wind in her hairhe have hold of her bag
135,"""Good-bye, Elsie,"" she said, and they walked up the street, she holding her parasol erect and walking as if she expected to meet some one round the corner, while for the first time in his life Charles Tansley felt an extraordinary pride; a man digging in a drain stopped digging and looked at her, let his arm fall down and looked at her; for the first time in his life Charles Tansley felt an extraordinary pride; felt the wind and the cyclamen and the violets for he was walking with a beautiful woman.",good bye elsie she say and they walk up the street she hold her parasol erect and walk a if she expect to meet some one round the corner while for the ﻿1 time in his life charles tansley feel a extraordinary pride a man dig in a drain stop dig and look at her let his arm fall down and look at her for the ﻿1 time in his life charles tansley feel a extraordinary pride feel the wind and the cyclamen and the violet for he be walk with a beautiful woman
136,He had hold of her bag.,he have hold of her bag
137,"""No going to the Lighthouse, James,"" he said, as trying in deference to Mrs. Ramsay to soften his voice into some semblance of geniality at least.",no go to the lighthouse james he say a try in deference to mrs ramsay to soften his voice into some semblance of geniality at little
138,"Odious little man, thought Mrs. Ramsay, why go on saying that?",odious little man think mrs ramsay why go on say that
