,text_raw,text_clean
28,"When a woman has five grown-up daughters, she ought to give over thinking of her own beauty.",when a woman have five grow up daughter she ought to give over think of her own beauty
29,"In such cases, a woman has not often much beauty to think of.",in such case a woman have not often much beauty to think of
30,"But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.",but my dear you must indeed go and see mr bingley when he come into the neighbourhood
31,"It is more than I engage for, I assure you.",it be much than i engage for i assure you
32,But consider your daughters.,but consider your daughter
33,Only think what an establishment it would be for one of them.,only think what a establishment it would be for one of them
34,"Sir William and Lady Lucas are determined to go, merely on that account, for in general, you know, they visit no newcomers.",sir william and lady lucas be determine to go merely on that account for in general you know they visit no newcomer
35,"Indeed you must go, for it will be impossible for _us_ to visit him, if you do not.",indeed you must go for it will be impossible for us to visit him if you do not
36,"You are over scrupulous, surely.",you be over scrupulous surely
37,I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls; though I must throw in a good word for my little Lizzy.,i dare say mr bingley will be very glad to see you and i will send a few line by you to assure him of my hearty consent to his marry whichever he choose of the girl though i must throw in a good word for my little lizzy
38,I desire you will do no such thing.,i desire you will do no such thing
39,"Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good-humoured as Lydia.",lizzy be not a bite well than the other and i be sure she be not half so handsome a jane nor half so good humour a lydia
40,But you are always giving _her_ the preference.,but you be always give her the preference
41,"They have none of them much to recommend them, replied he; they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters.",they have none of them much to recommend them reply he they be all silly and ignorant like other girl but lizzy have something much of quickness than her sister
42,"Mr. Bennet, how can you abuse your own children in such a way?",mr bennet how can you abuse your own child in such a way
43,You take delight in vexing me.,you take delight in vex me
44,You have no compassion on my poor nerves.,you have no compassion on my poor nerve
45,"You mistake me, my dear.",you mistake me my dear
46,I have a high respect for your nerves.,i have a high respect for your nerve
47,They are my old friends.,they be my old friend
48,I have heard you mention them with consideration these twenty years at least.,i have hear you mention them with consideration this twenty year at little
49,"Ah, you do not know what I suffer.",ah you do not know what i suffer
50,"But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.",but i hope you will get over it and live to see many young man of four thousand a year come into the neighbourhood
51,"It will be no use to us, if twenty such should come, since you will not visit them.",it will be no use to us if twenty such should come since you will not visit them
52,"Depend upon it, my dear, that when there are twenty, I will visit them all.",depend upon it my dear that when there be twenty i will visit them all
53,"Mr. Bennet was so odd a mixture of quick parts, sarcastic humour, reserve, and caprice, that the experience of three-and-twenty years had been insufficient to make his wife understand his character.",mr bennet be so odd a mixture of quick part sarcastic humour reserve and caprice that the experience of three and twenty year have be insufficient to make his wife understand his character
54,_Her_ mind was less difficult to develop.,her mind be little difficult to develop
55,"She was a woman of mean understanding, little information, and uncertain temper.",she be a woman of mean understand little information and uncertain temper
56,"When she was discontented, she fancied herself nervous.",when she be discontent she fancy herself nervous
57,The business of her life was to get her daughters married; its solace was visiting and news.,the business of her life be to get her daughter marry its solace be visit and news
58,Mr. Bennet was among the earliest of those who waited on Mr. Bingley.,mr bennet be among the early of that who wait on mr bingley
59,"He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid she had no knowledge of it.",he have always intend to visit him though to the last always assure his wife that he should not go and till the even after the visit be pay she have no knowledge of it
60,It was then disclosed in the following manner.,it be then disclose in the follow manner
61,"Observing his second daughter employed in trimming a hat, he suddenly addressed her with,",observe his 2 daughter employ in trim a hat he suddenly address her with
62,"I hope Mr. Bingley will like it, Lizzy.",i hope mr bingley will like it lizzy
63,"We are not in a way to know _what_ Mr. Bingley likes, said her mother resentfully, since we are not to visit.",we be not in a way to know what mr bingley like say her mother resentfully since we be not to visit
64,"But you forget, mamma, said Elizabeth, that we shall meet him at the assemblies, and that Mrs. Long has promised to introduce him.",but you forget mamma say elizabeth that we shall meet him at the assembly and that mrs long have promise to introduce him
65,I do not believe Mrs. Long will do any such thing.,i do not believe mrs long will do any such thing
66,She has two nieces of her own.,she have two niece of her own
67,"She is a selfish, hypocritical woman, and I have no opinion of her.",she be a selfish hypocritical woman and i have no opinion of her
68,"No more have I, said Mr. Bennet; and I am glad to find that you do not depend on her serving you.",no much have i say mr bennet and i be glad to find that you do not depend on her serve you
69,"Mrs. Bennet deigned not to make any reply; but, unable to contain herself, began scolding one of her daughters.",mrs bennet deign not to make any reply but unable to contain herself begin scold one of her daughter
70,"Dont keep coughing so, Kitty, for heavens sake!",do not keep cough so kitty for heaven sake
71,Have a little compassion on my nerves.,have a little compassion on my nerve
72,You tear them to pieces.,you tear them to piece
73,"Kitty has no discretion in her coughs, said her father; she times them ill.",kitty have no discretion in her cough say her father she time them ill
74,"I do not cough for my own amusement, replied Kitty fretfully.",i do not cough for my own amusement reply kitty fretful
75,"When is your next ball to be, Lizzy?",when be your next ball to be lizzy
76,To-morrow fortnight.,to morrow fortnight
77,"Aye, so it is, cried her mother, and Mrs. Long does not come back till the day before; so, it will be impossible for her to introduce him, for she will not know him herself.",aye so it be cry her mother and mrs long doe not come back till the day before so it will be impossible for her to introduce him for she will not know him herself
78,"Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.",then my dear you may have the advantage of your friend and introduce mr bingley to her
79,"Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teasing?",impossible mr bennet impossible when i be not acquaint with him myself how can you be so tease
80,I honour your circumspection.,i honour your circumspection
81,A fortnights acquaintance is certainly very little.,a fortnight acquaintance be certainly very little
82,One cannot know what a man really is by the end of a fortnight.,one can not know what a man really be by the end of a fortnight
83,"But if _we_ do not venture somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.",but if we do not venture somebody else will and after all mrs long and her niece must stand their chance and therefore a she will think it a act of kindness if you decline the office i will take it on myself
84,The girls stared at their father.,the girl stare at their father
85,"Mrs. Bennet said only, Nonsense, nonsense!",mrs bennet say only nonsense nonsense
86,What can be the meaning of that emphatic exclamation?,what can be the mean of that emphatic exclamation
87,cried he.,cry he
88,"Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?",do you consider the form of introduction and the stress that be lay on them a nonsense
89,I cannot quite agree with you _there_.,i can not quite agree with you there
90,"What say you, Mary?",what say you mary
91,"for you are a young lady of deep reflection, I know, and read great books and make extracts.",for you be a young lady of deep reflection i know and read great book and make extract
92,"Mary wished to say something very sensible, but knew not how.",mary wish to say something very sensible but know not how
93,"While Mary is adjusting her ideas, he continued, let us return to Mr. Bingley.",while mary be adjust her idea he continue let us return to mr bingley
94,"I am sick of Mr. Bingley, cried his wife.",i be sick of mr bingley cry his wife
95,I am sorry to hear _that_; but why did not you tell me so before?,i be sorry to hear that but why do not you tell me so before
96,"If I had known as much this morning, I certainly would not have called on him.",if i have know a much this morning i certainly would not have call on him
97,"It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.",it be very unlucky but a i have actually pay the visit we can not escape the acquaintance now
98,"The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while.",the astonishment of the lady be just what he wish that of mrs bennet perhaps surpass the rest though when the ﻿1 tumult of joy be over she begin to declare that it be what she have expect all the while
99,"How good it was in you, my dear Mr. Bennet!",how good it be in you my dear mr bennet
100,But I knew I should persuade you at last.,but i know i should persuade you at last
101,I was sure you loved your girls too well to neglect such an acquaintance.,i be sure you love your girl too good to neglect such a acquaintance
102,"Well, how pleased I am!",good how please i be
103,"and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.",and it be such a good joke too that you should have go this morning and never say a word about it till now
104,"Now, Kitty, you may cough as much as you choose, said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife.",now kitty you may cough a much a you choose say mr bennet and a he speak he leave the room fatigue with the rapture of his wife
105,"What an excellent father you have, girls, said she, when the door was shut.",what a excellent father you have girl say she when the door be shut
106,"I do not know how you will ever make him amends for his kindness; or me either, for that matter.",i do not know how you will ever make him amend for his kindness or me either for that matt
107,"At our time of life, it is not so pleasant, I can tell you, to be making new acquaintance every day; but for your sakes, we would do anything.",at our time of life it be not so pleasant i can tell you to be make new acquaintance every day but for your sake we would do anything
108,"Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.",lydia my love though you be the young i dare say mr bingley will dance with you at the next ball
109,"said Lydia stoutly, I am not afraid; for though I _am_ the youngest, Im the tallest.",say lydia stoutly i be not afraid for though i be the young i be the tall
110,"The rest of the evening was spent in conjecturing how soon he would return Mr. Bennets visit, and determining when they should ask him to dinner.",the rest of the even be spend in conjecture how soon he would return mr bennets visit and determine when they should ask him to dinner
111,"Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr. Bingley.",not all that mrs bennet however with the assistance of her five daughter can ask on the subject be sufficient to draw from her husband any satisfactory description of mr bingley
112,"They attacked him in various ways; with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all; and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas.",they attack him in various way with barefaced question ingenious supposition and distant surmise but he elude the skill of them all and they be at last oblige to accept the 2 hand intelligence of their neighbour lady lucas
113,Her report was highly favourable.,her report be highly favourable
114,Sir William had been delighted with him.,sir william have be delight with him
115,"He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party.",he be quite young wonderfully handsome extremely agreeable and to crown the whole he mean to be at the next assembly with a large party
116,Nothing could be more delightful!,nothing can be much delightful
117,To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingleys heart were entertained.,to be fond of dance be a certain step towards fall in love and very lively hope of mr bingleys heart be entertain
118,"If I can but see one of my daughters happily settled at Netherfield, said Mrs. Bennet to her husband, and all the others equally well married, I shall have nothing to wish for.",if i can but see one of my daughter happily settle at netherfield say mrs bennet to her husband and all the other equally good marry i shall have nothing to wish for
119,"In a few days Mr. Bingley returned Mr. Bennets visit, and sat about ten minutes with him in his library.",in a few day mr bingley return mr bennets visit and sit about ten minute with him in his library
120,"He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much; but he saw only the father.",he have entertain hope of be admit to a sight of the young lady of whose beauty he have hear much but he see only the father
121,"The ladies were somewhat more fortunate, for they had the advantage of ascertaining from an upper window, that he wore a blue coat and rode a black horse.",the lady be somewhat much fortunate for they have the advantage of ascertain from a upper window that he wear a blue coat and ride a black horse
122,"An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all.",a invitation to dinner be soon afterwards dispatch and already have mrs bennet plan the course that be to do credit to her housekeeping when a answer arrive which defer it all
123,"Mr. Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, etc.",mr bingley be oblige to be in town the follow day and consequently unable to accept the honour of their invitation etc
124,Mrs. Bennet was quite disconcerted.,mrs bennet be quite disconcert
125,"She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.",she can not imagine what business he can have in town so soon after his arrival in hertfordshire and she begin to fear that he may be always fly about from one place to another and never settle at netherfield a he ought to be
126,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,lady lucas quiet her fear a little by start the idea of his be go to london only to get a large party for the ball and a report soon follow that mr bingley be to bring twelve lady and seven gentleman with him to the assembly
127,"The girls grieved over such a number of ladies; but were comforted the day before the ball by hearing, that instead of twelve, he had brought only six with him from London, his five sisters and a cousin.",the girl grieve over such a numb of lady but be comfort the day before the ball by hear that instead of twelve he have bring only six with him from london his five sister and a cousin
128,"And when the party entered the assembly room it consisted of only five altogether; Mr. Bingley, his two sisters, the husband of the eldest, and another young man.",and when the party enter the assembly room it consist of only five altogether mr bingley his two sister the husband of the eldest and another young man
129,"Mr. Bingley was good-looking and gentlemanlike; he had a pleasant countenance, and easy, unaffected manners.",mr bingley be good look and gentlemanlike he have a pleasant countenance and easy unaffected manner
130,"His sisters were fine women, with an air of decided fashion.",his sister be fine woman with a air of decide fashion
131,"His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year.",his brother in law mr hurst merely look the gentleman but his friend mr darcy soon draw the attention of the room by his fine tall person handsome feature noble mien and the report which be in general circulation within five minute after his entrance of his have ten thousand a year
132,"The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud, to be above his company, and above being pleased; and not all his large estate in Derbyshire could then save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend.",the gentleman pronounce him to be a fine figure of a man the lady declare he be much handsome than mr bingley and he be look at with great admiration for about half the even till his manner give a disgust which turn the tide of his popularity for he be discover to be proud to be above his company and above be please and not all his large estate in derbyshire can then save him from have a much forbid disagreeable countenance and be unworthy to be compare with his friend
133,"Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield.",mr bingley have soon make himself acquaint with all the principal people in the room he be lively and unreserved dance every dance be angry that the ball close so early and talk of give one himself at netherfield
134,Such amiable qualities must speak for themselves.,such amiable quality must speak for themselves
135,What a contrast between him and his friend!,what a contrast between him and his friend
136,"Mr. Darcy danced only once with Mrs. Hurst and once with Miss Bingley, declined being introduced to any other lady, and spent the rest of the evening in walking about the room, speaking occasionally to one of his own party.",mr darcy dance only once with mrs hurst and once with miss bingley decline be introduce to any other lady and spend the rest of the even in walk about the room speak occasionally to one of his own party
137,His character was decided.,his character be decide
138,"He was the proudest, most disagreeable man in the world, and everybody hoped that he would never come there again.",he be the proud much disagreeable man in the world and everybody hope that he would never come there again
139,"Amongst the most violent against him was Mrs. Bennet, whose dislike of his general behaviour was sharpened into particular resentment by his having slighted one of her daughters.",amongst the much violent against him be mrs bennet whose dislike of his general behaviour be sharpen into particular resentment by his have slight one of her daughter
140,"Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit down for two dances; and during part of that time, Mr. Darcy had been standing near enough for her to overhear a conversation between him and Mr. Bingley, who came from the dance for a few minutes, to press his friend to join it.",elizabeth bennet have be oblige by the scarcity of gentleman to sit down for two dance and during part of that time mr darcy have be stand near enough for her to overhear a conversation between him and mr bingley who come from the dance for a few minute to press his friend to join it
141,"Come, Darcy, said he, I must have you dance.",come darcy say he i must have you dance
142,I hate to see you standing about by yourself in this stupid manner.,i hate to see you stand about by yourself in this stupid manner
143,You had much better dance.,you have much well dance
144,I certainly shall not.,i certainly shall not
145,"You know how I detest it, unless I am particularly acquainted with my partner.",you know how i detest it unless i be particularly acquaint with my partner
146,"At such an assembly as this, it would be insupportable.",at such a assembly a this it would be insupportable
147,"Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with.",your sister be engage and there be not another woman in the room whom it would not be a punishment to me to stand up with
148,"I would not be so fastidious as you are, cried Bingley, for a kingdom!",i would not be so fastidious a you be cry bingley for a kingdom
149,"Upon my honour, I never met with so many pleasant girls in my life as I have this evening; and there are several of them you see uncommonly pretty.",upon my honour i never meet with so many pleasant girl in my life a i have this even and there be several of them you see uncommonly pretty
150,"_You_ are dancing with the only handsome girl in the room, said Mr. Darcy, looking at the eldest Miss Bennet.",you be dance with the only handsome girl in the room say mr darcy look at the eldest miss bennet
151,she is the most beautiful creature I ever beheld!,she be the much beautiful creature i ever behold
152,"But there is one of her sisters sitting down just behind you, who is very pretty, and I dare say very agreeable.",but there be one of her sister sit down just behind you who be very pretty and i dare say very agreeable
153,Do let me ask my partner to introduce you.,do let me ask my partner to introduce you
154,Which do you mean?,which do you mean
155,"and turning round, he looked for a moment at Elizabeth, till catching her eye, he withdrew his own and coldly said, She is tolerable; but not handsome enough to tempt _me_; and I am in no humour at present to give consequence to young ladies who are slighted by other men.",and turn round he look for a moment at elizabeth till catch her eye he withdraw his own and coldly say she be tolerable but not handsome enough to tempt me and i be in no humour at present to give consequence to young lady who be slight by other man
156,"You had better return to your partner and enjoy her smiles, for you are wasting your time with me.",you have well return to your partner and enjoy her smile for you be waste your time with me
157,Mr. Bingley followed his advice.,mr bingley follow his advice
158,Mr. Darcy walked off; and Elizabeth remained with no very cordial feelings towards him.,mr darcy walk off and elizabeth remain with no very cordial feeling towards him
159,"She told the story, however, with great spirit among her friends; for she had a lively, playful disposition, which delighted in anything ridiculous.",she tell the story however with great spirit among her friend for she have a lively playful disposition which delight in anything ridiculous
160,The evening altogether passed off pleasantly to the whole family.,the even altogether pass off pleasantly to the whole family
161,Mrs. Bennet had seen her eldest daughter much admired by the Netherfield party.,mrs bennet have see her eldest daughter much admire by the netherfield party
162,"Mr. Bingley had danced with her twice, and she had been distinguished by his sisters.",mr bingley have dance with her twice and she have be distinguish by his sister
163,"Jane was as much gratified by this as her mother could be, though in a quieter way.",jane be a much gratify by this a her mother can be though in a quiet way
164,Elizabeth felt Janes pleasure.,elizabeth feel janes pleasure
165,"Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood; and Catherine and Lydia had been fortunate enough to be never without partners, which was all that they had yet learnt to care for at a ball.",mary have hear herself mention to miss bingley a the much accomplish girl in the neighbourhood and catherine and lydia have be fortunate enough to be never without partner which be all that they have yet learn to care for at a ball
166,"They returned, therefore, in good spirits to Longbourn, the village where they lived, and of which they were the principal inhabitants.",they return therefore in good spirit to longbourn the village where they live and of which they be the principal inhabitant
167,They found Mr. Bennet still up.,they find mr bennet still up
168,With a book he was regardless of time; and on the present occasion he had a good deal of curiosity as to the event of an evening which had raised such splendid expectations.,with a book he be regardless of time and on the present occasion he have a good deal of curiosity a to the event of a even which have raise such splendid expectation
169,He had rather hoped that all his wifes views on the stranger would be disappointed; but he soon found that he had a very different story to hear.,he have rather hope that all his wifes view on the strange would be disappoint but he soon find that he have a very different story to hear
170,"Oh, my dear Mr. Bennet, as she entered the room, we have had a most delightful evening, a most excellent ball.",oh my dear mr bennet a she enter the room we have have a much delightful even a much excellent ball
171,I wish you had been there.,i wish you have be there
172,"Jane was so admired, nothing could be like it.",jane be so admire nothing can be like it
173,"Everybody said how well she looked; and Mr. Bingley thought her quite beautiful, and danced with her twice.",everybody say how good she look and mr bingley think her quite beautiful and dance with her twice
174,"Only think of _that_, my dear; he actually danced with her twice; and she was the only creature in the room that he asked a second time.",only think of that my dear he actually dance with her twice and she be the only creature in the room that he ask a 2 time
175,"First of all, he asked Miss Lucas.",﻿1 of all he ask miss lucas
176,"I was so vexed to see him stand up with her; but, however, he did not admire her at all; indeed, nobody can, you know; and he seemed quite struck with Jane as she was going down the dance.",i be so vex to see him stand up with her but however he do not admire her at all indeed nobody can you know and he seem quite strike with jane a she be go down the dance
177,"So he enquired who she was, and got introduced, and asked her for the two next.",so he enquire who she be and get introduce and ask her for the two next
178,"Then, the two third he danced with Miss King, and the two fourth with Maria Lucas, and the two fifth with Jane again, and the two sixth with Lizzy, and the _Boulanger_",then the two 3 he dance with miss king and the two 4 with mare lucas and the two 5 with jane again and the two 6 with lizzy and the boulanger
179,"If he had had any compassion for _me_, cried her husband impatiently, he would not have danced half so much!",if he have have any compassion for me cry her husband impatiently he would not have dance half so much
180,"For Gods sake, say no more of his partners.",for god sake say no much of his partner
181,Oh that he had sprained his ankle in the first dance!,oh that he have sprain his ankle in the ﻿1 dance
182,"my dear, continued Mrs. Bennet, I am quite delighted with him.",my dear continue mrs bennet i be quite delight with him
183,He is so excessively handsome!,he be so excessively handsome
184,and his sisters are charming women.,and his sister be charm woman
185,I never in my life saw anything more elegant than their dresses.,i never in my life see anything much elegant than their dress
186,I dare say the lace upon Mrs. Hursts gown,i dare say the lace upon mrs hurst gown
187,Here she was interrupted again.,here she be interrupt again
188,Mr. Bennet protested against any description of finery.,mr bennet protest against any description of finery
189,"She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy.",she be therefore oblige to seek another branch of the subject and relate with much bitterness of spirit and some exaggeration the shock rudeness of mr darcy
190,"But I can assure you, she added, that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing.",but i can assure you she add that lizzy doe not lose much by not suit his fancy for he be a much disagreeable horrid man not at all worth please
191,So high and so conceited that there was no enduring him!,so high and so conceited that there be no endure him
192,"He walked here, and he walked there, fancying himself so very great!",he walk here and he walk there fancy himself so very great
193,Not handsome enough to dance with!,not handsome enough to dance with
194,"I wish you had been there, my dear, to have given him one of your set-downs.",i wish you have be there my dear to have give him one of your set down
195,I quite detest the man.,i quite detest the man
196,"When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him.",when jane and elizabeth be alone the former who have be cautious in her praise of mr bingley before express to her sister how very much she admire him
197,"He is just what a young man ought to be, said she, sensible, good-humoured, lively; and I never saw such happy manners!so much ease, with such perfect good breeding!",he be just what a young man ought to be say she sensible good humour lively and i never see such happy manner so much ease with such perfect good breed
198,"He is also handsome, replied Elizabeth, which a young man ought likewise to be, if he possibly can.",he be also handsome reply elizabeth which a young man ought likewise to be if he possibly can
199,His character is thereby complete.,his character be thereby complete
200,I was very much flattered by his asking me to dance a second time.,i be very much flatter by his ask me to dance a 2 time
201,I did not expect such a compliment.,i do not expect such a compliment
202,Did not you?,do not you
203,_I_ did for you.,i do for you
204,But that is one great difference between us.,but that be one great difference between us
205,"Compliments always take _you_ by surprise, and _me_ never.",compliment always take you by surprise and me never
206,What could be more natural than his asking you again?,what can be much natural than his ask you again
207,He could not help seeing that you were about five times as pretty as every other woman in the room.,he can not help see that you be about five time a pretty a every other woman in the room
208,No thanks to his gallantry for that.,no thank to his gallantry for that
209,"Well, he certainly is very agreeable, and I give you leave to like him.",good he certainly be very agreeable and i give you leave to like him
210,You have liked many a stupider person.,you have like many a stupid person
211,Dear Lizzy!,dear lizzy
212,"you are a great deal too apt, you know, to like people in general.",you be a great deal too apt you know to like people in general
213,You never see a fault in anybody.,you never see a fault in anybody
214,All the world are good and agreeable in your eyes.,all the world be good and agreeable in your eye
215,I never heard you speak ill of a human being in my life.,i never hear you speak ill of a human be in my life
216,I would wish not to be hasty in censuring any one; but I always speak what I think.,i would wish not to be hasty in censure any one but i always speak what i think
217,I know you do; and it is _that_ which makes the wonder.,i know you do and it be that which make the wonder
218,"With _your_ good sense, to be so honestly blind to the follies and nonsense of others!",with your good sense to be so honestly blind to the folly and nonsense of other
219,Affectation of candour is common enough;one meets with it everywhere.,affectation of candour be common enough one meet with it everywhere
220,"But to be candid without ostentation or designto take the good of everybodys character and make it still better, and say nothing of the badbelongs to you alone.",but to be candid without ostentation or designto take the good of everybodys character and make it still well and say nothing of the badbelongs to you alone
221,"And so, you like this mans sisters, too, do you?",and so you like this man sister too do you
222,Their manners are not equal to his.,their manner be not equal to his
223,Certainly not; at first.,certainly not at ﻿1
224,But they are very pleasing women when you converse with them.,but they be very please woman when you converse with them
225,"Miss Bingley is to live with her brother, and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.",miss bingley be to live with her brother and keep his house and i be much mistake if we shall not find a very charm neighbour in her
226,"Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them.",elizabeth listen in silence but be not convince their behaviour at the assembly have not be calculate to please in general and with much quickness of observation and little pliancy of temper than her sister and with a judgment too unassailed by any attention to herself she be very little dispose to approve them
227,"They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of being agreeable where they chose it; but proud and conceited.",they be in fact very fine lady not deficient in good humour when they be please nor in the power of be agreeable where they choose it but proud and conceited
228,"They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank; and were therefore in every respect entitled to think well of themselves, and meanly of others.",they be rather handsome have be educate in one of the ﻿1 private seminary in town have a fortune of twenty thousand pound be in the habit of spend much than they ought and of associate with people of rank and be therefore in every respect entitle to think good of themselves and meanly of other
229,They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brothers fortune and their own had been acquired by trade.,they be of a respectable family in the north of england a circumstance much deeply impress on their memory than that their brother fortune and their own have be acquire by trade
230,"Mr. Bingley inherited property to the amount of nearly a hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.",mr bingley inherit property to the amount of nearly a hundred thousand pound from his father who have intend to purchase a estate but do not live to do it
