,text_raw,text_clean
42,GRASSLAND HARRY Where are we actually going?,grassland harry where be we actually go
43,Don't know.,do not know
44,Hey Dad!,hey dad
45,Where are we going?,where be we go
46,"Haven't the foggiest, keep up!",have not the foggy keep up
47,AMOS Arthur!,amos arthur
48,It's about time son.,it be about time son
49,Sorry Amos.,sorry amos
50,Some of us had a bit of a sleepy start.,some of us have a bite of a sleepy start
51,"This is Amos Diggory everyone, he works with me at the ministry.",this be amos diggory everyone he work with me at the ministry
52,"And this strapping young lad must be Cedric, am I right?",and this strap young lad must be cedric be i right
53,Yes sir.,yes sir
54,"Merlin's beard, you must be Harry Potter.",merlin s beard you must be harry potter
55,Yes sir.,yes sir
56,This way.,this way
57,AMOS Great great pleasure.,amos great great pleasure
58,They shake hands.,they shake hand
59,HARRY Pleasure to meet you too sir.,harry pleasure to meet you too sir
60,They walk on up the hill.,they walk on up the hill
61,"ARTHUR That's it sir, just over there.",arthur that be it sir just over there
62,AMOS Shall we?,amos shall we
63,We don't want to be late.,we do not want to be late
64,Camera homes in on a boot on top of the hillside.,camera home in on a boot on top of the hillside
65,Why are they all standing around that manky old boot?,why be they all stand around that manky old boot
66,That isn't just any old manky boot mate.,that be not just any old manky boot mate
67,It's a portkey.,it be a portkey
68,Everyone is in a circle putting their hands on the boot.,everyone be in a circle putt their hand on the boot
69,AMOS Time to go.,amos time to go
70,Ready?,ready
71,HARRY What's a 'portkey'?,harry what be a portkey
72,AMOS After 3.,amos after
73,One...,one
74,Two...,two
75,ARTHUR Harry!,arthur harry
76,Harry rushes over and puts his hand on the boot.,harry rush over and put his hand on the boot
77,AMOS Three!,amos three
78,There's a white flash and suddenly they're all flying through the air.,there be a white flash and suddenly they be all fly through the air
79,Everyone cheers.,everyone cheer
80,Let go kids!,let go kid
81,HERMIONE What?,hermione what
82,ARTHUR Let!,arthur let
83,"Harry, Hermione and the young Weasleys crash to the ground with a thump.",harry hermione and the young weasleys crash to the grind with a thump
84,"Arthur, Amos and Cedric come down more gracefully.",arthur amos and cedric come down much gracefully
85,I bet that cleared your sinuses eh?,i bet that clear your sinus eh
86,Cedric helps Harry to his feet.,cedric help harry to his foot
87,HARRY Thanks.,harry thank
88,"They walk across the field and we see there's a massive crowd gathered and cheering, tents are set up all over.",they walk across the field and we see there be a massive crowd gather and cheer tent be set up all over
89,"Well kids, welcome to the Quidditch World Cup!",good kid welcome to the quidditch world cup
90,"They walk into the crowd, taking in the sights.",they walk into the crowd take in the sight
91,Music is playing and people fly about overhead on brooms.,music be play and people fly about overhead on broom
92,They approach a small tent.,they approach a small tent
93,"Parting of the waves I think old chap, see you at the match.",part of the wave i think old chap see you at the match
94,Amos and Cedric separate and walk off.,amos and cedric separate and walk off
95,HARRY See ya later Cedric.,harry see you late cedric
96,ARTHUR Home sweet home.,arthur home sweet home
97,INT.,int
98,"TENT They enter the tent, the inside is many times bigger than the outside.",tent they enter the tent the inside be many time big than the outside
99,Girls.,girl
100,Choose a bunk and unpack.,choose a bunk and unpack
101,"Ron, get out of the kitchen we're all hungry.",ron get out of the kitchen we be all hungry
102,Yeah get out of the kitchen Ron.,yes get out of the kitchen ron
103,ARTHUR Feet off the table.,arthur foot off the table
104,TWINS Feet off the table.,twin foot off the table
105,They take their feet off the table and put them back on as soon as Arthur has walked past.,they take their foot off the table and put them back on a soon a arthur have walk past
106,(Smiling),smile
107,I love magic.,i love magic
108,EXT.,ext
109,HILLSIDE We pan up the hillside onto a large stadium which seems to have a huge number of floors.,hillside we pan up the hillside onto a large stadium which seem to have a huge numb of floor
110,INT.,int
111,STADIUM The Weasleys and Harry are finding their seats.,stadium the weasleys and harry be find their seat
112,"RON Blimey Dad, how far up ARE we?",ron blimey dad how far up be we
113,Lucius Malfoy and Draco are walking below them.,lucius malfoy and draco be walk below them
114,"Well put it this way, if it rains... you'll be the first to know Father and I are in the minister's box, by personal invitation of Cornelius Fudge himself.",good put it this way if it rain you will be the ﻿1 to know father and i be in the minister s box by personal invitation of cornelius fudge himself
115,Don't boast Draco.,do not boast draco
116,There's no need with these people.,there be no need with this people
117,Do enjoy yourself won't you.,do enjoy yourself will not you
118,While you can.,while you can
119,The ceremonies begin.,the ceremony begin
120,Balloons fly and fireworks go off.,balloon fly and firework go off
121,"Come on up, take your seats.",come on up take your seat
122,I told you these seats would be worth waiting for.,i tell you this seat would be worth wait for
123,Come on!,come on
124,FRED It's the Irish!,fred it be the irish
125,Five green and white figures fly through the air on their brooms leaving a colored trail behind them.,five green and white figure fly through the air on their broom leave a color trail behind them
126,A glittering leprechaun appears in the sky and starts dancing.,a glitter leprechaun appear in the sky and start dance
127,Everyone is excited.,everyone be excite
128,Here come the Bulgarians!,here come the bulgarians
129,"Five red figures this time, one of them performs a stunt on his broom.",five red figure this time one of them perform a stunt on his broom
130,One of them appears on the large screen.,one of them appear on the large screen
131,"The crowd begins to chant 'Krum, Krum, Krum'.",the crowd begin to chant krum krum krum
132,S Krum!!!,s krum
133,GEORGE Yes!,george yes
134,Viktor Krum waves to the crowd.,viktor krum wave to the crowd
135,ANNOUNCER Good evening!,announcer good even
136,It gives me great pleasure to welcome each and every one of you to the final of the 422nd Quidditch World Cup.,it give me great pleasure to welcome each and every one of you to the final of the 422nd quidditch world cup
137,Let the match begin!,let the match begin
138,INT.,int
139,TENT There's no one like Krum.,tent there be no one like krum
140,He's like a bird the way he rides the wind.,he be like a bird the way he ride the wind
141,"He's more than an athlete, he's an artist.",he be much than a athlete he be a artist
142,The twins are bumbling about in a comical way muttering ' '.,the twin be bumble about in a comical way mutter
143,Think you're in love Ron?,think you be in love ron
144,TWINS (Singing) Viktor I love you!,twin singe viktor i love you
145,Viktor I do!,viktor i do
146,Harry joins in.,harry join in
147,When we're apart my heart beats only for youuu!,when we be apart my heart beat only for youuu
148,Sounds like the irish have got their pride on.,sound like the irish have get their pride on
149,Stop!,stop
150,Stop it.,stop it
151,It's not the irish.,it be not the irish
152,We've gotta get out of here.,we have get to get out of here
153,Now.,now
154,EXT.,ext
155,"OUTSIDE THE TENT ARTHUR Get back to the portkey everybody, and stick together.",outside the tent arthur get back to the portkey everybody and stick together
156,"Fred, George...",fred george
157,Ginny is your responsibility.,ginny be your responsibility
158,Some figures in pointed hoods carrying flaming torches are walking across the campsite chanting ominous noises.,some figure in point hood carry flame torch be walk across the campsite chant ominous noise
159,The crowd is paniced and rushing all over.,the crowd be paniced and rush all over
160,Harry is trampled unconscious.,harry be trample unconscious
161,EXT.,ext
162,OUTSIDE - TIME PASSED The crowds have all gone.,outside time pass the crowd have all go
163,A man walks through the rubble kicking at things.,a man walk through the rubble kick at thing
164,He casts a spell which causes a bright flash and a large ghostly skull forms in the sky with a snake crawling from it.,he cast a spell which cause a bright flash and a large ghostly skull form in the sky with a snake crawl from it
165,"The man grins evilly, clearly demented.",the man grin evilly clearly dement
166,Harry stirs and witnesses the man standing there.,harry stir and witness the man stand there
167,Harry runs.,harry run
168,The familiar voices of Ron and Hermione are calling for him.,the familiar voice of ron and hermione be call for him
169,Been looking for you for ages.,be look for you for age
170,Thought we lost you.,think we lose you
171,What is THAT?,what be that
172,"They look at the monstrous thing in the sky, Harry holds his head in pain.",they look at the monstrous thing in the sky harry hold his head in pain
173,Suddenly they are fired on.,suddenly they be fire on
174,Stop!,stop
175,That's my son.,that be my son
176,Arthur and others approach.,arthur and other approach
177,"Ron, Harry, Hermione are you alright?",ron harry hermione be you alright
178,Which of you conjured this?,which of you conjure this
179,ARTHUR You can't possibly..,arthur you can not possibly
180,Do not lie!,do not lie
181,You have been discovered at the scene of the crime!,you have be discover at the scene of the crime
182,Crime?,crime
183,"ARTHUR Barty, they're just kids.",arthur barty they be just kid
184,HARRY What crime?,harry what crime
185,HERMIONE Harry it's his mark.,hermione harry it be his mark
186,"Those people tonight, in the masks... they're his too aren't they?",that people tonight in the mask they be his too be not they
187,they're his followers.,they be his follower
188,Follow me.,follow me
189,HARRY There was a man.,harry there be a man
190,Before.,before
191,There.,there
192,"BARTY All of you, this way.",barty all of you this way
193,"ARTHUR Harry, who?",arthur harry who
194,HARRY I dunno.,harry i do not know
195,I didn't see his face.,i do not see his face
196,INT.,int
197,"TRAIN CARRIAGE Harry, Ron and Hermione are seated on a train.",train carriage harry ron and hermione be seat on a train
198,A voice calls out.,a voice call out
199,OFFSCREEN Anything from the trolley?,offscreen anything from the trolley
200,Anything from the trolley?,anything from the trolley
201,The lady appears at their door.,the lady appear at their door
202,LADY Anything from the trolley dears?,lady anything from the trolley dear
203,RON Packet of drewbals and a liquorice wand.,ron packet of drewbals and a liquorice wand
204,Ron sees he hasn't enough money.,ron see he have not enough money
205,"On second thought, just the drewbals.",on 2 think just the drewbals
206,It's alright I'll get it.,it be alright i will get it
207,"RON Just the drewbals, thanks.",ron just the drewbals thank
208,Cho Chan walks up to the trolley.,cho chan walk up to the trolley
209,CHO Two pumpkin pasties please.,cho two pumpkin pasty please
210,Harry and Cho look at each other and smile.,harry and cho look at each other and smile
211,CHO Thank you.,cho thank you
212,LADY Anything sweet for you dear?,lady anything sweet for you dear
213,HARRY Oh no thank you I'm not hungry.,harry oh no thank you i be not hungry
214,"This is horrible, how can the ministry not know who conjured it.",this be horrible how can the ministry not know who conjure it
215,Isn't there any security or?,be not there any security or
216,"Loads according to Dad, that's what worried them so much.",load accord to dad that be what worry them so much
217,Happened right under their noses.,happen right under their nose
218,Hermione sees Harry rubbing his head.,hermione see harry rub his head
219,"It's hurting again isn't it, your scar.",it be hurt again be not it your scar
220,I'm fine.,i be fine
221,HERMIONE You know Sirius will want to hear about this.,hermione you know sirius will want to hear about this
222,"What you saw at the world cup, and the dream.",what you see at the world cup and the dream
223,"Harry has written a letter, he marks Sirius Black on an envelope and gives it to an owl.",harry have write a letter he mark sirius black on a envelope and give it to a owl
224,EXT.,ext
225,HOGWARTS We see four flying horses flying through the air pulling a carriage coming in to land at Hogwarts.,hogwarts we see four fly horse fly through the air pull a carriage come in to land at hogwarts
226,The crowds cheer.,the crowd cheer
227,Clear the runway.,clear the runway
228,Well there's something you don't see every day.,good there be something you do not see every day
229,A large ship emerges from under the water and approaches too.,a large ship emerge from under the water and approach too
230,"Now we're all settled in and sorted, I'd like to make an announcement.",now we be all settle in and sort i would like to make a announcement
231,This castle will not only be your home this year but home to some very special guests as well.,this castle will not only be your home this year but home to some very special guest a good
232,You see Hogwarts has been choosen...,you see hogwarts have be choosen
233,"A man runs up the aisle limping in a comical way, he whispers something to Dumbledore and leaves in the same fashion.",a man run up the aisle limp in a comical way he whisper something to dumbledore and leave in the same fashion
234,So Hogwarts has been choosen to host a legendary event.,so hogwarts have be choosen to host a legendary event
235,The Tri-Wizard tournament.,the tri wizard tournament
236,"Now for those of you who do not know, the tri-wizard tournament brings together three schools for a series of magical contests.",now for that of you who do not know the tri wizard tournament bring together three school for a series of magical contest
237,From each school a single contestant is selected to compete.,from each school a single contestant be select to compete
238,"Now let me be clear, if choosen you stand alone.",now let me be clear if choosen you stand alone
239,"And trust me when I say these contests are not for the faint hearted, but more of that later.",and trust me when i say this contest be not for the faint hearted but much of that late
240,For now please join me in welcoming the lovely ladies of the Beauxbatons Academy of magic and their headmistress Madam Maxime.,for now please join me in welcome the lovely lady of the beauxbatons academy of magic and their headmistress madam maxime
241,A group of girls dressed in blue dance up the aisle and release butterflies into the air.,a group of girl dress in blue dance up the aisle and release butterfly into the air
242,They bow and everyone applauds.,they bow and everyone applaud
243,"Blimey, that's one big woman.",blimey that be one big woman
244,"And now our friends from the north, please greet the proud sons of Durmstrang and the high master Igor Karkaroff.",and now our friend from the north please greet the proud son of durmstrang and the high master igor karkaroff
245,"A series of older boys walk up the aisle brandishing bo staffs, twirling them around and periodically stabbing them into the ground with a spark effect.",a series of old boy walk up the aisle brandish bo staff twirl them around and periodically stab them into the grind with a spark effect
246,"Blimey it's him, Viktor Krum!",blimey it be him viktor krum
247,The boys breathe some fire.,the boy breathe some fire
248,IGOR Albus!,igor albus
249,DUMBLEDORE Igor.,dumbledore igor
250,They embrace.,they embrace
251,EXT.,ext
252,"HOGWARTS - STORMY - NIGHT MADAME MAXIME Professor Dumbledore, my horses have travelled a long way.",hogwarts stormy night madame maxime professor dumbledore my horse have travel a long way
253,They will need attending to.,they will need attend to
254,"Not to worry Madame Maxime, our gamekeeper Hagrid's more than capable of seeing to them.",not to worry madame maxime our gamekeeper hagrid s much than capable of see to them
255,"MADAME MAXIME But you know Monsieur Hagrid, they drink only single malt whiskey.",madame maxime but you know monsieur hagrid they drink only single malt whiskey
256,The man seated next to Hagrid yelps.,the man seat next to hagrid yelp
257,Hagrid has stabbed a fork into his hand.,hagrid have stab a fork into his hand
258,You idiot!,you idiot
259,INT.,int
260,ASSEMBLY ROOM Your attention please!,assembly room your attention please
261,I would like to say a few words.,i would like to say a few word
262,"Eternal glory, that is what awaits the student who wins the tri-wizard tournament.",eternal glory that be what await the student who win the tri wizard tournament
263,But to do this that student must survive three tasks.,but to do this that student must survive three task
264,Three extremely dangerous tasks.,three extremely dangerous task
265,Wicked.,wicked
266,For this reason the ministry has seen fit to impose a new rule.,for this reason the ministry have see fit to impose a new rule
267,To explain all this we have the head of the department of international magic cooperation Mister Bartimus Crouch.,to explain all this we have the head of the department of international magic cooperation mister bartimus crouch
268,"Thunder roars overhead, rain begins leaking through the roof and screams break out.",thunder roar overhead rain begin leak through the roof and scream break out
269,"A strange man stands in the doorway, he casts some magic upwards and seals the roof.",a strange man stand in the doorway he cast some magic upwards and seal the roof
270,Peace is restored.,peace be restore
271,"Bloody hell, it's Mad-Eye Moody.",bloody hell it be mad eye moody
272,HERMIONE Alastor Moody?,hermione alastor moody
273,The aura.,the aura
274,He was a catcher.,he be a catcher
275,Half the cells in Azkaban are full thanks to him.,half the cell in azkaban be full thank to him
276,He's supposed to be mad as a hatter though these days.,he be suppose to be mad a a hatter though this day
277,This character enters the room and begins walking.,this character enter the room and begin walk
278,We see Harry through his mechanical eye.,we see harry through his mechanical eye
279,"He limps, breathing heavily as he goes.",he limp breathe heavily a he go
280,"My dear old friend, thanks for coming.",my dear old friend thank for come
281,MAD-EYE That stupid roof.,mad eye that stupid roof
282,Mad-Eye takes a drink.,mad eye take a drink
283,What's that he's drinking do you suppose?,what be that he be drink do you suppose
284,I don't know but I don't think it's Pumpkin Juice.,i do not know but i do not think it be pumpkin juice
285,After much deliberation the ministry has concluded that for their own safety no student under the age of seventeen shall be allowed to put forth their name for the tri-wizard tournament.,after much deliberation the ministry have conclude that for their own safety no student under the age of seventeen shall be allow to put forth their name for the tri wizard tournament
286,This decision is final.,this decision be final
287,"The crowd is unsettled, people are booing.",the crowd be unsettle people be boo
288,That's rubbish!,that be rubbish
289,You don't know what you're doing!,you do not know what you be do
290,Silence!,silence
291,Dumbledore casts magic over a box which melds into a goblet containing a blue flame.,dumbledore cast magic over a box which meld into a goblet contain a blue flame
292,The goblet of fire.,the goblet of fire
293,Anyone wishing to submit themselves for the tournament merely write their name upon a piece of parchment and throw it in the flame before this hour on Thursday night.,anyone wish to submit themselves for the tournament merely write their name upon a piece of parchment and throw it in the flame before this hour on thursday night
294,"Do not do so lightly, if choosen there's no turning back.",do not do so lightly if choosen there be no turn back
295,As from this moment the tri-wizard tournament has begun.,a from this moment the tri wizard tournament have begin
296,INT.,int
297,ASSEMBLY ROOM - NIGHT We see a suspicious character enter the room where the goblet is still burning and close the door behind him.,assembly room night we see a suspicious character enter the room where the goblet be still burn and close the door behind him
298,INT.,int
299,CLASSROOM MAD-EYE Alastor Moody.,classroom mad eye alastor moody
300,He writes his name on the board.,he write his name on the board
301,MAD-EYE Ministry malcontent.,mad eye ministry malcontent
302,And your new defence against the dark arts teacher.,and your new defence against the dark art teacher
303,"I'm here because Dumbledore asked me, end of story, goodbye, the end.",i be here because dumbledore ask me end of story goodbye the end
304,Any questions?,any question
305,"When it comes to the dark arts, I believe in a practical approach.",when it come to the dark art i believe in a practical approach
306,"But first, which of you can tell me how many unforgivable curses there are?",but ﻿1 which of you can tell me how many unforgivable curse there be
307,Three sir.,three sir
308,MAD-EYE And they are so named?,mad eye and they be so name
309,Because they are unforgivable.,because they be unforgivable
310,Use of any one of them will...,use of any one of them will
311,MAD-EYE Will earn you a one way ticket to Azkaban.,mad eye will earn you a one way ticket to azkaban
312,Correct.,correct
313,Now the ministry says you're too young to see what these curses do.,now the ministry say you be too young to see what this curse do
314,I say different!,i say different
315,"You need to know what you're up against, you need to be prepared, you need to find somewhere else to put your chewing gum other than the underside of your desk Mr Finnigan!",you need to know what you be up against you need to be prepare you need to find somewhere else to put your chew gum other than the underside of your desk mr finnigan
316,"Aw no way, the old codger can see out the back of his head.",aw no way the old codger can see out the back of his head
317,Mad-Eye throws the chalk in anger.,mad eye throw the chalk in anger
318,"MAD-EYE So, which curse shall we see first?",mad eye so which curse shall we see ﻿1
319,Yes...,yes
320,MAD-EYE Give us a curse.,mad eye give us a curse
321,"RON Well, my dad did tell me about one...",ron good my dad do tell me about one
322,The imperious curse.,the imperious curse
323,"MAD-EYE Ahhh yes, your father would know all about that.",mad eye ahhh yes your father would know all about that
324,Gave the ministry quite a bit of grief a few years ago.,give the ministry quite a bite of grief a few year ago
325,Perhaps this will show you why.,perhaps this will show you why
326,Mad-Eye pops open a jar with a spider in it.,mad eye pop open a jar with a spider in it
327,MAD-EYE Hello.,mad eye hello
328,What a little beauty.,what a little beauty
329,He uses his wand to send it around the class.,he use his wand to send it around the class
330,MAD-EYE Don't worry.,mad eye do not worry
331,Completely harmless.,completely harmless
332,The class is unsettled.,the class be unsettle
333,MAD-EYE But if she bites... she's lethal!,mad eye but if she bite she be lethal
334,Draco laughs.,draco laugh
335,MAD-EYE What are you laughing at?,mad eye what be you laugh at
336,Mad-Eye sends the spider onto Draco's face.,mad eye send the spider onto draco s face
337,MAD-EYE Talented isn't she?,mad eye talented be not she
338,What shall I have her do next?,what shall i have her do next
339,Jump out the window?,jump out the window
340,Drown herself?,drown herself
341,"Mad-Eye has the spider over a bucket of water, it's wriggling.",mad eye have the spider over a bucket of water it be wriggle
342,MAD-EYE Scores of witches and wizards have claimed that they only do did you-know-whose bidding under the influence of the imperious curse.,mad eye score of witch and wizard have claim that they only do do you know whose bid under the influence of the imperious curse
343,"But here's the rub, how do we sort out the liars?",but here be the rub how do we sort out the liar
344,Another..,another
345,another..,another
346,Come on come on.,come on come on
347,Longbottom is it?,longbottom be it
348,Neville Longbottom stands.,neville longbottom stand
349,MAD-EYE Professor Sprout tells me you have an aptitude for herbology.,mad eye professor sprout tell me you have a aptitude for herbology
350,There's the um...,there be the um
351,The cruciatus curse.,the cruciatus curse
352,MAD-EYE Correct!,mad eye correct
353,Correct!,correct
354,come come.,come come
355,Particularly nasty.,particularly nasty
356,The torture curse.,the torture curse
357,"Mad-Eye begins torturing the spider with magic, it squeals.",mad eye begin torture the spider with magic it squeal
358,Stop it!,stop it
359,"Can't you see it's bothering him, stop it!",can not you see it be bother him stop it
360,Mad-Eye stops.,mad eye stop
361,Neville is disturbed.,neville be disturb
362,Mad-Eye picks up the spider which is still making a noise.,mad eye pick up the spider which be still make a noise
363,MAD-EYE Perhaps you could give us the last unforgivable curse Miss Granger.,mad eye perhaps you can give us the last unforgivable curse miss granger
364,Hermione shakes her head.,hermione shake her head
365,He casts a spell and the spider disintegrates.,he cast a spell and the spider disintegrate
366,MAD-EYE The killing curse.,mad eye the kill curse
367,Only one person is known to have survived it.,only one person be know to have survive it
368,And he's sitting in this room.,and he be sit in this room
369,He approaches Harry's desk and takes a drink.,he approach harry s desk and take a drink
370,INT.,int
371,STAIRS Brilliant isn't he!,stair brilliant be not he
372,Completely demented of course.,completely dement of course
373,"Terrifying to be in the same room with, he's really BEEN there you know.",terrify to be in the same room with he be really be there you know
374,"There's a reason those curses are unforgivable, and to perform them in a classroom.",there be a reason that curse be unforgivable and to perform them in a classroom
375,I mean did you see Neville's face.,i mean do you see neville s face
376,They see a boy on the stairs facing the window.,they see a boy on the stair face the window
377,HERMIONE Neville?,hermione neville
378,Mad-Eye approaches Neville and pats him on the shoulder.,mad eye approach neville and pat him on the shoulder
379,MAD-EYE Son.,mad eye son
380,You alright?,you alright
381,Neville nods.,neville nod
382,"MAD-EYE Come on, we'll have a cup of tea.",mad eye come on we will have a cup of tea
383,I want to show you something.,i want to show you something
384,INT.,int
385,"GOBLET ROOM Older students are placing their names into the flame and others are applauding, Cedric is one of them.",goblet room old student be place their name into the flame and other be applaud cedric be one of them
386,"Eternal glory, be brilliant wouldn't it?",eternal glory be brilliant would not it
387,In three years from now we'll be old enough to be choosen.,in three year from now we will be old enough to be choosen
388,Yeah well rather you than me.,yes good rather you than me
389,The twins come up cheering.,the twin come up cheer
390,"Thank you thank you, well lads we've done it.",thank you thank you good lad we have do it
391,Cooked it up just this morning.,cook it up just this morning
392,HERMIONE It's not going to work.,hermione it be not go to work
393,FRED Oh yeah?,fred oh yes
394,And why's that Granger.,and why be that granger
395,You see this?,you see this
396,This is an age line.,this be a age line
397,Dumbledore drew it himself.,dumbledore draw it himself
398,So a genius like Dumbledore couldn't possibly be fooled by something pathetically dimwitted such as an age potion.,so a genius like dumbledore can not possibly be fool by something pathetically dimwitted such a a age potion
399,That's why it's so brilliant.,that be why it be so brilliant
400,GEORGE Ready Fred?,george ready fred
401,FRED Ready George?,fred ready george
402,"They jump inside the age line, and cheer.",they jump inside the age line and cheer
403,They put their names in the flame and do a high-five.,they put their name in the flame and do a high five
404,The flame fires up and they're flung across the room onto the floor.,the flame fire up and they be fling across the room onto the floor
405,When they get up they have full heads of grey hair and beards.,when they get up they have full head of grey hair and beard
406,You said..,you say
407,Fred You said..,fred you say
408,They roll around fighting on the floor and the crowd cheer.,they roll around fight on the floor and the crowd cheer
409,The room suddenly becomes silent as Viktor Krum walks in and puts his name in the flame.,the room suddenly become silent a viktor krum walk in and put his name in the flame
410,He looks at Hermione and she smiles.,he look at hermione and she smile
411,INT.,int
412,GOBLET ROOM - THURSDAY NIGHT Sit down please.,goblet room thursday night sit down please
413,"And now the moment you've all been waiting for, the champions selection!",and now the moment you have all be wait for the champion selection
414,Dumbledore approaches the blue flame and it glows red.,dumbledore approach the blue flame and it glow red
415,A name comes out.,a name come out
416,Everyone looks on anxiously.,everyone look on anxiously
417,The Durmstrang champion is ...,the durmstrang champion be
418,Viktor Krum!,viktor krum
419,The Durmstrang crowd cheer.,the durmstrang crowd cheer
420,Another name comes out.,another name come out
421,The champion from Beauxbatons...,the champion from beauxbatons
422,Fleur Delacour The Beauxbatons girls cheer as Fleur walks up.,fleur delacour the beauxbatons girl cheer a fleur walk up
423,Another name comes out.,another name come out
424,The Hogwarts champion...,the hogwarts champion
425,Cedric Diggory.,cedric diggory
426,Hogwarts pupils cheer as Cedric takes the stage.,hogwarts pupil cheer a cedric take the stage
427,Excellent!,excellent
428,we now have our three champions!,we now have our three champion
429,But in the end only one will go down in history.,but in the end only one will go down in history
430,"Only one will hoist this chalice of champions, this vessel of victory the tri-wizard cup!",only one will hoist this chalice of champion this vessel of victory the tri wizard cup
431,"People cheer, but the goblet glows red once more and another name flies out.",people cheer but the goblet glow red once much and another name fly out
432,Dumbledore takes it and reads...,dumbledore take it and read
433,Harry Potter.,harry potter
434,Harry Potter?,harry potter
435,HAGRID No...,hagrid no
436,DUMBLEDORE Harry Potter!,dumbledore harry potter
437,HERMIONE Go on Harry.,hermione go on harry
438,Harry for goodness sake.,harry for goodness sake
439,Harry slowly walks up.,harry slowly walk up
440,Dumbledore gives him the paper.,dumbledore give him the paper
441,Voices in the crowd shout out.,voice in the crowd shout out
442,VOICE He's a cheat!,voice he be a cheat
443,He's not even seventeen yet.,he be not even seventeen yet
444,INT.,int
445,ROOM Harry is in a room with the other champions.,room harry be in a room with the other champion
446,Dumbledore bursts in and grabs Harry.,dumbledore burst in and grab harry
447,Harry!,harry
448,Did you put your name in the goblet of fire?,do you put your name in the goblet of fire
449,No sir.,no sir
450,Did you ask one of the older students to do it for you?,do you ask one of the old student to do it for you
451,No sir.,no sir
452,DUMBLEDORE You're absolutely sure?,dumbledore you be absolutely sure
453,HARRY Yes sir.,harry yes sir
454,MADAME MAXIME Well of course he is lying.,madame maxime good of course he be lie
455,MAD-EYE The hell he is.,mad eye the hell he be
456,"The goblet of fire is an exceptionally powerful magical object, only an exceptionally powerful conjurer could have hoodwinked it.",the goblet of fire be a exceptionally powerful magical object only a exceptionally powerful conjurer can have hoodwink it
457,Magic way beyond the talents of a fourth year.,magic way beyond the talent of a 4 year
458,You seem to have given this a fair bit of thought Mad-Eye.,you seem to have give this a fair bite of think mad eye
459,MAD-EYE It was once my job to think as dark wizards do Karkaroff perhaps you remember?,mad eye it be once my job to think a dark wizard do karkaroff perhaps you remember
460,That doesn't help Alastor.,that doe not help alastor
461,Leave this to you Barty.,leave this to you barty
462,"The rules are absolute, the goblet of fire constitutes a binding magical contract.",the rule be absolute the goblet of fire constitute a bind magical contract
463,"Mr Potter has no choice, he is as of tonight... a tri-wizards champion.",mr potter have no choice he be a of tonight a tri wizard champion
464,INT.,int
465,DARKENED TOWER ROOM This can't go on Albus.,darken tower room this can not go on albus
466,"First the dark mark, now this?",﻿1 the dark mark now this
467,What do you suggest Minerva?,what do you suggest minerva
468,Put an end to it.,put a end to it
469,Don't let Potter compete.,do not let potter compete
470,You heard Barty the rules are clear.,you hear barty the rule be clear
