,text_raw,text_clean
44,"I think of how  useless the Dresden -part of my memory has been, and yet how tempting Dresden has  been to write about, and I am reminded of the famous limerick:",i think of how useless the dresden part of my memory have be and yet how tempt dresden have be to write about and i be remind of the famous limerick
45,"There was a young man from Stamboul,",there be a young man from stamboul
46,"Who soliloquized thus to his tool,",who soliloquized thus to his tool
47,"'You took all my wealth  And you ruined my health,",you take all my wealth and you ruin my health
48,"And now you wont pee, you old fool",and now you will not pee you old fool
49,"And I'm reminded, too, of the song that goes",and i be remind too of the song that go
50,"My name is Yon Yonson,",my name be yon yonson
51,"I work in Wisconsin,",i work in wisconsin
52,I work in a lumbermill there.,i work in a lumbermill there
53,"The people I meet when I walk down the street,",the people i meet when i walk down the street
54,"They say, 'What's your name?",they say what be your name
55,"And I say,",and i say
56,"My name is Yon Yonson,",my name be yon yonson
57,I work in Wisconsin...,i work in wisconsin
58,And so on to infinity.,and so on to infinity
59,"Over the years, people I've met have often asked me what I'm working on, and I've  usually replied that the main thing was a book about Dresden.",over the year people i have meet have often ask me what i be work on and i have usually reply that the main thing be a book about dresden
60,"I said that to Harrison Starr, the movie-maker, one time, and he raised his eyebrows  and inquired, 'Is it an anti-war book?'",i say that to harrison starr the movie maker one time and he raise his eyebrow and inquire be it a anti war book
61,"'Yes,' I said.",yes i say
62,'I guess.',i guess
63,'You know what I say to people when I hear they're writing anti-war books?',you know what i say to people when i hear they be write anti war book
64,'No.,no
65,"What do you say, Harrison Starr?'",what do you say harrison starr
66,"'I say, ""Why dont you write an anti-glacier book instead?""'",i say why do not you write a anti glacier book instead
67,"What he meant, of course, was that there would always be wars, that they were as easy to  stop as glaciers.",what he mean of course be that there would always be war that they be a easy to stop a glacier
68,I believe that too.,i believe that too
69,"And, even if wars didnt keep coming like glaciers, there would still be plain old death.",and even if war do not keep come like glacier there would still be plain old death
70,"When I was somewhat younger, working on my famous Dresden book, I asked an old  war buddy named Bernard V. O'Hare if I could come to see him.",when i be somewhat young work on my famous dresden book i ask a old war buddy name bernard v o hare if i can come to see him
71,He was a district  attorney in Pennsylvania.,he be a district attorney in pennsylvania
72,I was a writer on Cape Cod.,i be a writer on cape cod
73,"We had been privates in the war,  infantry scouts.",we have be private in the war infantry scout
74,"We had never expected to make any money after the war, but we were  doing quite well.",we have never expect to make any money after the war but we be do quite good
75,I had the Bell Telephone Company find him for me.,i have the bell telephone company find him for me
76,They are wonderful that way.,they be wonderful that way
77,"I  have this, disease late at night sometimes, involving alcohol and the telephone.",i have this disease late at night sometimes involve alcohol and the telephone
78,"I get  drunk, and I drive my wife away with a breath like mustard gas and roses.",i get drink and i drive my wife away with a breath like mustard gas and rose
79,"And then,  speaking gravely and elegantly into the telephone, I ask the telephone operators to  connect me with this friend or that one, from whom I have not heard in years.",and then speak gravely and elegantly into the telephone i ask the telephone operator to connect me with this friend or that one from whom i have not hear in year
80,I got O'Hare on the line in this way.,i get o hare on the line in this way
81,He is short and I am tall.,he be short and i be tall
82,We were Mutt and Jeff in  the war.,we be mutt and jeff in the war
83,We were captured together in the war.,we be capture together in the war
84,I told him who I was on the telephone.,i tell him who i be on the telephone
85,He  had no trouble believing it.,he have no trouble believe it
86,He was up.,he be up
87,He was reading.,he be read
88,Everybody else in his house was  asleep.,everybody else in his house be asleep
89,"'Listen,' I said, 'I'm writing this book about Dresden.",listen i say i be write this book about dresden
90,Id like some help remembering  stuff.,i would like some help remember stuff
91,"I wonder if I could come down and see you, and we could drink and talk and  remember.'",i wonder if i can come down and see you and we can drink and talk and remember
92,He was unenthusiastic.,he be unenthusiastic
93,He said he couldnt remember much.,he say he can not remember much
94,"He told me, though, to  come ahead.",he tell me though to come ahead
95,"'I think the climax of the book will be the execution of poor old Edgar Derby, I said.",i think the climax of the book will be the execution of poor old edgar derby i say
96,'The irony is so great.,the irony be so great
97,"A whole city gets burned down, and thousands and thousands of  people are killed.",a whole city get burn down and thousand and thousand of people be kill
98,And then this one American foot soldier is arrested in the ruins for  taking a teapot.,and then this one american foot soldier be arrest in the ruin for take a teapot
99,"And hes given a regular trial, and then he's shot by a firing squad.",and he s give a regular trial and then he be shoot by a fire squad
100,"Elm, said O'Hare.",elm say o hare
101,'Don't you think that's really where the climax should come?',do not you think that be really where the climax should come
102,"'I don't know anything  about it,' he said.",i do not know anything about it he say
103,"'That's your trade, not mine.",that be your trade not mine
104,"As a trafficker in climaxes and thrills and characterization and wonderful dialogue and  suspense and confrontations, I had outlined the Dresden story many times.",a a trafficker in climax and thrill and characterization and wonderful dialogue and suspense and confrontation i have outline the dresden story many time
105,"The best  outline I ever made, or anyway the prettiest one, was on the back of a roll of wallpaper.",the well outline i ever make or anyway the pretty one be on the back of a roll of wallpaper
106,"I used my daughter's crayons, a different color for each main character.",i use my daughter s crayon a different color for each main character
107,"One end of the  wallpaper was the beginning of the story, and the other end was the end, and then there  was all that middle part, which was the middle.",one end of the wallpaper be the begin of the story and the other end be the end and then there be all that middle part which be the middle
108,"And the blue line met the red line and  then the yellow line, and the yellow line stopped because the character represented by the  yellow line was dead.",and the blue line meet the red line and then the yellow line and the yellow line stop because the character represent by the yellow line be dead
109,And so on.,and so on
110,"The destruction of Dresden was represented by a  vertical band of orange cross-hatching, and all the lines that were still alive passed  through it, came out the other side.",the destruction of dresden be represent by a vertical band of orange cross hatch and all the line that be still alive pass through it come out the other side
111,"The end, where all the lines stopped, was a beeffield on the Elbe, outside of Halle.",the end where all the line stop be a beeffield on the elbe outside of halle
112,The  rain was coming down.,the rain be come down
113,The war in Europe had been over for a couple of weeks.,the war in europe have be over for a couple of week
114,"We were  formed in ranks, with Russian soldiers guarding us-Englishmen, Americans, Dutchmen,  Belgians, Frenchmen, Canadians, South Africans, New Zealanders, Australians,  thousands of us about to stop being prisoners of war.",we be form in rank with russian soldier guard us englishmen americans dutchmen belgians frenchmen canadians south africans new zealanders australians thousand of us about to stop be prisoner of war
115,And on the other side of the field were thousands of Russians and Poles and  Yugoslavians and so on guarded by American soldiers.,and on the other side of the field be thousand of russians and pole and yugoslavians and so on guard by american soldier
116,An exchange was made there in  the rain-one for one.,a exchange be make there in the rain one for one
117,O'Hare and I climbed into the back of an American truck with a lot  of others.,o hare and i climb into the back of a american truck with a lot of other
118,O'Hare didnt have any souvenirs.,o hare do not have any souvenir
119,Almost everybody else did.,almost everybody else do
120,"I had a  ceremonial Luftwaffe saber, still do.",i have a ceremonial luftwaffe saber still do
121,The rabid little American I call Paul Lazzaro in this  book had about a quart of diamonds and emeralds and rubies and so on He had taken  these from dead people in the cellars of Dresden.,the rabid little american i call paul lazzaro in this book have about a quart of diamond and emerald and ruby and so on he have take this from dead people in the cellar of dresden
122,So it goes.,so it go
123,"An idiotic Englishman, who had lost all his teeth somewhere had his souvenir in a  canvas bag.",a idiotic englishman who have lose all his tooth somewhere have his souvenir in a canvas bag
124,The bag was resting on my insteps.,the bag be rest on my instep
125,"He would peek into the bag every now  and then, and he would roll his eyes and swivel his scrawny neck,, trying to catch people  looking covetously at his bag.",he would peek into the bag every now and then and he would roll his eye and swivel his scrawny neck try to catch people look covetously at his bag
126,And he would bounce the bag on my insteps.,and he would bounce the bag on my instep
127,I thought this bouncing was accidental.,i think this bounce be accidental
128,But I was mistaken.,but i be mistake
129,"He had to show somebody  what was in the bag, and he had decided he could trust me.",he have to show somebody what be in the bag and he have decide he can trust me
130,"He caught my eye, winked,",he catch my eye wink
131,opened the bag.,open the bag
132,There was a plaster model of the Eiffel Tower in there.,there be a plaster model of the eiffel tower in there
133,It was painted  gold.,it be paint gold
134,It had a clock in it.,it have a clock in it
135,"There's a smashin thing,' he said.",there be a smashin thing he say
136,"And we were flown to a rest camp in France, where we were fed chocolate malted  milkshakes and other rich foods until we were all covered with baby fat.",and we be fly to a rest camp in france where we be feed chocolate malt milkshake and other rich food until we be all cover with baby fat
137,"Then we were  sent home, and I married a pretty girl who was covered with baby fat, too.",then we be send home and i marry a pretty girl who be cover with baby fat too
138,And we had babies.,and we have baby
139,"And they're all grown up now, and I'm an old fart with his memories and his Pall  Malls.",and they be all grow up now and i be a old fart with his memory and his pall mall
140,"My name is Yon Yonson, I work in Wisconsin, I work in a lumbennill there.",my name be yon yonson i work in wisconsin i work in a lumbennill there
141,"Sometimes I try to call up old girl friends on the telephone late at night, after my wife  has gone to bed.",sometimes i try to call up old girl friend on the telephone late at night after my wife have go to bed
142,"'Operator, I wonder if you could give me the number of a Mrs. So-and-  So.",operator i wonder if you can give me the numb of a mrs so and so
143,I think she lives at such-and-such.,i think she live at such and such
144,"'I'm sorry, sir.",i be sorry sir
145,There is no such listing.,there be no such list
146,"'Thanks, Operator.",thank operator
147,Thanks just the same.,thank just the same
148,"And I let the dog out or I let him in, and we talk some.",and i let the dog out or i let him in and we talk some
149,"I let him know I like him, and  he lets me know he likes me.",i let him know i like him and he let us me know he like me
150,He doesnt mind the smell of mustard gas and roses.,he doe not mind the smell of mustard gas and rose
151,"'You're all right, Sandy, I'll say to the dog.",you be all right sandy i will say to the dog
152,"'You know that, Sandy?",you know that sandy
153,You're O.K.',you be o k
154,Sometimes I'll turn on the radio and listen to a talk program from Boston or New York.,sometimes i will turn on the radio and listen to a talk program from boston or new york
155,I can't stand recorded music if I've been drinking a good deal.,i can not stand record music if i have be drink a good deal
156,"Sooner or later I go to bed, and my wife asks me what time it is.",soon or late i go to bed and my wife ask me what time it be
157,She always has to  know the time.,she always have to know the time
158,"Sometimes I dont know, and I say, 'Search me.",sometimes i do not know and i say search me
159,I think about my education sometimes.,i think about my education sometimes
160,I went to the University of Chicago for a while  after the Second World War.,i go to the university of chicago for a while after the 2 world war
161,I was a student in the Department of Anthropology.,i be a student in the department of anthropology
162,"At that  time, they were teaching that there was absolutely no difference between anybody.",at that time they be teach that there be absolutely no difference between anybody
163,They  may be teaching that still.,they may be teach that still
164,Another thing they taught was that nobody was ridiculous or bad or disgusting.,another thing they teach be that nobody be ridiculous or bad or disgust
165,"Shortly  before my father died, he said to me, 'You know-you never wrote a story with a villain in  it.",shortly before my father die he say to me you know you never write a story with a villain in it
166,I told him that was one of the things I learned in college after the war.,i tell him that be one of the thing i learn in college after the war
167,"While I was studying to be an anthropologist, I was also working as a police reporter  for the famous Chicago City News Bureau for twenty-eight dollars a week.",while i be study to be a anthropologist i be also work a a police reporter for the famous chicago city news bureau for twenty eight dollar a week
168,One time they  switched me from the night shift to the day shift.,one time they switch me from the night shift to the day shift
169,", so I worked sixteen hours straight.",so i work sixteen hour straight
170,"We  were supported by all the newspapers in town, and the AP and the UP and all that.",we be support by all the newspaper in town and the ap and the up and all that
171,And  we would cover the courts and the police stations and the Fire Department and the Coast  Guard out on Fake Michigan and all that.,and we would cover the court and the police station and the fire department and the coast guard out on fake michigan and all that
172,We were connected to the institutions that  supported us by means of pneumatic tubes which ran under the streets of Chicago.,we be connect to the institution that support us by mean of pneumatic tube which run under the street of chicago
173,"Reporters would telephone in stories to writers wearing headphones, and the writers  would stencil the stories on mimeograph sheets.",reporter would telephone in story to writer wear headphone and the writer would stencil the story on mimeograph sheet
174,The stories were mimeographed and  stuffed into the brass and velvet cartridges which the pneumatic tubes ate.,the story be mimeographed and stuff into the brass and velvet cartridge which the pneumatic tube eat
175,The very  toughest reporters and writers were women who had taken over the jobs of men whod  gone to war.,the very tough reporter and writer be woman who have take over the job of man who would go to war
176,And the first story I covered I had to dictate over the telephone to one of those beastly  girls.,and the ﻿1 story i cover i have to dictate over the telephone to one of that beastly girl
177,It was about a young veteran who had taken a job running an old-fashioned elevator,it be about a young veteran who have take a job run a old fashion elevator
178,in an office building.,in a office build
179,The elevator door on the first floor was ornamental iron lace.,the elevator door on the ﻿1 floor be ornamental iron lace
180,Iron  ivy snaked in and out of the holes.,iron ivy snake in and out of the hole
181,There was an iron twig with two iron lovebirds  perched upon it.,there be a iron twig with two iron lovebird perch upon it
182,"This veteran decided to take his car into the basement, and he closed the door and  started down, but his wedding ring Was caught in all the ornaments.",this veteran decide to take his car into the basement and he close the door and start down but his wed ring be catch in all the ornament
183,"So he was hoisted  into the air and the floor of the car went down, dropped out from under him, and the top  of the car squashed him.",so he be hoist into the air and the floor of the car go down drop out from under him and the top of the car squash him
184,So it goes.,so it go
185,"So I phoned this in, and the woman who was going to cut the stencil asked me.",so i phone this in and the woman who be go to cut the stencil ask me
186,What  did his wife say?',what do his wife say
187,"'She doesn't know yet,' I said.",she doe not know yet i say
188,'It just happened.',it just happen
189,'Call her up and get a statement.,call her up and get a statement
190,'Tell her you're Captain Finn of the Police Department.,tell her you be captain finn of the police department
191,Say you have some sad news.,say you have some sad news
192,"Give her the news, and see what she says.",give her the news and see what she say
193,So I did.,so i do
194,She said about what you would expect her to say.,she say about what you would expect her to say
195,There was a baby.,there be a baby
196,And so  on.,and so on
197,"When I got back to the office, the woman writer asked me, just for her own  information, what the squashed guy had looked Eke when he was squashed.",when i get back to the office the woman writer ask me just for her own information what the squash guy have look eke when he be squash
198,I told her.,i tell her
199,'Did it bother you?',do it bother you
200,she said.,she say
201,She was eating a Three Musketeers Candy Bar.,she be eat a three musketeer candy bar
202,"'Heck no, Nancy,' I said.",heck no nancy i say
203,'I've seen lots worse than that in the war.,i have see lot wrong than that in the war
204,Even then I was supposedly writing a book about Dresden.,even then i be supposedly write a book about dresden
205,It wasn't a famous air raid  back then in America.,it be not a famous air raid back then in america
206,"Not many Americans knew how much worse it had been than  Hiroshima, for instance.",not many americans know how much wrong it have be than hiroshima for instance
207,"I didnt know that, either.",i do not know that either
208,There hadn't been much publicity.,there have not be much publicity
209,"I happened to tell a University of Chicago professor at a cocktail party about the raid as  I had seen it, about the book I would write.",i happen to tell a university of chicago professor at a cocktail party about the raid a i have see it about the book i would write
210,He was a member of a thing called The  Committee on Social Thought.,he be a member of a thing call the committee on social think
211,"And he told me about the concentration camps, and about  how the Germans had made soap and candles out of the fat of dead Jews and so on.",and he tell me about the concentration camp and about how the germans have make soap and candle out of the fat of dead jews and so on
212,"All could say was, 'I know, I know.",all can say be i know i know
213,I know.,i know
214,The Second World War had certainly made everybody very tough.,the 2 world war have certainly make everybody very tough
215,"And I became a  public relations man for General Electric in Schenectady, New York, and a volunteer  fireman in the Village of Alplaus, where I bought my first home.",and i become a public relation man for general electric in schenectady new york and a volunteer fireman in the village of alplaus where i buy my ﻿1 home
216,My boss there was one  of the toughest guys I ever hope to meet.,my boss there be one of the tough guy i ever hope to meet
217,He had been a lieutenant colonel in public  relations in Baltimore.,he have be a lieutenant colonel in public relation in baltimore
218,"While I was in Schenectady he joined the Dutch Refonned  Church, which is a very tough church, indeed.",while i be in schenectady he join the dutch refonned church which be a very tough church indeed
219,"He used to ask me sneeringly sometimes why I hadnt been an officer,, as though Id  done something wrong.",he use to ask me sneeringly sometimes why i have not be a officer a though i would do something wrong
220,My wife and I had lost our baby fat.,my wife and i have lose our baby fat
221,Those were our scrawny years.,that be our scrawny year
222,We had a lot of  scrawny veterans and their scrawny wives for friends.,we have a lot of scrawny veteran and their scrawny wife for friend
223,"The nicest veterans in  Schenectady,, I thought,, the kindest and funniest ones, the ones who hated war the most,  were the ones whod really fought.",the nice veteran in schenectady i think the kind and funny one the one who hate war the much be the one who would really fight
224,"I wrote the Air Force back then, asking for details about the raid on Dresden, who  ordered it, how many planes did it, why they did it, what desirable results there had been",i write the air force back then ask for detail about the raid on dresden who order it how many plane do it why they do it what desirable result there have be
225,and so on.,and so on
226,"I was answered by a man who, like myself, was in public relations.",i be answer by a man who like myself be in public relation
227,"He said  that he was sorry, but that the information was top secret still.",he say that he be sorry but that the information be top secret still
228,"I read the letter out loud to my wife, and I said, 'Secret?",i read the letter out loud to my wife and i say secret
229,My God-from whom?',my god from whom
230,We were United World Federalists back then.,we be unite world federalist back then
231,I don't kn ow what we are now.,i do not kn ow what we be now
232,"Telephoners, I guess.",telephoners i guess
233,"We telephone a lot-or I do, anyway, late at night.",we telephone a lot or i do anyway late at night
234,"A couple of weeks after I telephoned my old war buddy, Bernard V. O'Hare, I really  did go to see him.",a couple of week after i telephone my old war buddy bernard v o hare i really do go to see him
235,That must have been in 1964 or so-whatever the last year was for the  New York World's Fair.,that must have be in or so whatever the last year be for the new york world s fair
236,"Eheu, fugaces labuntur anni.",eheu fugaces labuntur anni
237,My name is Yon Yonson.,my name be yon yonson
238,There  was a young man from Stamboul.,there be a young man from stamboul
239,"I took two little girls with me, my daughter, Nanny, and her best friend, Allison  Mitchell.",i take two little girl with me my daughter nanny and her well friend allison mitchell
240,They had never been off Cape Cod before.,they have never be off cape cod before
241,"When we saw a river, we had to stop  so they could stand by it and think about it for a while.",when we see a river we have to stop so they can stand by it and think about it for a while
242,"They had never seen water in that  long and narrow, unsalted form before.",they have never see water in that long and narrow unsalted form before
243,The river was the Hudson.,the river be the hudson
244,There were carp in  there and we saw them.,there be carp in there and we see them
245,They were as big as atomic submarines.,they be a big a atomic submarine
246,"We saw waterfalls, too, streams jumping off cliffs into the valley of the Delaware.",we see waterfall too stream jump off cliff into the valley of the delaware
247,"There were lots of things to stop and see-and then it was time to go, always time to go.",there be lot of thing to stop and see and then it be time to go always time to go
248,"The little girls were wearing white party dresses and black party shoes, so strangers  would know at once how nice they were.",the little girl be wear white party dress and black party shoe so stranger would know at once how nice they be
249,"'Time to go, girls, Id say.",time to go girl i would say
250,And we would go.,and we would go
251,"And the sun went down, and we had supper in an Italian place, and then I knocked on  the front door of the beautiful stone house of Bernard V. O'Hare.",and the sun go down and we have supper in a italian place and then i knock on the front door of the beautiful stone house of bernard v o hare
252,I was carrying a bottle  of Irish whiskey like a dinner bell.,i be carry a bottle of irish whiskey like a dinner bell
253,"I met his nice wife, Mary, to whom I dedicate this book.",i meet his nice wife mary to whom i dedicate this book
254,"I dedicate it to Gerhard  Muller, the Dresden taxi driver, too.",i dedicate it to gerhard muller the dresden taxi driver too
255,"Mary O'Hare is a trained nurse, which is a lovely  thing for a woman to be.",mary o hare be a train nurse which be a lovely thing for a woman to be
256,"Mary admired the two little girls Id brought, mixed them in with her own children,  sent them all upstairs to play games and watch television.",mary admire the two little girl i would bring mix them in with her own child send them all upstairs to play game and watch television
257,It was only after the children  were gone that I sensed that Mary didnt like me or didnt like something about the night.,it be only after the child be go that i sense that mary do not like me or do not like something about the night
258,She was polite but chilly.,she be polite but chilly
259,"'It's a nice cozy house you have here, I said, and it really was.",it be a nice cozy house you have here i say and it really be
260,"'I've fixed up a place where you can talk and not be bothered,' she said.",i have fix up a place where you can talk and not be bother she say
261,"'Good,' I said, and I imagined two leather chairs near a fire in a paneled room, where  two old soldiers could drink and talk.",good i say and i imagine two leather chair near a fire in a paneled room where two old soldier can drink and talk
262,But she took us into the kitchen.,but she take us into the kitchen
263,She had put two  straight-backed chairs at a kitchen table with a white porcelain top.,she have put two straight back chair at a kitchen table with a white porcelain top
264,That table top was  screaming with reflected light from a two-hundred-watt bulb overhead.,that table top be scream with reflect light from a two hundred watt bulb overhead
265,Mary had  prepared an operating room.,mary have prepare a operate room
266,"She put only one glass on it, which was for me.",she put only one glass on it which be for me
267,She  explained that O'Hare couldnt drink the hard stuff since the war.,she explain that o hare can not drink the hard stuff since the war
268,So we sat down.,so we sit down
269,"O'Hare was embarrassed, but he wouldn't tell me what was wrong.",o hare be embarrass but he would not tell me what be wrong
270,I  couldnt imagine what it was about me that could bum up Mary so.,i can not imagine what it be about me that can bum up mary so
271,I was a family man.,i be a family man
272,Id been married only once.,i would be marry only once
273,I wasn't a drunk.,i be not a drink
274,I hadnt done her husband any dirt in the  war.,i have not do her husband any dirt in the war
275,"She fixed herself a Coca-Cola, made a lot of noise banging the ice-cube tray in the  stainless steel sink.",she fix herself a coca colon make a lot of noise bang the ice cube tray in the stainless steel sink
276,Then she went into another part of the house.,then she go into another part of the house
277,But she wouldnt sit  still.,but she would not sit still
278,"She was moving all over the house, opening and shutting doors, even moving  furniture around to work off anger.",she be move all over the house open and shut door even move furniture around to work off anger
279,I asked OHare what Id said or done to make her act that way.,i ask ohare what i would say or do to make her act that way
280,"It's all right,' he said.",it be all right he say
281,"""Don't worry about it.",do not worry about it
282,It doesn't have anything to do with you.,it doe not have anything to do with you
283,That was kind of him.,that be kind of him
284,He was lying.,he be lie
285,It had everything to do with me.,it have everything to do with me
286,So we tried to ignore Mary and remember the war.,so we try to ignore mary and remember the war
287,I took a couple of belts of the  booze I'd brought.,i take a couple of belt of the booze i would bring
288,"We would chuckle or grin sometimes, as though war stories were  coming back, but neither one of us could remember anything good.",we would chuckle or grin sometimes a though war story be come back but neither one of us can remember anything good
289,"O'Hare remembered  one guy who got into a lot of wine in Dresden, before it was bombed, and we had to take  him home in a wheelbarrow.",o hare remember one guy who get into a lot of wine in dresden before it be bomb and we have to take him home in a wheelbarrow
290,It wasnt much to write a book about.,it be not much to write a book about
291,I remembered two Russian soldiers who had  looted a clock factory.,i remember two russian soldier who have loot a clock factory
292,They had a horse-drawn wagon full of clocks.,they have a horse draw wagon full of clock
293,They were happy  and drunk.,they be happy and drink
294,They were smoking huge cigarettes they had rolled in newspaper.,they be smoke huge cigarette they have roll in newspaper
295,"That was about it for memories, and Mary was still making noise.",that be about it for memory and mary be still make noise
296,She finally came  out in the kitchen again for another Coke.,she finally come out in the kitchen again for another coke
297,"She took another tray of ice cubes from the  refrigerator, banged it in the sink, even though there was already plenty of ice out.",she take another tray of ice cube from the refrigerator bang it in the sink even though there be already plenty of ice out
298,"Then she turned to me, let me see how angry she was, and that the anger was for me.",then she turn to me let me see how angry she be and that the anger be for me
299,"She had been talking to herself, so what she said was a fragment of a much larger  conversation.",she have be talk to herself so what she say be a fragment of a much large conversation
300,"""You were just babies then!'",you be just baby then
301,she said.,she say
302,"What?""",what
303,I said.,i say
304,'You were just babies in the war-like the ones upstairs!,you be just baby in the war like the one upstairs
305,I nodded that this was true.,i nod that this be true
306,"We had been foolish virgins in the war, right at the end of  childhood.",we have be foolish virgin in the war right at the end of childhood
307,"'But you're not going to write it that way, are you.",but you be not go to write it that way be you
308,' This wasn't a question.,this be not a question
309,It was an  accusation.,it be a accusation
310,"'I-I dont know, I said.",i i do not know i say
311,"'Well, I know,' she said.",good i know she say
312,"'You'll pretend you were men instead of babies, and you'll be  played in the movies by Frank Sinatra and John Wayne or some of those other  glamorous, war-loving, dirty old men.",you will pretend you be man instead of baby and you will be play in the movie by frank sinatra and john wayne or some of that other glamorous war love dirty old man
313,"And war will look just wonderful, so we'll have a  lot more of them.",and war will look just wonderful so we will have a lot much of them
314,And they'll be fought by babies like the babies upstairs.',and they will be fight by baby like the baby upstairs
315,So then I understood.,so then i understand
316,It was war that made her so angry.,it be war that make her so angry
317,She didn't want her babies or  anybody else's babies killed in wars.,she do not want her baby or anybody else s baby kill in war
318,And she thought wars were partly encouraged by  books and movies.,and she think war be partly encourage by book and movie
319,"So I held up my right hand and I made her a promise 'Mary,' I said, 'I dont think this  book is ever going to be finished.",so i hold up my right hand and i make her a promise mary i say i do not think this book be ever go to be finish
320,"I must have written five thousand pages by now, and  thrown them all away.",i must have write five thousand page by now and throw them all away
321,"If I ever do finish it, though, I give you my word of honor: there  wont be a part for Frank Sinatra or John Wayne.",if i ever do finish it though i give you my word of honor there will not be a part for frank sinatra or john wayne
322,"'I tell you what,' I said, 'I'll call it The Children's Crusade.'",i tell you what i say i will call it the child s crusade
323,She was my friend after that.,she be my friend after that
