,text_raw,text_clean
12,"Were not the bars of darkness in the room, and the yellow pools which chequered the floor, made by the sun falling through the stained glass of a vast coat of arms in the window?",be not the bar of darkness in the room and the yellow pool which chequer the floor make by the sun fall through the stain glass of a vast coat of arm in the window
13,Orlando stood now in the midst of the yellow body of an heraldic leopard.,orlando stand now in the midst of the yellow body of a heraldic leopard
14,"When he put his hand on the window-sill to push the window open, it was instantly coloured red, blue, and yellow like a butterfly's wing.",when he put his hand on the window sill to push the window open it be instantly colour red blue and yellow like a butterfly s wing
15,"Thus, those who like symbols, and have a turn for the deciphering of them, might observe that though the shapely legs, the handsome body, and the well-set shoulders were all of them decorated with various tints of heraldic light, Orlando's face, as he threw the window open, was lit solely by the sun itself.",thus that who like symbol and have a turn for the decipher of them may observe that though the shapely leg the handsome body and the good set shoulder be all of them decorate with various tint of heraldic light orlando s face a he throw the window open be light solely by the sun itself
16,"A more candid, sullen face it would be impossible to find.",a much candid sullen face it would be impossible to find
17,"Happy the mother who bears, happier still the biographer who records the life of such a one!",happy the mother who bear happy still the biographer who record the life of such a one
18,"Never need she vex herself, nor he invoke the help of novelist or poet.",never need she vex herself nor he invoke the help of novelist or poet
19,"From deed to deed, from glory to glory, from office to office he must go, his scribe following after, till they reach whatever seat it may be that is the height of their desire.",from deed to deed from glory to glory from office to office he must go his scribe follow after till they reach whatever seat it may be that be the height of their desire
20,"Orlando, to look at, was cut out precisely for some such career.",orlando to look at be cut out precisely for some such career
21,The red of the cheeks was covered with peach down; the down on the lips was only a little thicker than the down on the cheeks.,the red of the cheek be cover with peach down the down on the lip be only a little thick than the down on the cheek
22,The lips themselves were short and slightly drawn back over teeth of an exquisite and almond whiteness.,the lip themselves be short and slightly draw back over tooth of a exquisite and almond whiteness
23,"Nothing disturbed the arrowy nose in its short, tense flight; the hair was dark, the ears small, and fitted closely to the head.",nothing disturb the arrowy nose in its short tense flight the hair be dark the ear small and fit closely to the head
24,"But, alas, that these catalogues of youthful beauty cannot end without mentioning forehead and eyes.",but alas that this catalogue of youthful beauty can not end without mention forehead and eye
25,"Alas, that people are seldom born devoid of all three; for directly we glance at Orlando standing by the window, we must admit that he had eyes like drenched violets, so large that the water seemed to have brimmed in them and widened them; and a brow like the swelling of a marble dome pressed between the two blank medallions which were his temples.",alas that people be seldom bear devoid of all three for directly we glance at orlando stand by the window we must admit that he have eye like drench violet so large that the water seem to have brim in them and widen them and a brow like the swell of a marble dome press between the two blank medallion which be his temple
26,"Directly we glance at eyes and forehead, thus do we rhapsodize.",directly we glance at eye and forehead thus do we rhapsodize
27,"Directly we glance at eyes and forehead, we have to admit a thousand disagreeables which it is the aim of every good biographer to ignore.",directly we glance at eye and forehead we have to admit a thousand disagreeables which it be the aim of every good biographer to ignore
28,"Sights disturbed him, like that of his mother, a very beautiful lady in green walking out to feed the peacocks with Twitchett, her maid, behind her; sights exalted him--the birds and the trees; and made him in love with death--the evening sky, the homing rooks; and so, mounting up the spiral stairway into his brain--which was a roomy one--all these sights, and the garden sounds too, the hammer beating, the wood chopping, began that riot and confusion of the passions and emotions which every good biographer detests, But to continue--Orlando slowly drew in his head, sat down at the table, and, with the half-conscious air of one doing what they do every day of their lives at this hour, took out a writing book labelled 'Aethelbert: A Tragedy in Five Acts,' and dipped an old stained goose quill in the ink.",sight disturb him like that of his mother a very beautiful lady in green walk out to fee the peacock with twitchett her maid behind her sight exalt him the bird and the tree and make him in love with death the even sky the home rook and so mount up the spiral stairway into his brain which be a roomy one all this sight and the garden sound too the hammer beat the wood chop begin that riot and confusion of the passion and emotion which every good biographer detest but to continue orlando slowly draw in his head sit down at the table and with the half conscious air of one do what they do every day of their live at this hour take out a write book label aethelbert a tragedy in five act and dip a old stain goose quill in the ink
29,Soon he had covered ten pages and more with poetry.,soon he have cover ten page and much with poetry
30,"He was fluent, evidently, but he was abstract.",he be fluent evidently but he be abstract
31,"Vice, Crime, Misery were the personages of his drama; there were Kings and Queens of impossible territories; horrid plots confounded them; noble sentiments suffused them; there was never a word said as he himself would have said it, but all was turned with a fluency and sweetness which, considering his age--he was not yet seventeen--and that the sixteenth century had still some years of its course to run, were remarkable enough.",vice crime misery be the personage of his drama there be king and queen of impossible territory horrid plot confound them noble sentiment suffuse them there be never a word say a he himself would have say it but all be turn with a fluency and sweetness which consider his age he be not yet seventeen and that the 16 century have still some year of its course to run be remarkable enough
32,"At last, however, he came to a halt.",at last however he come to a halt
33,"He was describing, as all young poets are for ever describing, nature, and in order to match the shade of green precisely he looked (and here he showed more audacity than most) at the thing itself, which happened to be a laurel bush growing beneath the window.",he be describe a all young poet be for ever describe nature and in order to match the shade of green precisely he look and here he show much audacity than much at the thing itself which happen to be a laurel bush grow beneath the window
34,"After that, of course, he could write no more.",after that of course he can write no much
35,"Green in nature is one thing, green in literature another.",green in nature be one thing green in literature another
36,Nature and letters seem to have a natural antipathy; bring them together and they tear each other to pieces.,nature and letter seem to have a natural antipathy bring them together and they tear each other to piece
37,The shade of green Orlando now saw spoilt his rhyme and split his metre.,the shade of green orlando now see spoil his rhyme and split his metre
38,"Moreover, nature has tricks of her own.",moreover nature have trick of her own
39,"Once look out of a window at bees among flowers, at a yawning dog, at the sun setting, once think 'how many more suns shall I see set', etc.",once look out of a window at bee among flower at a yawn dog at the sun set once think how many much sun shall i see set etc
40,etc.,etc
41,"(the thought is too well known to be worth writing out) and one drops the pen, takes one's cloak, strides out of the room, and catches one's foot on a painted chest as one does so.",the think be too good know to be worth write out and one drop the pen take one s cloak stride out of the room and catch one s foot on a paint chest a one doe so
42,For Orlando was a trifle clumsy.,for orlando be a trifle clumsy
43,He was careful to avoid meeting anyone.,he be careful to avoid meet anyone
44,"There was Stubbs, the gardener, coming along the path.",there be stubbs the gardener come along the path
45,He hid behind a tree till he had passed.,he hide behind a tree till he have pass
46,He let himself out at a little gate in the garden wall.,he let himself out at a little gate in the garden wall
47,"He skirted all stables, kennels, breweries, carpenters' shops, washhouses, places where they make tallow candles, kill oxen, forge horse-shoes, stitch jerkins--for the house was a town ringing with men at work at their various crafts--and gained the ferny path leading uphill through the park unseen.",he skirt all stable kennel brewery carpenter shop washhouses place where they make tallow candle kill ox forge horse shoe stitch jerkin for the house be a town ring with man at work at their various craft and gain the ferny path lead uphill through the park unseen
48,There is perhaps a kinship among qualities; one draws another along with it; and the biographer should here call attention to the fact that this clumsiness is often mated with a love of solitude.,there be perhaps a kinship among quality one draw another along with it and the biographer should here call attention to the fact that this clumsiness be often mate with a love of solitude
49,"Having stumbled over a chest, Orlando naturally loved solitary places, vast views, and to feel himself for ever and ever and ever alone.",have stumble over a chest orlando naturally love solitary place vast view and to feel himself for ever and ever and ever alone
50,"So, after a long silence, 'I am alone', he breathed at last, opening his lips for the first time in this record.",so after a long silence i be alone he breathe at last open his lip for the ﻿1 time in this record
51,"He had walked very quickly uphill through ferns and hawthorn bushes, startling deer and wild birds, to a place crowned by a single oak tree.",he have walk very quickly uphill through fern and hawthorn bush startle deer and wild bird to a place crown by a single oak tree
52,"It was very high, so high indeed that nineteen English counties could be seen beneath; and on clear days thirty or perhaps forty, if the weather was very fine.",it be very high so high indeed that nineteen english county can be see beneath and on clear day thirty or perhaps forty if the weather be very fine
53,"Sometimes one could see the English Channel, wave reiterating upon wave.",sometimes one can see the english channel wave reiterate upon wave
54,"Rivers could be seen and pleasure boats gliding on them; and galleons setting out to sea; and armadas with puffs of smoke from which came the dull thud of cannon firing; and forts on the coast; and castles among the meadows; and here a watch tower; and there a fortress; and again some vast mansion like that of Orlando's father, massed like a town in the valley circled by walls.",river can be see and pleasure boat glide on them and galleon set out to sea and armada with puff of smoke from which come the dull thud of cannon fire and fort on the coast and castle among the meadow and here a watch tower and there a fortress and again some vast mansion like that of orlando s father mass like a town in the valley circle by wall
55,"To the east there were the spires of London and the smoke of the city; and perhaps on the very sky line, when the wind was in the right quarter, the craggy top and serrated edges of Snowdon herself showed mountainous among the clouds.",to the east there be the spire of london and the smoke of the city and perhaps on the very sky line when the wind be in the right quarter the craggy top and serrate edge of snowdon herself show mountainous among the cloud
56,"For a moment Orlando stood counting, gazing, recognizing.",for a moment orlando stand count gaze recognize
57,That was his father's house; that his uncle's.,that be his father s house that his uncle s
58,His aunt owned those three great turrets among the trees there.,his aunt own that three great turret among the tree there
59,"The heath was theirs and the forest; the pheasant and the deer, the fox, the badger, and the butterfly.",the heath be theirs and the forest the pheasant and the deer the fox the badger and the butterfly
60,"He sighed profoundly, and flung himself--there was a passion in his movements which deserves the word--on the earth at the foot of the oak tree.",he sigh profoundly and fling himself there be a passion in his movement which deserve the word on the earth at the foot of the oak tree
61,"He loved, beneath all this summer transiency, to feel the earth's spine beneath him; for such he took the hard root of the oak tree to be; or, for image followed image, it was the back of a great horse that he was riding, or the deck of a tumbling ship--it was anything indeed, so long as it was hard, for he felt the need of something which he could attach his floating heart to; the heart that tugged at his side; the heart that seemed filled with spiced and amorous gales every evening about this time when he walked out.",he love beneath all this summer transiency to feel the earth s spine beneath him for such he take the hard root of the oak tree to be or for image follow image it be the back of a great horse that he be ride or the deck of a tumble ship it be anything indeed so long a it be hard for he feel the need of something which he can attach his float heart to the heart that tug at his side the heart that seem fill with spice and amorous gale every even about this time when he walk out
62,"To the oak tree he tied it and as he lay there, gradually the flutter in and about him stilled itself; the little leaves hung, the deer stopped; the pale summer clouds stayed; his limbs grew heavy on the ground; and he lay so still that by degrees the deer stepped nearer and the rooks wheeled round him and the swallows dipped and circled and the dragonflies shot past, as if all the fertility and amorous activity of a summer's evening were woven web-like about his body.",to the oak tree he tie it and a he lie there gradually the flutter in and about him still itself the little leave hang the deer stop the pale summer cloud stay his limb grow heavy on the grind and he lie so still that by degree the deer step near and the rook wheel round him and the swallow dip and circle and the dragonfly shoot past a if all the fertility and amorous activity of a summer s even be weave web like about his body
63,"After an hour or so--the sun was rapidly sinking, the white clouds had turned red, the hills were violet, the woods purple, the valleys black--a trumpet sounded.",after a hour or so the sun be rapidly sink the white cloud have turn red the hill be violet the wood purple the valley black a trumpet sound
64,Orlando leapt to his feet.,orlando leap to his foot
65,The shrill sound came from the valley.,the shrill sound come from the valley
66,"It came from a dark spot down there; a spot compact and mapped out; a maze; a town, yet girt about with walls; it came from the heart of his own great house in the valley, which, dark before, even as he looked and the single trumpet duplicated and reduplicated itself with other shriller sounds, lost its darkness and became pierced with lights.",it come from a dark spot down there a spot compact and map out a maze a town yet gird about with wall it come from the heart of his own great house in the valley which dark before even a he look and the single trumpet duplicate and reduplicated itself with other shrill sound lose its darkness and become pierce with light
67,"Some were small hurrying lights, as if servants dashed along corridors to answer summonses; others were high and lustrous lights, as if they burnt in empty banqueting-halls made ready to receive guests who had not come; and others dipped and waved and sank and rose, as if held in the hands of troops of serving men, bending, kneeling, rising, receiving, guarding, and escorting with all dignity indoors a great Princess alighting from her chariot.",some be small hurry light a if servant dash along corridor to answer summons other be high and lustrous light a if they burn in empty banquet hall make ready to receive guest who have not come and other dip and wave and sink and rise a if hold in the hand of troop of serve man bend kneel rise receive guard and escort with all dignity indoor a great princess alight from her chariot
68,Coaches turned and wheeled in the courtyard.,coach turn and wheel in the courtyard
69,Horses tossed their plumes.,horse toss their plume
70,The Queen had come.,the queen have come
71,Orlando looked no more.,orlando look no much
72,He dashed downhill.,he dash downhill
73,He let himself in at a wicket gate.,he let himself in at a wicket gate
74,He tore up the winding staircase.,he tear up the wind staircase
75,He reached his room.,he reach his room
76,"He tossed his stockings to one side of the room, his jerkin to the other.",he toss his stocking to one side of the room his jerkin to the other
77,He dipped his head.,he dip his head
78,He scoured his hands.,he scour his hand
79,He pared his finger nails.,he pare his finger nail
80,"With no more than six inches of looking-glass and a pair of old candles to help him, he had thrust on crimson breeches, lace collar, waistcoat of taffeta, and shoes with rosettes on them as big as double dahlias in less than ten minutes by the stable clock.",with no much than six inch of look glass and a pair of old candle to help him he have thrust on crimson breech lace collar waistcoat of taffeta and shoe with rosette on them a big a double dahlia in little than ten minute by the stable clock
81,He was ready.,he be ready
82,He was flushed.,he be flush
83,"He was excited, But he was terribly late.",he be excite but he be terribly late
84,"By short cuts known to him, he made his way now through the vast congeries of rooms and staircases to the banqueting-hall, five acres distant on the other side of the house.",by short cut know to him he make his way now through the vast congeries of room and staircase to the banquet hall five acre distant on the other side of the house
85,"But half-way there, in the back quarters where the servants lived, he stopped.",but half way there in the back quarter where the servant live he stop
86,"The door of Mrs Stewkley's sitting-room stood open--she was gone, doubtless, with all her keys to wait upon her mistress.",the door of mrs stewkley s sit room stand open she be go doubtless with all her key to wait upon her mistress
87,"But there, sitting at the servant's dinner table with a tankard beside him and paper in front of him, sat a rather fat, shabby man, whose ruff was a thought dirty, and whose clothes were of hodden brown.",but there sit at the servant s dinner table with a tankard beside him and paper in front of him sit a rather fat shabby man whose ruff be a think dirty and whose clothe be of hodden brown
88,"He held a pen in his hand, but he was not writing.",he hold a pen in his hand but he be not write
89,"He seemed in the act of rolling some thought up and down, to and fro in his mind till it gathered shape or momentum to his liking.",he seem in the act of roll some think up and down to and fro in his mind till it gather shape or momentum to his like
90,"His eyes, globed and clouded like some green stone of curious texture, were fixed.",his eye globed and cloud like some green stone of curious texture be fix
91,He did not see Orlando.,he do not see orlando
92,"For all his hurry, Orlando stopped dead.",for all his hurry orlando stop dead
93,Was this a poet?,be this a poet
94,Was he writing poetry?,be he write poetry
95,"'Tell me', he wanted to say, 'everything in the whole world'--for he had the wildest, most absurd, extravagant ideas about poets and poetry--but how speak to a man who does not see you?",tell me he want to say everything in the whole world for he have the wild much absurd extravagant idea about poet and poetry but how speak to a man who doe not see you
96,"who sees ogres, satyrs, perhaps the depths of the sea instead?",who see ogre satyr perhaps the depth of the sea instead
97,"So Orlando stood gazing while the man turned his pen in his fingers, this way and that way; and gazed and mused; and then, very quickly, wrote half-a-dozen lines and looked up.",so orlando stand gaze while the man turn his pen in his finger this way and that way and gaze and muse and then very quickly write half a dozen line and look up
98,"Whereupon Orlando, overcome with shyness, darted off and reached the banqueting-hall only just in time to sink upon his knees and, hanging his head in confusion, to offer a bowl of rose water to the great Queen herself.",whereupon orlando overcome with shyness dart off and reach the banquet hall only just in time to sink upon his knee and hang his head in confusion to offer a bowl of rise water to the great queen herself
99,Such was his shyness that he saw no more of her than her ringed hands in water; but it was enough.,such be his shyness that he see no much of her than her ring hand in water but it be enough
100,"It was a memorable hand; a thin hand with long fingers always curling as if round orb or sceptre; a nervous, crabbed, sickly hand; a commanding hand too; a hand that had only to raise itself for a head to fall; a hand, he guessed, attached to an old body that smelt like a cupboard in which furs are kept in camphor; which body was yet caparisoned in all sorts of brocades and gems; and held itself very upright though perhaps in pain from sciatica; and never flinched though strung together by a thousand fears; and the Queen's eyes were light yellow.",it be a memorable hand a thin hand with long finger always curl a if round orb or sceptre a nervous crab sickly hand a command hand too a hand that have only to raise itself for a head to fall a hand he guess attach to a old body that smell like a cupboard in which fur be keep in camphor which body be yet caparisoned in all sort of brocade and gem and hold itself very upright though perhaps in pain from sciatica and never flinch though string together by a thousand fear and the queen s eye be light yellow
101,"All this he felt as the great rings flashed in the water and then something pressed his hair--which, perhaps, accounts for his seeing nothing more likely to be of use to a historian.",all this he feel a the great ring flash in the water and then something press his hair which perhaps account for his see nothing much likely to be of use to a historian
102,"And in truth, his mind was such a welter of opposites--of the night and the blazing candles, of the shabby poet and the great Queen, of silent fields and the clatter of serving men--that he could see nothing; or only a hand.",and in truth his mind be such a welter of opposite of the night and the blaze candle of the shabby poet and the great queen of silent field and the clatter of serve man that he can see nothing or only a hand
103,"By the same showing, the Queen herself can have seen only a head.",by the same show the queen herself can have see only a head
104,"But if it is possible from a hand to deduce a body, informed with all the attributes of a great Queen, her crabbedness, courage, frailty, and terror, surely a head can be as fertile, looked down upon from a chair of state by a lady whose eyes were always, if the waxworks at the Abbey are to be trusted, wide open.",but if it be possible from a hand to deduce a body inform with all the attribute of a great queen her crabbedness courage frailty and terror surely a head can be a fertile look down upon from a chair of state by a lady whose eye be always if the waxwork at the abbey be to be trust wide open
105,"The long, curled hair, the dark head bent so reverently, so innocently before her, implied a pair of the finest legs that a young nobleman has ever stood upright upon; and violet eyes; and a heart of gold; and loyalty and manly charm--all qualities which the old woman loved the more the more they failed her.",the long curl hair the dark head bend so reverently so innocently before her imply a pair of the fine leg that a young nobleman have ever stand upright upon and violet eye and a heart of gold and loyalty and manly charm all quality which the old woman love the much the much they fail her
106,For she was growing old and worn and bent before her time.,for she be grow old and wear and bend before her time
107,The sound of cannon was always in her ears.,the sound of cannon be always in her ear
108,She saw always the glistening poison drop and the long stiletto.,she see always the glisten poison drop and the long stiletto
109,"As she sat at table she listened; she heard the guns in the Channel; she dreaded--was that a curse, was that a whisper?",a she sit at table she listen she hear the gun in the channel she dread be that a curse be that a whisper
110,"Innocence, simplicity, were all the more dear to her for the dark background she set them against.",innocence simplicity be all the much dear to her for the dark background she set them against
111,"And it was that same night, so tradition has it, when Orlando was sound asleep, that she made over formally, putting her hand and seal finally to the parchment, the gift of the great monastic house that had been the Archbishop's and then the King's to Orlando's father.",and it be that same night so tradition have it when orlando be sound asleep that she make over formally putt her hand and seal finally to the parchment the gift of the great monastic house that have be the archbishop s and then the king s to orlando s father
112,Orlando slept all night in ignorance.,orlando sleep all night in ignorance
113,He had been kissed by a queen without knowing it.,he have be kiss by a queen without know it
114,"And perhaps, for women's hearts are intricate, it was his ignorance and the start he gave when her lips touched him that kept the memory of her young cousin (for they had blood in common) green in her mind.",and perhaps for woman s heart be intricate it be his ignorance and the start he give when her lip touch him that keep the memory of her young cousin for they have blood in common green in her mind
115,"At any rate, two years of this quiet country life had not passed, and Orlando had written no more perhaps than twenty tragedies and a dozen histories and a score of sonnets when a message came that he was to attend the Queen at Whitehall.",at any rate two year of this quiet country life have not pass and orlando have write no much perhaps than twenty tragedy and a dozen history and a score of sonnet when a message come that he be to attend the queen at whitehall
116,"'Here', she said, watching him advance down the long gallery towards her, 'comes my innocent!'",here she say watch him advance down the long gallery towards her come my innocent
117,"(There was a serenity about him always which had the look of innocence when, technically, the word was no longer applicable.)",there be a serenity about him always which have the look of innocence when technically the word be no long applicable
118,'Come!',come
119,she said.,she say
120,She was sitting bolt upright beside the fire.,she be sit bolt upright beside the fire
121,And she held him a foot's pace from her and looked him up and down.,and she hold him a foot s pace from her and look him up and down
122,Was she matching her speculations the other night with the truth now visible?,be she match her speculation the other night with the truth now visible
123,Did she find her guesses justified?,do she find her guess justify
124,"Eyes, mouth, nose, breast, hips, hands--she ran them over; her lips twitched visibly as she looked; but when she saw his legs she laughed out loud.",eye mouth nose breast hip hand she run them over her lip twitch visibly a she look but when she see his leg she laugh out loud
125,He was the very image of a noble gentleman.,he be the very image of a noble gentleman
126,But inwardly?,but inwardly
127,She flashed her yellow hawk's eyes upon him as if she would pierce his soul.,she flash her yellow hawk s eye upon him a if she would pierce his soul
128,The young man withstood her gaze blushing only a damask rose as became him.,the young man withstand her gaze blush only a damask rise a become him
129,"Strength, grace, romance, folly, poetry, youth--she read him like a page.",strength grace romance folly poetry youth she read him like a page
130,"Instantly she plucked a ring from her finger (the joint was swollen rather) and as she fitted it to his, named him her Treasurer and Steward; next hung about him chains of office; and bidding him bend his knee, tied round it at the slenderest part the jewelled order of the Garter.",instantly she pluck a ring from her finger the joint be swell rather and a she fit it to his name him her treasurer and steward next hang about him chain of office and bid him bend his knee tie round it at the slender part the jewelled order of the garter
131,Nothing after that was denied him.,nothing after that be deny him
132,When she drove in state he rode at her carriage door.,when she drive in state he ride at her carriage door
133,She sent him to Scotland on a sad embassy to the unhappy Queen.,she send him to scotland on a sad embassy to the unhappy queen
134,He was about to sail for the Polish wars when she recalled him.,he be about to sail for the polish war when she recall him
135,For how could she bear to think of that tender flesh torn and that curly head rolled in the dust?,for how can she bear to think of that tender flesh tear and that curly head roll in the dust
136,She kept him with her.,she keep him with her
137,"At the height of her triumph when the guns were booming at the Tower and the air was thick enough with gunpowder to make one sneeze and the huzzas of the people rang beneath the windows, she pulled him down among the cushions where her women had laid her (she was so worn and old) and made him bury his face in that astonishing composition--she had not changed her dress for a month--which smelt for all the world, he thought, recalling his boyish memory, like some old cabinet at home where his mother's furs were stored.",at the height of her triumph when the gun be boom at the tower and the air be thick enough with gunpowder to make one sneeze and the huzzas of the people ring beneath the window she pull him down among the cushion where her woman have lay her she be so wear and old and make him bury his face in that astonish composition she have not change her dress for a month which smell for all the world he think recall his boyish memory like some old cabinet at home where his mother s fur be store
138,"He rose, half suffocated from the embrace.",he rise half suffocate from the embrace
139,"'This', she breathed, 'is my victory!'",this she breathe be my victory
140,--even as a rocket roared up and dyed her cheeks scarlet.,even a a rocket roar up and dye her cheek scarlet
141,For the old woman loved him.,for the old woman love him
142,"And the Queen, who knew a man when she saw one, though not, it is said, in the usual way, plotted for him a splendid ambitious career.",and the queen who know a man when she see one though not it be say in the usual way plot for him a splendid ambitious career
143,"Lands were given him, houses assigned him.",land be give him house assign him
144,He was to be the son of her old age; the limb of her infirmity; the oak tree on which she leant her degradation.,he be to be the son of her old age the limb of her infirmity the oak tree on which she lean her degradation
145,"She croaked out these promises and strange domineering tendernesses (they were at Richmond now) sitting bolt upright in her stiff brocades by the fire which, however high they piled it, never kept her warm.",she croak out this promise and strange domineer tendernesses they be at richmond now sit bolt upright in her stiff brocade by the fire which however high they pile it never keep her warm
146,"Meanwhile, the long winter months drew on.",meanwhile the long winter month draw on
147,Every tree in the Park was lined with frost.,every tree in the park be line with frost
148,The river ran sluggishly.,the river run sluggishly
149,"One day when the snow was on the ground and the dark panelled rooms were full of shadows and the stags were barking in the Park, she saw in the mirror, which she kept for fear of spies always by her, through the door, which she kept for fear of murderers always open, a boy--could it be Orlando?--kissing a girl--who in the Devil's name was the brazen hussy?",one day when the snow be on the grind and the dark panel room be full of shadow and the stag be bark in the park she see in the mirror which she keep for fear of spy always by her through the door which she keep for fear of murderer always open a boy can it be orlando kiss a girl who in the devil s name be the brazen hussy
150,Snatching at her golden-hilted sword she struck violently at the mirror.,snatch at her golden hilted sword she strike violently at the mirror
151,"The glass crashed; people came running; she was lifted and set in her chair again; but she was stricken after that and groaned much, as her days wore to an end, of man's treachery.",the glass crash people come run she be lift and set in her chair again but she be strike after that and groan much a her day wear to a end of man s treachery
152,"It was Orlando's fault perhaps; yet, after all, are we to blame Orlando?",it be orlando s fault perhaps yet after all be we to blame orlando
153,The age was the Elizabethan; their morals were not ours; nor their poets; nor their climate; nor their vegetables even.,the age be the elizabethan their moral be not ours nor their poet nor their climate nor their vegetable even
154,Everything was different.,everything be different
155,"The weather itself, the heat and cold of summer and winter, was, we may believe, of another temper altogether.",the weather itself the heat and cold of summer and winter be we may believe of another temper altogether
156,The brilliant amorous day was divided as sheerly from the night as land from water.,the brilliant amorous day be divide a sheerly from the night a land from water
157,Sunsets were redder and more intense; dawns were whiter and more auroral.,sunset be red and much intense dawn be white and much auroral
158,Of our crepuscular half-lights and lingering twilights they knew nothing.,of our crepuscular half light and linger twilight they know nothing
159,"The rain fell vehemently, or not at all.",the rain fall vehemently or not at all
160,The sun blazed or there was darkness.,the sun blaze or there be darkness
161,"Translating this to the spiritual regions as their wont is, the poets sang beautifully how roses fade and petals fall.",translate this to the spiritual region a their will not be the poet sing beautifully how rose fade and petal fall
162,The moment is brief they sang; the moment is over; one long night is then to be slept by all.,the moment be brief they sing the moment be over one long night be then to be sleep by all
163,"As for using the artifices of the greenhouse or conservatory to prolong or preserve these fresh pinks and roses, that was not their way.",a for use the artifice of the greenhouse or conservatory to prolong or preserve this fresh pink and rose that be not their way
164,The withered intricacies and ambiguities of our more gradual and doubtful age were unknown to them.,the wither intricacy and ambiguity of our much gradual and doubtful age be unknown to them
165,Violence was all.,violence be all
166,The flower bloomed and faded.,the flower bloom and fade
167,The sun rose and sank.,the sun rise and sink
168,The lover loved and went.,the lover love and go
169,"And what the poets said in rhyme, the young translated into practice.",and what the poet say in rhyme the young translate into practice
170,"Girls were roses, and their seasons were short as the flowers'.",girl be rose and their season be short a the flower
171,Plucked they must be before nightfall; for the day was brief and the day was all.,pluck they must be before nightfall for the day be brief and the day be all
172,"Thus, if Orlando followed the leading of the climate, of the poets, of the age itself, and plucked his flower in the window-seat even with the snow on the ground and the Queen vigilant in the corridor we can scarcely bring ourselves to blame him.",thus if orlando follow the lead of the climate of the poet of the age itself and pluck his flower in the window seat even with the snow on the grind and the queen vigilant in the corridor we can scarcely bring ourselves to blame him
173,He was young; he was boyish; he did but as nature bade him do.,he be young he be boyish he do but a nature bid him do
174,"As for the girl, we know no more than Queen Elizabeth herself did what her name was.",a for the girl we know no much than queen elizabeth herself do what her name be
175,"It may have been Doris, Chloris, Delia, or Diana, for he made rhymes to them all in turn; equally, she may have been a court lady, or some serving maid.",it may have be doris chloris delia or diana for he make rhyme to them all in turn equally she may have be a court lady or some serve maid
176,For Orlando's taste was broad; he was no lover of garden flowers only; the wild and the weeds even had always a fascination for him.,for orlando s taste be broad he be no lover of garden flower only the wild and the weed even have always a fascination for him
177,"Here, indeed, we lay bare rudely, as a biographer may, a curious trait in him, to be accounted for, perhaps, by the fact that a certain grandmother of his had worn a smock and carried milkpails.",here indeed we lie bare rudely a a biographer may a curious trait in him to be account for perhaps by the fact that a certain grandmother of his have wear a smock and carry milkpails
178,"Some grains of the Kentish or Sussex earth were mixed with the thin, fine fluid which came to him from Normandy.",some grain of the kentish or sussex earth be mix with the thin fine fluid which come to him from normandy
179,He held that the mixture of brown earth and blue blood was a good one.,he hold that the mixture of brown earth and blue blood be a good one
