,text_raw,text_clean
52,"Then as now I walked at my own risk: whipped by the bough, Tripped by the stump.",then a now i walk at my own risk whip by the bough trip by the stump
53,"Asthmatic, lame and fat,",asthmatic lame and fat
54,130 I never bounced a ball or swung a bat.,i never bounce a ball or swing a bat
55,I was the shadow of the waxwing slain By feigned remoteness in the windowpane.,i be the shadow of the waxwing slay by feign remoteness in the windowpane
56,"I had a brain, five senses (one unique), But otherwise I was a cloutish freak.",i have a brain five sense one unique but otherwise i be a cloutish freak
57,In sleeping dreams I played with other chaps But really envied nothingsave perhaps The miracle of a lemniscate left Upon wet sand by nonchalantly deft Bicycle tires.,in sleep dream i play with other chap but really envy nothingsave perhaps the miracle of a lemniscate leave upon wet sand by nonchalantly deft bicycle tire
58,"A thread of subtle pain,",a thread of subtle pain
59,"140 Tugged at by playful death, released again, But always present, ran through me.",tug at by playful death release again but always present run through me
60,"One day, When Id just turned eleven, as I lay Prone on the floor and watched a clockwork toy A tin wheelbarrow pushed by a tin boy Bypass chair legs and stray beneath the bed, There was a sudden sunburst in my head.",one day when i would just turn eleven a i lie prone on the floor and watch a clockwork toy a tin wheelbarrow push by a tin boy bypass chair leg and stray beneath the bed there be a sudden sunburst in my head
61,And then black night.,and then black night
62,That blackness was sublime.,that blackness be sublime
63,"I felt distributed through space and time: One foot upon a mountaintop, one hand",i feel distribute through space and time one foot upon a mountaintop one hand
64,"150 Under the pebbles of a panting strand, One ear in Italy, one eye in Spain, In caves, my blood, and in the stars, my brain.",under the pebble of a pant strand one ear in italy one eye in spain in cave my blood and in the star my brain
65,"There were dull throbs in my Triassic; green Optical spots in Upper Pleistocene, An icy shiver down my Age of Stone, And all tomorrows in my funnybone.",there be dull throb in my triassic green optical spot in upper pleistocene a icy shiver down my age of stone and all tomorrow in my funnybone
66,During one winter every afternoon Id sink into that momentary swoon.,during one winter every afternoon i would sink into that momentary swoon
67,And then it ceased.,and then it cease
68,Its memory grew dim.,its memory grow dim
69,160 My health improved.,my health improve
70,I even learned to swim.,i even learn to swim
71,"But like some little lad forced by a wench With his pure tongue her abject thirst to quench, I was corrupted, terrified, allured, And though old doctor Colt pronounced me cured Of what, he said, were mainly growing pains, The wonder lingers and the shame remains.",but like some little lad force by a wench with his pure tongue her abject thirst to quench i be corrupt terrify allure and though old doctor colt pronounce me cure of what he say be mainly grow pain the wonder linger and the shame remain
72,There was a time in my demented youth When somehow I suspected that the truth About survival after death was known,there be a time in my dement youth when somehow i suspect that the truth about survival after death be know
73,"170 To every human being: I alone Knew nothing, and a great conspiracy Of books and people hid the truth from me.",to every human be i alone know nothing and a great conspiracy of book and people hide the truth from me
74,"There was the day when I began to doubt Mans sanity: How could he live without Knowing for sure what dawn, what death, what doom Awaited consciousness beyond the tomb?",there be the day when i begin to doubt man sanity how can he live without know for sure what dawn what death what doom await consciousness beyond the tomb
75,"And finally there was the sleepless night When I decided to explore and fight The foul, the inadmissible abyss,",and finally there be the sleepless night when i decide to explore and fight the foul the inadmissible abyss
76,180 Devoting all my twisted life to this One task.,devote all my twist life to this one task
77,Today Im sixty-one.,today i be sixty one
78,Waxwings Are berry-pecking.,waxwings be berry peck
79,A cicada sings.,a cicada sing
80,The little scissors I am holding are A dazzling synthesis of sun and star.,the little scissor i be hold be a dazzle synthesis of sun and star
81,"I stand before the window and I pare My fingernails and vaguely am aware Of certain flinching likenesses: the thumb, Our grocers son; the index, lean and glum College astronomer Starover Blue;",i stand before the window and i pare my fingernail and vague be aware of certain flinch likeness the thumb our grocer son the index lean and glum college astronomer starover blue
82,"190 The middle fellow, a tall priest I knew; The feminine fourth finger, an old flirt; And little pinky clinging to her skirt.",the middle fellow a tall priest i know the feminine 4 finger a old flirt and little pinky cling to her skirt
83,And I make mouths as I snip off the thin Strips of what Aunt Maud used to call scarf-skin.,and i make mouth a i snip off the thin strip of what aunt maud use to call scarf skin
84,Maud Shade was eighty when a sudden hush Fell on her life.,maud shade be eighty when a sudden hush fall on her life
85,We saw the angry flush And torsion of paralysis assail Her noble cheek.,we see the angry flush and torsion of paralysis assail her noble cheek
86,"We moved her to Pinedale, Famed for its sanitarium.",we move her to pinedale fame for its sanitarium
87,There shed sit,there she would sit
88,200 In the glassed sun and watch the fly that lit Upon her dress and then upon her wrist.,in the glass sun and watch the fly that light upon her dress and then upon her wrist
89,Her mind kept fading in the growing mist.,her mind keep fade in the grow mist
90,She still could speak.,she still can speak
91,"She paused, and groped, and found What seemed at first a serviceable sound, But from adjacent cells impostors took The place of words she needed, and her look Spelt imploration as she sought in vain To reason with the monsters in her brain.",she pause and grope and find what seem at ﻿1 a serviceable sound but from adjacent cell impostor take the place of word she need and her look spell imploration a she seek in vain to reason with the monster in her brain
92,What moment in the gradual decay,what moment in the gradual decay
93,210 Does resurrection choose?,doe resurrection choose
94,What year?,what year
95,What day?,what day
96,Who has the stopwatch?,who have the stopwatch
97,Who rewinds the tape?,who rewind the tape
98,"Are some less lucky, or do all escape?",be some little lucky or do all escape
99,A syllogism: other men die; but I Am not another; therefore Ill not die.,a syllogism other man die but i be not another therefore ill not die
100,"Space is a swarming in the eyes; and time, A singing in the ears.",space be a swarm in the eye and time a singe in the ear
101,In this hive Im Locked up.,in this hive i be lock up
102,"Yet, if prior to life we had Been able to imagine life, what mad, Impossible, unutterably weird, 220 Wonderful nonsense it might have appeared!",yet if prior to life we have be able to imagine life what mad impossible unutterably weird wonderful nonsense it may have appear
103,So why join in the vulgar laughter?,so why join in the vulgar laughter
104,"Why Scorn a hereafter none can verify: The Turks delight, the future lyres, the talks With Socrates and Proust in cypress walks, The seraph with his six flamingo wings, And Flemish hells with porcupines and things?",why scorn a hereafter none can verify the turks delight the future lyre the talk with socrates and proust in cypress walk the seraph with his six flamingo wing and flemish hell with porcupine and thing
105,It isnt that we dream too wild a dream: The trouble is we do not make it seem Sufficiently unlikely; for the most,it be not that we dream too wild a dream the trouble be we do not make it seem sufficiently unlikely for the much
106,230 We can think up is a domestic ghost.,we can think up be a domestic ghost
107,How ludicrous these efforts to translate Into ones private tongue a public fate!,how ludicrous this effort to translate into one private tongue a public fate
108,"Instead of poetry divinely terse, Disjointed notes, Insomnias mean verse!",instead of poetry divine terse disjoint note insomnia mean verse
109,Life is a message scribbled in the dark.,life be a message scribble in the dark
110,Anonymous.,anonymous
111,"Espied on a pines bark, As we were walking home the day she died, An empty emerald case, squat and frog-eyed, Hugging the trunk; and its companion piece,",espy on a pine bark a we be walk home the day she die a empty emerald case squat and frog eye hug the trunk and its companion piece
112,240 A gum-logged ant.,a gum log ant
113,"That Englishman in Nice, A proud and happy linguist: je nourris Les pauvres cigalesmeaning that he Fed the poor sea gulls!",that englishman in nice a proud and happy linguist je nourris les pauvres cigalesmeaning that he feed the poor sea gull
114,"Lafontaine was wrong: Dead is the mandible, alive the song.",lafontaine be wrong dead be the mandible alive the song
115,"And so I pare my nails, and muse, and hear Your steps upstairs, and all is right, my dear.",and so i pare my nail and muse and hear your step upstairs and all be right my dear
116,"Sybil, throughout our high-school days I knew Your loveliness, but fell in love with you During an outing of the senior class",sybil throughout our high school day i know your loveliness but fall in love with you during a outing of the senior class
117,250 To New Wye Falls.,to new wye fall
118,We luncheoned on damp grass.,we luncheoned on damp grass
119,Our teacher of geology discussed The cataract.,our teacher of geology discuss the cataract
120,Its roar and rainbow dust Made the tame park romantic.,its roar and rainbow dust make the tame park romantic
121,I reclined In Aprils haze immediately behind Your slender back and watched your neat small head Bend to one side.,i recline in aprils haze immediately behind your slender back and watch your neat small head bend to one side
122,"One palm with fingers spread, Between a star of trillium and a stone, Pressed on the turf.",one palm with finger spread between a star of trillium and a stone press on the turf
123,A little phalange bone Kept twitching.,a little phalange bone keep twitch
124,Then you turned and offered me 260 A thimbleful of bright metallic tea.,then you turn and offer me a thimbleful of bright metallic tea
125,Your profile has not changed.,your profile have not change
126,"The glistening teeth Biting the careful lip; the shade beneath The eye from the long lashes; the peach down Rimming the cheekbone; the dark silky brown Of hair brushed up from temple and from nape; The very naked neck; the Persian shape Of nose and eyebrow, you have kept it all And on still nights we hear the waterfall.",the glisten tooth bite the careful lip the shade beneath the eye from the long lash the peach down rim the cheekbone the dark silky brown of hair brush up from temple and from nape the very naked neck the persian shape of nose and eyebrow you have keep it all and on still night we hear the waterfall
127,"Come and be worshiped, come and be caressed,",come and be worship come and be caress
128,"270 My dark Vanessa, crimson-barred, my blest My Admirable butterfly!",my dark vanessa crimson bar my bless my admirable butterfly
129,"Explain How could you, in the gloam of Lilac Lane, Have let uncouth, hysterical John Shade Blubber your face, and ear, and shoulder blade?",explain how can you in the gloam of lilac lane have let uncouth hysterical john shade blubber your face and ear and shoulder blade
130,We have been married forty years.,we have be marry forty year
131,At least Four thousand times your pillow has been creased By our two heads.,at little four thousand time your pillow have be crease by our two head
132,Four hundred thousand times The tall clock with the hoarse Westminster chimes Has marked our common hour.,four hundred thousand time the tall clock with the hoarse westminster chime have mark our common hour
133,How many more,how many much
134,280 Free calendars shall grace the kitchen door?,free calendar shall grace the kitchen door
135,I love you when youre standing on the lawn Peering at something in a tree: Its gone.,i love you when you be stand on the lawn peer at something in a tree its go
136,It was so small.,it be so small
137,It might come back (all this Voiced in a whisper softer than a kiss).,it may come back all this voice in a whisper soft than a kiss
138,I love you when you call me to admire A jets pink trail above the sunset fire.,i love you when you call me to admire a jet pink trail above the sunset fire
139,I love you when youre humming as you pack A suitcase or the farcical car sack With round-trip zipper.,i love you when you be hum a you pack a suitcase or the farcical car sack with round trip zipper
140,And I love you most,and i love you much
141,"290 When with a pensive nod you greet her ghost And hold her first toy on your palm, or look At a postcard from her, found in a book.",when with a pensive nod you greet her ghost and hold her ﻿1 toy on your palm or look at a postcard from her find in a book
142,"She might have been you, me, or some quaint blend: Nature chose me so as to wrench and rend Your heart and mine.",she may have be you me or some quaint blend nature choose me so a to wrench and rend your heart and mine
143,At first wed smile and say: All little girls are plump or Jim McVey (The family oculist) will cure that slight Squint in no time.,at ﻿1 we would smile and say all little girl be plump or jim mcvey the family oculist will cure that slight squint in no time
144,"And later: Shell be quite Pretty, you know; and, trying to assuage",and late she will be quite pretty you know and try to assuage
145,300 The swelling torment: Thats the awkward age.,the swell torment that be the awkward age
146,"She should take riding lessons, you would say (Your eyes and mine not meeting).",she should take ride lesson you would say your eye and mine not meet
147,"She should play Tennis, or badminton.",she should play tennis or badminton
148,"Less starch, more fruit!",little starch much fruit
149,"She may not be a beauty, but shes cute.",she may not be a beauty but she be cute
150,"It was no use, no use.",it be no use no use
151,"The prizes won In French and history, no doubt, were fun; At Christmas parties games were rough, no doubt, And one shy little guest might be left out; But lets be fair: while children of her age",the prize win in french and history no doubt be fun at christmas party game be rough no doubt and one shy little guest may be leave out but let us be fair while child of her age
152,"310 Were cast as elves and fairies on the stage That shed helped paint for the school pantomime, My gentle girl appeared as Mother Time, A bent charwoman with slop pail and broom, And like a fool I sobbed in the mens room.",be cast a elf and fairy on the stage that she would help paint for the school pantomime my gentle girl appear a mother time a bend charwoman with slop pail and broom and like a fool i sob in the mens room
153,Another winter was scrape-scooped away.,another winter be scrape scoop away
154,The Toothwort White haunted our woods in May.,the toothwort white haunt our wood in may
155,"Summer was power-mowed, and autumn, burned.",summer be power mow and autumn burn
156,"Alas, the dingy cygnet never turned Into a wood duck.",alas the dingy cygnet never turn into a wood duck
157,And again your voice:,and again your voice
158,320 But this is prejudice!,but this be prejudice
159,You should rejoice That she is innocent.,you should rejoice that she be innocent
160,Why overstress The physical?,why overstress the physical
161,She wants to look a mess.,she want to look a mess
162,Virgins have written some resplendent books.,virgin have write some resplendent book
163,Lovemaking is not everything.,lovemaking be not everything
164,Good looks Are not that indispensable!,good look be not that indispensable
165,"And still Old Pan would call from every painted hill, And still the demons of our pity spoke: No lips would share the lipstick of her smoke; The telephone that rang before a ball 330 Every two minutes in Sorosa Hall For her would never ring; and, with a great Screeching of tires on gravel, to the gate Out of the lacquered night, a white-scarfed beau Would never come for her; shed never go, A dream of gauze and jasmine, to that dance.",and still old pan would call from every paint hill and still the demon of our pity speak no lip would share the lipstick of her smoke the telephone that ring before a ball every two minute in sorosa hall for her would never ring and with a great screech of tire on gravel to the gate out of the lacquer night a white scarfed beau would never come for her she would never go a dream of gauze and jasmine to that dance
166,"We sent her, though, to a chteau in France.",we send her though to a chteau in france
167,"And she returned in tears, with new defeats, New miseries.",and she return in tear with new defeat new misery
168,"On days when all the streets Of College Town led to the game, shed sit",on day when all the street of college town lead to the game she would sit
169,"340 On the library steps, and read or knit; Mostly alone shed be, or with that nice Frail roommate, now a nun; and, once or twice, With a Korean boy who took my course.",on the library step and read or knit mostly alone she would be or with that nice frail roommate now a nun and once or twice with a korean boy who take my course
170,"She had strange fears, strange fantasies, strange force Of characteras when she spent three nights Investigating certain sounds and lights In an old barn.",she have strange fear strange fantasy strange force of characteras when she spend three night investigate certain sound and light in a old barn
171,"She twisted words: pot, top, Spider, redips.",she twist word pot top spider redips
172,And powder was red wop.,and powder be red wop
173,She called you a didactic katydid.,she call you a didactic katydid
174,"350 She hardly ever smiled, and when she did, It was a sign of pain.",she hardly ever smile and when she do it be a sign of pain
175,"Shed criticize Ferociously our projects, and with eyes Expressionless sit on her tumbled bed Spreading her swollen feet, scratching her head With psoriatic fingernails, and moan, Murmuring dreadful words in monotone.",she would criticize ferociously our project and with eye expressionless sit on her tumble bed spread her swell foot scratch her head with psoriatic fingernail and moan murmur dreadful word in monotone
176,"She was my darling: difficult, morose But still my darling.",she be my darling difficult morose but still my darling
177,You remember those Almost unruffled evenings when we played,you remember that almost unruffled evening when we play
178,"360 Mah-jongg, or she tried on your furs, which made Her almost fetching; and the mirrors smiled, The lights were merciful, the shadows mild.",mah jongg or she try on your fur which make her almost fetch and the mirror smile the light be merciful the shadow mild
179,"Sometimes Id help her with a Latin text, Or shed be reading in her bedroom, next To my fluorescent lair, and you would be In your own study, twice removed from me, And I would hear both voices now and then: Mother, whats grimpen?",sometimes i would help her with a latin text or she would be read in her bedroom next to my fluorescent lair and you would be in your own study twice remove from me and i would hear both voice now and then mother what be grimpen
180,What is what?,what be what
181,Grim Pen.,grim pen
182,"Pause, and your guarded scholium.",pause and your guard scholium
183,Then again:,then again
184,"370 Mother, whats chtonic?",mother what be chtonic
185,"That, too, youd explain, Appending: Would you like a tangerine?",that too you would explain append would you like a tangerine
186,Yes.,yes
187,And what does sempiternal mean?,and what doe sempiternal mean
188,Youd hesitate.,you would hesitate
189,And lustily Id roar The answer from my desk through the closed door.,and lustily i would roar the answer from my desk through the close door
190,It does not matter what it was she read (some phony modern poem that was said In English Lit to be a document Engazhay and compellingwhat this meant Nobody cared); the point is that the three,it doe not matt what it be she read some phony modern poem that be say in english light to be a document engazhay and compellingwhat this mean nobody care the point be that the three
191,"380 Chambers, then bound by you and her and me, Now form a tryptich or a three-act play In which portrayed events forever stay.",chamber then bind by you and her and me now form a tryptich or a three act play in which portray event forever stay
192,I think she always nursed a small mad hope.,i think she always nurse a small mad hope
193,Id finished recently my book on Pope.,i would finish recently my book on pope
194,"Jane Dean, my typist, offered her one day To meet Pete Dean, a cousin.",jane dean my typist offer her one day to meet pete dean a cousin
195,Janes fianc Would then take all of them in his new car A score of miles to a Hawaiian bar.,janes fianc would then take all of them in his new car a score of mile to a hawaiian bar
196,The boy was picked up at a quarter past,the boy be pick up at a quarter past
197,390 Eight in New Wye.,eight in new wye
198,Sleet glazed the roads.,sleet glaze the road
199,"At last They found the placewhen suddenly Pete Dean Clutching his brow exclaimed that he had clean Forgotten an appointment with a chum Whod land in jail if he, Pete, did not come, Et cetera.",at last they find the placewhen suddenly pete dean clutch his brow exclaim that he have clean forget a appointment with a chum who would land in jail if he pete do not come et cetera
200,She said she understood.,she say she understand
201,After hed gone the three young people stood Before the azure entrance for awhile.,after he would go the three young people stand before the azure entrance for awhile
202,"Puddles were neon-barred; and with a smile She said shed be de trop, shed much prefer 400 Just going home.",puddle be neon bar and with a smile she say she would be de trop she would much prefer just go home
203,"Her friends escorted her To the bus stop and left; but she, instead Of riding home, got off at Lochanhead.",her friend escort her to the bus stop and leave but she instead of ride home get off at lochanhead
204,You scrutinized your wrist: Its eight fifteen.,you scrutinize your wrist its eight fifteen
205,[And here time forked.],and here time fork
206,Ill turn it on.,ill turn it on
207,"The screen In its blank broth evolved a lifelike blur, And music welled.",the screen in its blank broth evolve a lifelike blur and music well
208,"He took one look at her, And shot a death ray at well-meaning Jane.",he take one look at her and shoot a death ray at good mean jane
209,A male hand traced from Florida to Maine The curving arrows of Aeolian wars.,a male hand trace from florida to maine the curve arrow of aeolian war
210,"410 You said that later a quartet of bores, Two writers and two critics, would debate The Cause of Poetry on Channel 8.",you say that late a quartet of bore two writer and two critic would debate the because of poetry on channel
211,"A nymph came pirouetting, under white Rotating petals, in a vernal rite To kneel before an altar in a wood Where various articles of toilet stood.",a nymph come pirouette under white rotate petal in a vernal rite to kneel before a altar in a wood where various article of toilet stand
212,"I went upstairs and read a galley proof, And heard the wind roll marbles on the roof.",i go upstairs and read a galley proof and hear the wind roll marble on the roof
213,"See the blind beggar dance, the cripple sing 420 Has unmistakably the vulgar ring Of its preposterous age.",see the blind beggar dance the cripple sing have unmistakably the vulgar ring of its preposterous age
214,"Then came your call, My tender mockingbird, up from the hall.",then come your call my tender mockingbird up from the hall
215,"I was in time to overhear brief fame And have a cup of tea with you: my name Was mentioned twice, as usual just behind (one oozy footstep) Frost.",i be in time to overhear brief fame and have a cup of tea with you my name be mention twice a usual just behind one oozy footstep frost
216,Sure you dont mind?,sure you do not mind
217,"Ill catch the Exton plane, because you know If I dont come by midnight with the dough",ill catch the exton plane because you know if i do not come by midnight with the dough
218,And then there was a kind of travelog:,and then there be a kind of travelog
219,"430 A host narrator took us through the fog Of a March night, where headlights from afar Approached and grew like a dilating star, To the green, indigo and tawny sea Which we had visited in thirty-three, Nine months before her birth.",a host narrator take us through the fog of a march night where headlight from afar approach and grow like a dilate star to the green indigo and tawny sea which we have visit in thirty three nine month before her birth
220,"Now it was all Pepper-and-salt, and hardly could recall That first long ramble, the relentless light, The flock of sails (one blue among the white Clashed queerly with the sea, and two were red), 440 The man in the old blazer, crumbing bread, The crowding gulls insufferably loud, And one dark pigeon waddling in the crowd.",now it be all pepper and salt and hardly can recall that ﻿1 long ramble the relentless light the flock of sail one blue among the white clash queerly with the sea and two be red the man in the old blazer crumbing bread the crowd gull insufferably loud and one dark pigeon waddle in the crowd
221,Was that the phone?,be that the phone
222,You listened at the door.,you listen at the door
223,Nothing.,nothing
224,Picked up the program from the floor.,pick up the program from the floor
225,More headlights in the fog.,much headlight in the fog
226,There was no sense In window-rubbing: only some white fence And the reflector poles passed by unmasked.,there be no sense in window rub only some white fence and the reflector pole pass by unmask
227,Are we quite sure shes acting right?,be we quite sure she be act right
228,you asked.,you ask
229,"Its technically a blind date, of course.",its technically a blind date of course
230,"450 Well, shall we try the preview of Remorse?",good shall we try the preview of remorse
231,"And we allowed, in all tranquillity, The famous film to spread its charmed marquee; The famous face flowed in, fair and inane: The parted lips, the swimming eyes, the grain Of beauty on the cheek, odd gallicism, And the soft form dissolving in the prism Of corporate desire.",and we allow in all tranquillity the famous film to spread its charm marquee the famous face flow in fair and inane the part lip the swim eye the grain of beauty on the cheek odd gallicism and the soft form dissolve in the prism of corporate desire
232,"I think, she said, Ill get off here.",i think she say ill get off here
233,Its only Lochanhead.,its only lochanhead
234,"Yes, thats okay.",yes that be okay
235,"Gripping the stang, she peered 460 At ghostly trees.",grip the stang she peer at ghostly tree
236,Bus stopped.,bus stop
237,Bus disappeared.,bus disappear
238,Thunder above the Jungle.,thunder above the jungle
239,"No, not that!",no not that
240,"Pat Pink, our guest (antiatomic chat).",pat pink our guest antiatomic chat
241,Eleven struck.,eleven strike
242,You sighed.,you sigh
243,"Well, Im afraid Theres nothing else of interest.",good i be afraid there be nothing else of interest
244,You played Network roulette: the dial turned and trked.,you play network roulette the dial turn and trked
245,Commercials were beheaded.,commercial be behead
246,Faces flicked.,face flick
247,An open mouth in midsong was struck out.,a open mouth in midsong be strike out
248,"An imbecile with sideburns was about To use his gun, but you were much too quick.",a imbecile with sideburn be about to use his gun but you be much too quick
249,470 A jovial Negro raised his trumpet.,a jovial negro raise his trumpet
250,Trk.,trk
251,Your ruby ring made life and laid the law.,your ruby ring make life and lay the law
252,"Oh, switch it off!",oh switch it off
253,And as life snapped we saw A pinhead light dwindle and die in black Infinity.,and a life snap we see a pinhead light dwindle and die in black infinity
