,text_raw,text_clean
41,"The master is frequently compelled to sell this class of his slaves, out of deference to the feelings of his white wife; and, cruel as the deed may strike any one to be, for a man to sell his own children to human flesh-mongers, it is often the dictate of humanity for him to do so; for, unless he does this, he must not only whip them himself, but must stand by and see one white son tie up his brother, of but few shades darker complexion than himself, and ply the gory lash to his naked back; and if he lisp one word of disapproval, it is set down to his parental partiality, and only makes a bad matter worse, both for himself and the slave whom he would protect and defend.",the master be frequently compel to sell this class of his slave out of deference to the feeling of his white wife and cruel a the deed may strike any one to be for a man to sell his own child to human flesh monger it be often the dictate of humanity for him to do so for unless he doe this he must not only whip them himself but must stand by and see one white son tie up his brother of but few shade dark complexion than himself and ply the gory lash to his naked back and if he lisp one word of disapproval it be set down to his parental partiality and only make a bad matt wrong both for himself and the slave whom he would protect and defend
42,Every year brings with it multitudes of this class of slaves.,every year bring with it multitude of this class of slave
43,"It was doubtless in consequence of a knowledge of this fact, that one great statesman of the south predicted the downfall of slavery by the inevitable laws of population.",it be doubtless in consequence of a knowledge of this fact that one great statesman of the south predict the downfall of slavery by the inevitable law of population
44,"Whether this prophecy is ever fulfilled or not, it is nevertheless plain that a very different-looking class of people are springing up at the south, and are now held in slavery, from those originally brought to this country from Africa; and if their increase do no other good, it will do away the force of the argument, that God cursed Ham, and therefore American slavery is right.",whether this prophecy be ever fulfill or not it be nevertheless plain that a very different look class of people be spring up at the south and be now hold in slavery from that originally bring to this country from africa and if their increase do no other good it will do away the force of the argument that god curse ham and therefore american slavery be right
45,"If the lineal descendants of Ham are alone to be scripturally enslaved, it is certain that slavery at the south must soon become unscriptural; for thousands are ushered into the world, annually, who, like myself, owe their existence to white fathers, and those fathers most frequently their own masters.",if the lineal descendant of ham be alone to be scripturally enslave it be certain that slavery at the south must soon become unscriptural for thousand be usher into the world annually who like myself owe their existence to white father and that father much frequently their own master
46,I have had two masters.,i have have two master
47,My first masters name was Anthony.,my ﻿1 master name be anthony
48,I do not remember his first name.,i do not remember his ﻿1 name
49,"He was generally called Captain Anthonya title which, I presume, he acquired by sailing a craft on the Chesapeake Bay.",he be generally call captain anthonya title which i presume he acquire by sail a craft on the chesapeake bay
50,He was not considered a rich slaveholder.,he be not consider a rich slaveholder
51,"He owned two or three farms, and about thirty slaves.",he own two or three farm and about thirty slave
52,His farms and slaves were under the care of an overseer.,his farm and slave be under the care of a overseer
53,The overseers name was Plummer.,the overseer name be plummer
54,"Mr. Plummer was a miserable drunkard, a profane swearer, and a savage monster.",mr plummer be a miserable drunkard a profane swearer and a savage monster
55,He always went armed with a cowskin and a heavy cudgel.,he always go arm with a cowskin and a heavy cudgel
56,"I have known him to cut and slash the womens heads so horribly, that even master would be enraged at his cruelty, and would threaten to whip him if he did not mind himself.",i have know him to cut and slash the womens head so horribly that even master would be enrage at his cruelty and would threaten to whip him if he do not mind himself
57,"Master, however, was not a humane slaveholder.",master however be not a humane slaveholder
58,It required extraordinary barbarity on the part of an overseer to affect him.,it require extraordinary barbarity on the part of a overseer to affect him
59,"He was a cruel man, hardened by a long life of slaveholding.",he be a cruel man harden by a long life of slaveholding
60,He would at times seem to take great pleasure in whipping a slave.,he would at time seem to take great pleasure in whip a slave
61,"I have often been awakened at the dawn of day by the most heart-rending shrieks of an own aunt of mine, whom he used to tie up to a joist, and whip upon her naked back till she was literally covered with blood.",i have often be awaken at the dawn of day by the much heart rend shriek of a own aunt of mine whom he use to tie up to a joist and whip upon her naked back till she be literally cover with blood
62,"No words, no tears, no prayers, from his gory victim, seemed to move his iron heart from its bloody purpose.",no word no tear no prayer from his gory victim seem to move his iron heart from its bloody purpose
63,"The louder she screamed, the harder he whipped; and where the blood ran fastest, there he whipped longest.",the loud she scream the hard he whip and where the blood run fast there he whip long
64,"He would whip her to make her scream, and whip her to make her hush; and not until overcome by fatigue, would he cease to swing the blood-clotted cowskin.",he would whip her to make her scream and whip her to make her hush and not until overcome by fatigue would he cease to swing the blood clot cowskin
65,I remember the first time I ever witnessed this horrible exhibition.,i remember the ﻿1 time i ever witness this horrible exhibition
66,"I was quite a child, but I well remember it.",i be quite a child but i good remember it
67,I never shall forget it whilst I remember any thing.,i never shall forget it whilst i remember any thing
68,"It was the first of a long series of such outrages, of which I was doomed to be a witness and a participant.",it be the ﻿1 of a long series of such outrage of which i be doom to be a witness and a participant
69,It struck me with awful force.,it strike me with awful force
70,"It was the blood-stained gate, the entrance to the hell of slavery, through which I was about to pass.",it be the blood stain gate the entrance to the hell of slavery through which i be about to pass
71,It was a most terrible spectacle.,it be a much terrible spectacle
72,I wish I could commit to paper the feelings with which I beheld it.,i wish i can commit to paper the feeling with which i behold it
73,"This occurrence took place very soon after I went to live with my old master, and under the following circumstances.",this occurrence take place very soon after i go to live with my old master and under the follow circumstance
74,"Aunt Hester went out one night,where or for what I do not know,and happened to be absent when my master desired her presence.",aunt hester go out one night where or for what i do not know and happen to be absent when my master desire her presence
75,"He had ordered her not to go out evenings, and warned her that she must never let him catch her in company with a young man, who was paying attention to her belonging to Colonel Lloyd.",he have order her not to go out evening and warn her that she must never let him catch her in company with a young man who be pay attention to her belong to colonel lloyd
76,"The young mans name was Ned Roberts, generally called Lloyds Ned.",the young man name be ned roberts generally call lloyds ned
77,"Why master was so careful of her, may be safely left to conjecture.",why master be so careful of her may be safely leave to conjecture
78,"She was a woman of noble form, and of graceful proportions, having very few equals, and fewer superiors, in personal appearance, among the colored or white women of our neighborhood.",she be a woman of noble form and of graceful proportion have very few equal and few superior in personal appearance among the color or white woman of our neighborhood
79,"Aunt Hester had not only disobeyed his orders in going out, but had been found in company with Lloyds Ned; which circumstance, I found, from what he said while whipping her, was the chief offence.",aunt hester have not only disobey his order in go out but have be find in company with lloyds ned which circumstance i find from what he say while whip her be the chief offence
80,"Had he been a man of pure morals himself, he might have been thought interested in protecting the innocence of my aunt; but those who knew him will not suspect him of any such virtue.",have he be a man of pure moral himself he may have be think interest in protect the innocence of my aunt but that who know him will not suspect him of any such virtue
81,"Before he commenced whipping Aunt Hester, he took her into the kitchen, and stripped her from neck to waist, leaving her neck, shoulders, and back, entirely naked.",before he commence whip aunt hester he take her into the kitchen and strip her from neck to waist leave her neck shoulder and back entirely naked
82,"He then told her to cross her hands, calling her at the same time a dd b-h.",he then tell her to cross her hand call her at the same time a dd b h
83,"After crossing her hands, he tied them with a strong rope, and led her to a stool under a large hook in the joist, put in for the purpose.",after cross her hand he tie them with a strong rope and lead her to a stool under a large hook in the joist put in for the purpose
84,"He made her get upon the stool, and tied her hands to the hook.",he make her get upon the stool and tie her hand to the hook
85,She now stood fair for his infernal purpose.,she now stand fair for his infernal purpose
86,"Her arms were stretched up at their full length, so that she stood upon the ends of her toes.",her arm be stretch up at their full length so that she stand upon the end of her toe
87,"He then said to her, Now, you dd b-h, Ill learn you how to disobey my orders!",he then say to her now you dd b h ill learn you how to disobey my order
88,"and after rolling up his sleeves, he commenced to lay on the heavy cowskin, and soon the warm, red blood (amid heart-rending shrieks from her, and horrid oaths from him) came dripping to the floor.",and after roll up his sleeve he commence to lie on the heavy cowskin and soon the warm red blood amid heart rend shriek from her and horrid oath from him come drip to the floor
89,"I was so terrified and horror-stricken at the sight, that I hid myself in a closet, and dared not venture out till long after the bloody transaction was over.",i be so terrify and horror strike at the sight that i hide myself in a closet and dare not venture out till long after the bloody transaction be over
90,I expected it would be my turn next.,i expect it would be my turn next
91,It was all new to me.,it be all new to me
92,I had never seen any thing like it before.,i have never see any thing like it before
93,"I had always lived with my grandmother on the outskirts of the plantation, where she was put to raise the children of the younger women.",i have always live with my grandmother on the outskirts of the plantation where she be put to raise the child of the young woman
94,"I had therefore been, until now, out of the way of the bloody scenes that often occurred on the plantation.",i have therefore be until now out of the way of the bloody scene that often occur on the plantation
95,CHAPTER II,chapter ii
96,"My masters family consisted of two sons, Andrew and Richard; one daughter, Lucretia, and her husband, Captain Thomas Auld.",my master family consist of two son andrew and richard one daughter lucretia and her husband captain thomas auld
97,"They lived in one house, upon the home plantation of Colonel Edward Lloyd.",they live in one house upon the home plantation of colonel edward lloyd
98,My master was Colonel Lloyds clerk and superintendent.,my master be colonel lloyds clerk and superintendent
99,He was what might be called the overseer of the overseers.,he be what may be call the overseer of the overseer
100,I spent two years of childhood on this plantation in my old masters family.,i spend two year of childhood on this plantation in my old master family
101,"It was here that I witnessed the bloody transaction recorded in the first chapter; and as I received my first impressions of slavery on this plantation, I will give some description of it, and of slavery as it there existed.",it be here that i witness the bloody transaction record in the ﻿1 chapter and a i receive my ﻿1 impression of slavery on this plantation i will give some description of it and of slavery a it there exist
102,"The plantation is about twelve miles north of Easton, in Talbot county, and is situated on the border of Miles River.",the plantation be about twelve mile north of easton in talbot county and be situate on the border of mile river
103,"The principal products raised upon it were tobacco, corn, and wheat.",the principal product raise upon it be tobacco corn and wheat
104,"These were raised in great abundance; so that, with the products of this and the other farms belonging to him, he was able to keep in almost constant employment a large sloop, in carrying them to market at Baltimore.",this be raise in great abundance so that with the product of this and the other farm belong to him he be able to keep in almost constant employment a large sloop in carry them to market at baltimore
105,"This sloop was named Sally Lloyd, in honor of one of the colonels daughters.",this sloop be name sally lloyd in honor of one of the colonel daughter
106,"My masters son-in-law, Captain Auld, was master of the vessel; she was otherwise manned by the colonels own slaves.",my master son in law captain auld be master of the vessel she be otherwise man by the colonel own slave
107,"Their names were Peter, Isaac, Rich, and Jake.",their name be peter isaac rich and jake
108,"These were esteemed very highly by the other slaves, and looked upon as the privileged ones of the plantation; for it was no small affair, in the eyes of the slaves, to be allowed to see Baltimore.",this be esteem very highly by the other slave and look upon a the privilege one of the plantation for it be no small affair in the eye of the slave to be allow to see baltimore
109,"Colonel Lloyd kept from three to four hundred slaves on his home plantation, and owned a large number more on the neighboring farms belonging to him.",colonel lloyd keep from three to four hundred slave on his home plantation and own a large numb much on the neighbor farm belong to him
110,The names of the farms nearest to the home plantation were Wye Town and New Design.,the name of the farm near to the home plantation be wye town and new design
111,Wye Town was under the overseership of a man named Noah Willis.,wye town be under the overseership of a man name noah willis
112,New Design was under the overseership of a Mr. Townsend.,new design be under the overseership of a mr townsend
113,"The overseers of these, and all the rest of the farms, numbering over twenty, received advice and direction from the managers of the home plantation.",the overseer of this and all the rest of the farm number over twenty receive advice and direction from the manager of the home plantation
114,This was the great business place.,this be the great business place
115,It was the seat of government for the whole twenty farms.,it be the seat of government for the whole twenty farm
116,All disputes among the overseers were settled here.,all dispute among the overseer be settle here
117,"If a slave was convicted of any high misdemeanor, became unmanageable, or evinced a determination to run away, he was brought immediately here, severely whipped, put on board the sloop, carried to Baltimore, and sold to Austin Woolfolk, or some other slave-trader, as a warning to the slaves remaining.",if a slave be convict of any high misdemeanor become unmanageable or evince a determination to run away he be bring immediately here severely whip put on board the sloop carry to baltimore and sell to austin woolfolk or some other slave trader a a warn to the slave remain
118,"Here, too, the slaves of all the other farms received their monthly allowance of food, and their yearly clothing.",here too the slave of all the other farm receive their monthly allowance of food and their yearly clothe
119,"The men and women slaves received, as their monthly allowance of food, eight pounds of pork, or its equivalent in fish, and one bushel of corn meal.",the man and woman slave receive a their monthly allowance of food eight pound of pork or its equivalent in fish and one bushel of corn meal
120,"Their yearly clothing consisted of two coarse linen shirts, one pair of linen trousers, like the shirts, one jacket, one pair of trousers for winter, made of coarse negro cloth, one pair of stockings, and one pair of shoes; the whole of which could not have cost more than seven dollars.",their yearly clothe consist of two coarse linen shirt one pair of linen trouser like the shirt one jacket one pair of trouser for winter make of coarse negro cloth one pair of stocking and one pair of shoe the whole of which can not have cost much than seven dollar
121,"The allowance of the slave children was given to their mothers, or the old women having the care of them.",the allowance of the slave child be give to their mother or the old woman have the care of them
122,"The children unable to work in the field had neither shoes, stockings, jackets, nor trousers, given to them; their clothing consisted of two coarse linen shirts per year.",the child unable to work in the field have neither shoe stocking jacket nor trouser give to them their clothe consist of two coarse linen shirt per year
123,"When these failed them, they went naked until the next allowance-day.",when this fail them they go naked until the next allowance day
124,"Children from seven to ten years old, of both sexes, almost naked, might be seen at all seasons of the year.",child from seven to ten year old of both sex almost naked may be see at all season of the year
125,"There were no beds given the slaves, unless one coarse blanket be considered such, and none but the men and women had these.",there be no bed give the slave unless one coarse blanket be consider such and none but the man and woman have this
126,"This, however, is not considered a very great privation.",this however be not consider a very great privation
127,"They find less difficulty from the want of beds, than from the want of time to sleep; for when their days work in the field is done, the most of them having their washing, mending, and cooking to do, and having few or none of the ordinary facilities for doing either of these, very many of their sleeping hours are consumed in preparing for the field the coming day; and when this is done, old and young, male and female, married and single, drop down side by side, on one common bed,the cold, damp floor,each covering himself or herself with their miserable blankets; and here they sleep till they are summoned to the field by the drivers horn.",they find little difficulty from the want of bed than from the want of time to sleep for when their day work in the field be do the much of them have their wash mend and cook to do and have few or none of the ordinary facility for do either of this very many of their sleep hour be consume in prepare for the field the come day and when this be do old and young male and female marry and single drop down side by side on one common bed the cold damp floor each cover himself or herself with their miserable blanket and here they sleep till they be summon to the field by the driver horn
128,"At the sound of this, all must rise, and be off to the field.",at the sound of this all must rise and be off to the field
129,"There must be no halting; every one must be at his or her post; and woe betides them who hear not this morning summons to the field; for if they are not awakened by the sense of hearing, they are by the sense of feeling: no age nor sex finds any favor.",there must be no halt every one must be at his or her post and woe betides them who hear not this morning summon to the field for if they be not awaken by the sense of hear they be by the sense of feel no age nor sex find any favor
130,"Severe, the overseer, used to stand by the door of the quarter, armed with a large hickory stick and heavy cowskin, ready to whip any one who was so unfortunate as not to hear, or, from any other cause, was prevented from being ready to start for the field at the sound of the horn.",severe the overseer use to stand by the door of the quarter arm with a large hickory stick and heavy cowskin ready to whip any one who be so unfortunate a not to hear or from any other because be prevent from be ready to start for the field at the sound of the horn
131,Severe was rightly named: he was a cruel man.,severe be rightly name he be a cruel man
132,"I have seen him whip a woman, causing the blood to run half an hour at the time; and this, too, in the midst of her crying children, pleading for their mothers release.",i have see him whip a woman cause the blood to run half a hour at the time and this too in the midst of her cry child plead for their mother release
133,He seemed to take pleasure in manifesting his fiendish barbarity.,he seem to take pleasure in manifest his fiendish barbarity
134,"Added to his cruelty, he was a profane swearer.",add to his cruelty he be a profane swearer
135,It was enough to chill the blood and stiffen the hair of an ordinary man to hear him talk.,it be enough to chill the blood and stiffen the hair of a ordinary man to hear him talk
136,Scarce a sentence escaped him but that was commenced or concluded by some horrid oath.,scarce a sentence escape him but that be commence or conclude by some horrid oath
137,The field was the place to witness his cruelty and profanity.,the field be the place to witness his cruelty and profanity
138,His presence made it both the field of blood and of blasphemy.,his presence make it both the field of blood and of blasphemy
139,"From the rising till the going down of the sun, he was cursing, raving, cutting, and slashing among the slaves of the field, in the most frightful manner.",from the rise till the go down of the sun he be curse rave cut and slash among the slave of the field in the much frightful manner
140,His career was short.,his career be short
141,"He died very soon after I went to Colonel Lloyds; and he died as he lived, uttering, with his dying groans, bitter curses and horrid oaths.",he die very soon after i go to colonel lloyds and he die a he live utter with his dye groan bitter curse and horrid oath
142,His death was regarded by the slaves as the result of a merciful providence.,his death be regard by the slave a the result of a merciful providence
143,Mr. Severes place was filled by a Mr. Hopkins.,mr severes place be fill by a mr hopkins
144,He was a very different man.,he be a very different man
145,"He was less cruel, less profane, and made less noise, than Mr.",he be little cruel little profane and make little noise than mr
146,Severe.,severe
147,His course was characterized by no extraordinary demonstrations of cruelty.,his course be characterize by no extraordinary demonstration of cruelty
148,"He whipped, but seemed to take no pleasure in it.",he whip but seem to take no pleasure in it
149,He was called by the slaves a good overseer.,he be call by the slave a good overseer
150,The home plantation of Colonel Lloyd wore the appearance of a country village.,the home plantation of colonel lloyd wear the appearance of a country village
151,All the mechanical operations for all the farms were performed here.,all the mechanical operation for all the farm be perform here
152,"The shoemaking and mending, the blacksmithing, cartwrighting, coopering, weaving, and grain-grinding, were all performed by the slaves on the home plantation.",the shoemaking and mend the blacksmithing cartwrighting coopering weave and grain grind be all perform by the slave on the home plantation
153,The whole place wore a business-like aspect very unlike the neighboring farms.,the whole place wear a business like aspect very unlike the neighbor farm
154,"The number of houses, too, conspired to give it advantage over the neighboring farms.",the numb of house too conspire to give it advantage over the neighbor farm
155,It was called by the slaves the Great House Farm.,it be call by the slave the great house farm
156,"Few privileges were esteemed higher, by the slaves of the out-farms, than that of being selected to do errands at the Great House Farm.",few privilege be esteem high by the slave of the out farm than that of be select to do errand at the great house farm
157,It was associated in their minds with greatness.,it be associate in their mind with greatness
158,"A representative could not be prouder of his election to a seat in the American Congress, than a slave on one of the out-farms would be of his election to do errands at the Great House Farm.",a representative can not be proud of his election to a seat in the american congress than a slave on one of the out farm would be of his election to do errand at the great house farm
159,"They regarded it as evidence of great confidence reposed in them by their overseers; and it was on this account, as well as a constant desire to be out of the field from under the drivers lash, that they esteemed it a high privilege, one worth careful living for.",they regard it a evidence of great confidence repose in them by their overseer and it be on this account a good a a constant desire to be out of the field from under the driver lash that they esteem it a high privilege one worth careful live for
160,"He was called the smartest and most trusty fellow, who had this honor conferred upon him the most frequently.",he be call the smart and much trusty fellow who have this honor confer upon him the much frequently
161,"The competitors for this office sought as diligently to please their overseers, as the office-seekers in the political parties seek to please and deceive the people.",the competitor for this office seek a diligently to please their overseer a the office seeker in the political party seek to please and deceive the people
162,"The same traits of character might be seen in Colonel Lloyds slaves, as are seen in the slaves of the political parties.",the same trait of character may be see in colonel lloyds slave a be see in the slave of the political party
163,"The slaves selected to go to the Great House Farm, for the monthly allowance for themselves and their fellow-slaves, were peculiarly enthusiastic.",the slave select to go to the great house farm for the monthly allowance for themselves and their fellow slave be peculiarly enthusiastic
164,"While on their way, they would make the dense old woods, for miles around, reverberate with their wild songs, revealing at once the highest joy and the deepest sadness.",while on their way they would make the dense old wood for mile around reverberate with their wild song reveal at once the high joy and the deep sadness
165,"They would compose and sing as they went along, consulting neither time nor tune.",they would compose and sing a they go along consult neither time nor tune
166,"The thought that came up, came outif not in the word, in the sound;and as frequently in the one as in the other.",the think that come up come outif not in the word in the sound and a frequently in the one a in the other
167,"They would sometimes sing the most pathetic sentiment in the most rapturous tone, and the most rapturous sentiment in the most pathetic tone.",they would sometimes sing the much pathetic sentiment in the much rapturous tone and the much rapturous sentiment in the much pathetic tone
168,Into all of their songs they would manage to weave something of the Great House Farm.,into all of their song they would manage to weave something of the great house farm
169,"Especially would they do this, when leaving home.",especially would they do this when leave home
170,They would then sing most exultingly the following words:,they would then sing much exultingly the follow word
171,I am going away to the Great House Farm!,i be go away to the great house farm
172,"O, yea!",o yea
173,"O, yea!",o yea
174,"This they would sing, as a chorus, to words which to many would seem unmeaning jargon, but which, nevertheless, were full of meaning to themselves.",this they would sing a a chorus to word which to many would seem unmeaning jargon but which nevertheless be full of mean to themselves
175,"I have sometimes thought that the mere hearing of those songs would do more to impress some minds with the horrible character of slavery, than the reading of whole volumes of philosophy on the subject could do.",i have sometimes think that the mere hear of that song would do much to impress some mind with the horrible character of slavery than the read of whole volume of philosophy on the subject can do
176,"I did not, when a slave, understand the deep meaning of those rude and apparently incoherent songs.",i do not when a slave understand the deep mean of that rude and apparently incoherent song
177,I was myself within the circle; so that I neither saw nor heard as those without might see and hear.,i be myself within the circle so that i neither see nor hear a that without may see and hear
178,"They told a tale of woe which was then altogether beyond my feeble comprehension; they were tones loud, long, and deep; they breathed the prayer and complaint of souls boiling over with the bitterest anguish.",they tell a tale of woe which be then altogether beyond my feeble comprehension they be tone loud long and deep they breathe the prayer and complaint of soul boil over with the bitter anguish
179,"Every tone was a testimony against slavery, and a prayer to God for deliverance from chains.",every tone be a testimony against slavery and a prayer to god for deliverance from chain
180,"The hearing of those wild notes always depressed my spirit, and filled me with ineffable sadness.",the hear of that wild note always depress my spirit and fill me with ineffable sadness
181,I have frequently found myself in tears while hearing them.,i have frequently find myself in tear while hear them
182,"The mere recurrence to those songs, even now, afflicts me; and while I am writing these lines, an expression of feeling has already found its way down my cheek.",the mere recurrence to that song even now afflict me and while i be write this line a expression of feel have already find its way down my cheek
183,To those songs I trace my first glimmering conception of the dehumanizing character of slavery.,to that song i trace my ﻿1 glimmer conception of the dehumanize character of slavery
184,I can never get rid of that conception.,i can never get rid of that conception
185,"Those songs still follow me, to deepen my hatred of slavery, and quicken my sympathies for my brethren in bonds.",that song still follow me to deepen my hatred of slavery and quicken my sympathy for my brother in bond
186,"If any one wishes to be impressed with the soul-killing effects of slavery, let him go to Colonel Lloyds plantation, and, on allowance-day, place himself in the deep pine woods, and there let him, in silence, analyze the sounds that shall pass through the chambers of his soul,and if he is not thus impressed, it will only be because there is no flesh in his obdurate heart.",if any one wish to be impress with the soul kill effect of slavery let him go to colonel lloyds plantation and on allowance day place himself in the deep pine wood and there let him in silence analyze the sound that shall pass through the chamber of his soul and if he be not thus impress it will only be because there be no flesh in his obdurate heart
187,"I have often been utterly astonished, since I came to the north, to find persons who could speak of the singing, among slaves, as evidence of their contentment and happiness.",i have often be utterly astonish since i come to the north to find person who can speak of the singe among slave a evidence of their contentment and happiness
188,It is impossible to conceive of a greater mistake.,it be impossible to conceive of a great mistake
189,Slaves sing most when they are most unhappy.,slave sing much when they be much unhappy
190,"The songs of the slave represent the sorrows of his heart; and he is relieved by them, only as an aching heart is relieved by its tears.",the song of the slave represent the sorrow of his heart and he be relieve by them only a a ache heart be relieve by its tear
191,"At least, such is my experience.",at little such be my experience
192,"I have often sung to drown my sorrow, but seldom to express my happiness.",i have often sing to drown my sorrow but seldom to express my happiness
193,"Crying for joy, and singing for joy, were alike uncommon to me while in the jaws of slavery.",cry for joy and singe for joy be alike uncommon to me while in the jaw of slavery
194,"The singing of a man cast away upon a desolate island might be as appropriately considered as evidence of contentment and happiness, as the singing of a slave; the songs of the one and of the other are prompted by the same emotion.",the singe of a man cast away upon a desolate island may be a appropriately consider a evidence of contentment and happiness a the singe of a slave the song of the one and of the other be prompt by the same emotion
195,CHAPTER III,chapter iii
